M,L,START,TARGET,SZN,MEAN_SST_CanESM5,VAR_SST_CanESM5
8,7.5,2,9,ASO,26.984353333333353,0.19624896188506008
9,7.5,2,9,ASO,27.031153333333357,0.22489749498850323
10,7.5,2,9,ASO,26.944546666666685,0.20024195498850375
11,7.5,2,9,ASO,26.923046666666686,0.20931393222988512
12,7.5,2,9,ASO,26.870853333333358,0.22622017016092447
13,7.5,2,9,ASO,26.98479000000002,0.26128138437930876
14,7.5,2,9,ASO,26.972566666666694,0.19473122850574848
15,7.5,2,9,ASO,26.935666666666695,0.1418510505747117
16,7.5,2,9,ASO,26.885216666666693,0.17758290281609368
17,7.5,2,9,ASO,26.969856666666693,0.3825130377126503
18,7.5,2,9,ASO,26.95423666666669,0.1672157913678152
19,7.5,2,9,ASO,26.935960000000023,0.20032717351724577
20,7.5,2,9,ASO,26.917780000000025,0.21061556165517462
1,7.5,3,10,SON,27.04296000000002,0.30689496937931565
2,7.5,3,10,SON,26.963086666666687,0.22705169567816275
3,7.5,3,10,SON,27.02974000000002,0.22125406455172353
4,7.5,3,10,SON,26.834130000000027,0.3048419594137904
5,7.5,3,10,SON,26.909960000000016,0.32821959558620895
6,7.5,3,10,SON,27.07119666666669,0.206182524471262
7,7.5,3,10,SON,26.910540000000022,0.2207362197241395
8,7.5,3,10,SON,27.066756666666688,0.38213098736781714
9,7.5,3,10,SON,27.030970000000018,0.29118956079309993
10,7.5,3,10,SON,27.01454000000002,0.25394742317241903
11,7.5,3,10,SON,27.013356666666688,0.41762090736781665
12,7.5,3,10,SON,27.07794333333336,0.31144461840230026
13,7.5,3,10,SON,27.09238333333336,0.3348912848850525
14,7.5,3,10,SON,27.04260666666669,0.31779870822987877
15,7.5,3,10,SON,26.95095333333336,0.1679498549885045
16,7.5,3,10,SON,26.995990000000024,0.29063573886207156
17,7.5,3,10,SON,26.989740000000022,0.3150047817931054
18,7.5,3,10,SON,26.907426666666684,0.23561286409195212
19,7.5,3,10,SON,26.897663333333355,0.32583907826436576
20,7.5,3,10,SON,26.97010666666669,0.2448137578850566
1,7.5,4,11,OND,26.899706666666688,0.3520692130574691
2,7.5,4,11,OND,26.92850666666669,0.2922176806436774
3,7.5,4,11,OND,26.877186666666695,0.43065851429884944
4,7.5,4,11,OND,27.02168000000002,0.48712600441379333
5,7.5,4,11,OND,26.880243333333354,0.3487258390919525
6,7.5,4,11,OND,27.043733333333357,0.43061714988505184
7,7.5,4,11,OND,26.952903333333357,0.357094263091956
8,7.5,4,11,OND,26.82525000000002,0.3938795156896526
9,7.5,4,11,OND,26.958573333333355,0.26822588271264725
10,7.5,4,11,OND,26.95193666666669,0.3304963444712662
11,7.5,4,11,OND,26.983800000000024,0.27535278965517884
12,7.5,4,11,OND,26.94515000000002,0.3220481177586219
13,7.5,4,11,OND,27.035310000000024,0.4024190829999991
14,7.5,4,11,OND,26.891363333333356,0.5708700720574706
15,7.5,4,11,OND,26.97141666666669,0.3782145979885049
16,7.5,4,11,OND,26.914030000000018,0.4446244201034505
17,7.5,4,11,OND,27.002520000000025,0.4070379809655171
18,7.5,4,11,OND,26.94579666666669,0.3876295996436764
19,7.5,4,11,OND,26.941033333333355,0.39447872850575155
20,7.5,4,11,OND,26.860320000000023,0.3693436892413885
1,7.5,5,12,NDJ,26.858143333333352,0.4836255708160932
2,7.5,5,12,NDJ,26.863086666666685,0.4169046280919555
3,7.5,5,12,NDJ,26.808560000000025,0.6667636969655182
4,7.5,5,12,NDJ,26.809690000000025,0.6403940733448388
5,7.5,5,12,NDJ,26.862906666666685,0.5960725323678195
6,7.5,5,12,NDJ,26.83237333333336,0.5385425882298858
7,7.5,5,12,NDJ,26.81324000000002,0.7274620114482658
8,7.5,5,12,NDJ,26.853066666666688,0.5491437822988509
9,7.5,5,12,NDJ,26.812360000000023,0.5751049017931029
10,7.5,5,12,NDJ,26.833290000000023,0.6050150754137845
11,7.5,5,12,NDJ,26.779843333333353,0.6308631618505744
12,7.5,5,12,NDJ,26.827970000000025,0.477024217344835
13,7.5,5,12,NDJ,26.891810000000024,0.6388056147241391
14,7.5,5,12,NDJ,26.812476666666686,0.4393140997816083
15,7.5,5,12,NDJ,26.79162000000002,0.760472560275864
16,7.5,5,12,NDJ,26.829350000000026,0.4179941239655225
17,7.5,5,12,NDJ,26.88883000000003,0.49709841734483395
18,7.5,5,12,NDJ,26.904553333333354,0.6669556522298872
19,7.5,5,12,NDJ,26.937993333333356,0.6254392171953993
20,7.5,5,12,NDJ,26.84517000000002,0.6578404256206863
1,7.5,6,1,DJF,26.78338333333335,0.6583501200574634
2,7.5,6,1,DJF,26.876286666666683,0.6017063936091976
3,7.5,6,1,DJF,26.884306666666696,0.6821883861609173
4,7.5,6,1,DJF,26.81464666666669,0.4776107818850658
5,7.5,6,1,DJF,26.84407333333336,0.6496451185747084
6,7.5,6,1,DJF,26.73172000000002,0.79410428372414
7,7.5,6,1,DJF,26.82959000000002,0.6165153195517212
8,7.5,6,1,DJF,26.94219000000002,0.651461597482765
9,7.5,6,1,DJF,26.829486666666686,0.5674777901609255
10,7.5,6,1,DJF,26.88208000000002,0.7341441761379361
11,7.5,6,1,DJF,26.84015666666669,0.7476432066781579
12,7.5,6,1,DJF,26.881663333333357,0.4263795189540254
13,7.5,6,1,DJF,26.70998333333336,0.4998408235057422
14,7.5,6,1,DJF,26.929020000000023,0.518929768551719
15,7.5,6,1,DJF,26.857596666666687,0.41723474240230446
16,7.5,6,1,DJF,26.95290000000002,0.7966602131034445
17,7.5,6,1,DJF,26.805026666666695,0.4873187916781604
18,7.5,6,1,DJF,26.961753333333363,0.4613183867126414
19,7.5,6,1,DJF,26.764180000000025,0.5635425857931023
20,7.5,6,1,DJF,26.855536666666694,0.5523725286091936
1,7.5,7,2,JFM,27.205240000000018,0.62477977558621
2,7.5,7,2,JFM,27.072976666666698,0.6565765459884985
3,7.5,7,2,JFM,27.18544666666669,0.7061685639540111
4,7.5,7,2,JFM,27.163840000000032,0.7111829307586262
5,7.5,7,2,JFM,27.08190333333335,0.8686959203333353
6,7.5,7,2,JFM,27.099090000000025,0.8171000719655251
7,7.5,7,2,JFM,27.148853333333356,0.7657309405057426
8,7.5,7,2,JFM,27.045170000000024,0.6923041559655139
9,7.5,7,2,JFM,27.18033333333336,0.738368998850581
10,7.5,7,2,JFM,27.09797666666669,0.9508650259885021
11,7.5,7,2,JFM,27.102283333333357,0.6285935269540275
12,7.5,7,2,JFM,27.11326000000002,0.658429351448278
13,7.5,7,2,JFM,27.177580000000024,0.6502322561379369
14,7.5,7,2,JFM,27.068046666666692,0.540478799816087
15,7.5,7,2,JFM,27.047326666666685,0.673003036505747
16,7.5,7,2,JFM,27.02832666666669,0.6291888330574682
17,7.5,7,2,JFM,27.118066666666685,0.5334750457471296
18,7.5,7,2,JFM,27.03965333333336,0.567341232229894
19,7.5,7,2,JFM,27.16529666666669,0.5338808748160965
20,7.5,7,2,JFM,27.103163333333352,0.6749079037816144
1,7.5,8,3,FMA,27.42240666666669,0.665508755816094
2,7.5,8,3,FMA,27.429216666666694,0.5850175407471376
3,7.5,8,3,FMA,27.54471333333336,0.5279688115402327
4,7.5,8,3,FMA,27.443743333333348,0.4879698494367778
5,7.5,8,3,FMA,27.48325000000003,0.6199996949999897
6,7.5,8,3,FMA,27.441253333333353,0.6371919280919606
7,7.5,8,3,FMA,27.30507666666669,0.3831337184022966
8,7.5,8,3,FMA,27.529073333333358,0.48533978754023405
9,7.5,8,3,FMA,27.46177333333335,0.4305221213333316
10,7.5,8,3,FMA,27.53274000000002,0.4666641273103468
11,7.5,8,3,FMA,27.483716666666687,0.47046476902297657
12,7.5,8,3,FMA,27.55286666666669,0.5382334140229953
13,7.5,8,3,FMA,27.41804333333336,0.5312196349540129
14,7.5,8,3,FMA,27.366060000000022,0.6257084086896613
15,7.5,8,3,FMA,27.428330000000024,0.6738542621724144
16,7.5,8,3,FMA,27.518663333333354,0.6008606851609188
17,7.5,8,3,FMA,27.42018666666669,0.6403916756781556
18,7.5,8,3,FMA,27.48723000000002,0.5773642952758554
19,7.5,8,3,FMA,27.540783333333355,0.6817638945402308
20,7.5,8,3,FMA,27.511156666666693,0.6027061163333285
1,7.5,9,4,MAM,27.829273333333358,0.25351584891953877
2,7.5,9,4,MAM,27.72475000000002,0.5070207205172357
3,7.5,9,4,MAM,27.895990000000022,0.47902967403448166
4,7.5,9,4,MAM,27.837743333333357,0.4828275149540172
5,7.5,9,4,MAM,27.96278000000002,0.27869609200000095
6,7.5,9,4,MAM,27.736840000000022,0.4596603031724085
7,7.5,9,4,MAM,27.77809666666669,0.5881623237816065
8,7.5,9,4,MAM,27.976856666666684,0.44015000047125913
9,7.5,9,4,MAM,27.886550000000025,0.5216804239655156
10,7.5,9,4,MAM,27.837190000000025,0.43378940093103446
11,7.5,9,4,MAM,27.849860000000028,0.3639942169655207
12,7.5,9,4,MAM,27.92892666666669,0.4692738992643605
13,7.5,9,4,MAM,27.977526666666687,0.3479693034023011
14,7.5,9,4,MAM,27.835843333333354,0.472076172195394
15,7.5,9,4,MAM,27.94584333333336,0.4422980280574708
16,7.5,9,4,MAM,27.88363666666669,0.6054858761954098
17,7.5,9,4,MAM,27.903083333333363,0.42064891936781046
18,7.5,9,4,MAM,27.800783333333364,0.714404134540222
19,7.5,9,4,MAM,27.860393333333356,0.370610468919535
20,7.5,9,4,MAM,27.872430000000023,0.4026302063103422
1,7.5,10,5,AMJ,27.951246666666687,0.664947608781604
2,7.5,10,5,AMJ,27.960203333333357,0.4162021355057484
3,7.5,10,5,AMJ,27.963926666666687,0.40313386202298684
4,7.5,10,5,AMJ,28.033670000000022,0.2244122870000026
5,7.5,10,5,AMJ,28.134450000000022,0.4593883129310422
6,7.5,10,5,AMJ,27.872040000000023,0.46972701282758605
