L,MON,LDC_SST_NCEP_CFSv2,LDC_SST_NCEP_CFSv2_ONETWO,LDC_SST_NCEP_CFSv2_THREE,LDC_SST_NCEP_CFSv2_FOUR
4.5,0000 1 Feb 2015,28.82421,25.38069,27.7459,29.78126
5.5,0000 1 Feb 2015,28.27532,24.69538,27.07516,29.45451
6.5,0000 1 Feb 2015,27.70011,24.20135,26.46116,29.11312
7.5,0000 1 Feb 2015,27.46262,23.96673,26.18966,29.01709
8.5,0000 1 Feb 2015,27.62761,24.06638,26.29733,29.16659
1.5,0000 1 Mar 2015,28.663,26.39708,27.85295,29.65792
2.5,0000 1 Mar 2015,29.11759,26.54211,28.27141,29.85253
3.5,0000 1 Mar 2015,29.06153,26.14503,28.1339,29.81724
4.5,0000 1 Mar 2015,28.53329,25.47757,27.55297,29.51731
5.5,0000 1 Mar 2015,28.02133,24.75379,26.94768,29.23327
6.5,0000 1 Mar 2015,27.85592,24.31902,26.67732,29.19689
7.5,0000 1 Mar 2015,28.05289,24.49588,26.82448,29.28665
8.5,0000 1 Mar 2015,28.38765,25.25549,27.21974,29.34033
1.5,0000 1 Apr 2015,29.10273,26.75746,28.31233,29.98269
2.5,0000 1 Apr 2015,29.16207,26.33089,28.1875,29.96241
3.5,0000 1 Apr 2015,28.79958,25.61293,27.74225,29.6948
4.5,0000 1 Apr 2015,28.39209,24.85779,27.26431,29.4262
5.5,0000 1 Apr 2015,28.26769,24.53696,27.07253,29.35222
6.5,0000 1 Apr 2015,28.49558,24.87122,27.30413,29.35121
7.5,0000 1 Apr 2015,28.84788,25.8431,27.817,29.32662
8.5,0000 1 Apr 2015,29.05563,27.30693,28.44659,29.04972
1.5,0000 1 May 2015,29.04096,26.18216,28.13143,29.91247
2.5,0000 1 May 2015,28.75546,25.58146,27.74233,29.7037
3.5,0000 1 May 2015,28.39193,24.90343,27.29077,29.46553
4.5,0000 1 May 2015,28.29153,24.52269,27.08416,29.42792
5.5,0000 1 May 2015,28.53525,24.7588,27.28419,29.47733
6.5,0000 1 May 2015,28.9327,25.65516,27.80997,29.44082
7.5,0000 1 May 2015,29.14138,26.98882,28.37299,29.16488
8.5,0000 1 May 2015,29.08287,28.37332,28.82826,28.74566
1.5,0000 1 Jun 2015,28.28469,25.09361,27.2282,29.6319
2.5,0000 1 Jun 2015,27.73027,24.44695,26.57399,29.29372
3.5,0000 1 Jun 2015,27.49674,23.973,26.2497,29.13836
4.5,0000 1 Jun 2015,27.73266,24.0812,26.42899,29.22421
5.5,0000 1 Jun 2015,28.18735,24.87486,26.92536,29.32146
6.5,0000 1 Jun 2015,28.61589,26.16674,27.55065,29.27914
7.5,0000 1 Jun 2015,28.81499,27.63281,28.14728,29.0427
8.5,0000 1 Jun 2015,28.86371,28.86633,28.71181,28.76175
1.5,0000 1 Jul 2015,28.18369,24.42906,26.97683,29.53167
2.5,0000 1 Jul 2015,28.01593,24.12707,26.67127,29.46411
3.5,0000 1 Jul 2015,28.20723,24.28947,26.809,29.50921
4.5,0000 1 Jul 2015,28.68372,25.13226,27.34379,29.54835
5.5,0000 1 Jul 2015,29.04357,26.52121,27.98828,29.38507
6.5,0000 1 Jul 2015,29.12993,28.05621,28.58102,29.0316
7.5,0000 1 Jul 2015,29.00144,29.2459,29.02456,28.66084
8.5,0000 1 Jul 2015,28.80993,29.81294,29.26134,28.40605
1.5,0000 1 Aug 2015,28.45969,24.31545,27.04836,29.73307
2.5,0000 1 Aug 2015,28.47377,24.77413,27.13362,29.70095
3.5,0000 1 Aug 2015,28.74696,25.54323,27.50146,29.64738
4.5,0000 1 Aug 2015,29.05805,26.67241,28.0617,29.46698
5.5,0000 1 Aug 2015,29.13277,28.04885,28.60463,29.10779
6.5,0000 1 Aug 2015,28.96118,29.17344,28.98723,28.70987
7.5,0000 1 Aug 2015,28.74733,29.72489,29.19119,28.47043
8.5,0000 1 Aug 2015,28.61275,29.65757,29.19223,28.47677
1.5,0000 1 Sep 2015,28.8684,24.56887,27.42054,29.80358
2.5,0000 1 Sep 2015,29.04771,25.47388,27.70572,29.78437
3.5,0000 1 Sep 2015,29.21166,26.52122,28.12142,29.60363
4.5,0000 1 Sep 2015,29.19604,27.83037,28.57775,29.24013
5.5,0000 1 Sep 2015,29.04997,28.99994,28.98374,28.86169
6.5,0000 1 Sep 2015,28.91903,29.65232,29.26273,28.66619
7.5,0000 1 Sep 2015,28.89504,29.67787,29.38298,28.74474
8.5,0000 1 Sep 2015,28.75258,28.94034,29.00252,28.89175
1.5,0000 1 Oct 2015,29.03464,25.37623,27.66861,29.89777
2.5,0000 1 Oct 2015,29.14254,26.48823,27.99072,29.80304
3.5,0000 1 Oct 2015,29.12608,27.66527,28.37799,29.49203
4.5,0000 1 Oct 2015,29.03882,28.6804,28.82855,29.08904
5.5,0000 1 Oct 2015,28.98863,29.31082,29.23499,28.8494
6.5,0000 1 Oct 2015,29.05927,29.31905,29.49446,28.88448
7.5,0000 1 Oct 2015,28.95878,28.6059,29.20536,28.95613
8.5,0000 1 Oct 2015,28.41768,27.16944,28.23861,28.87581
1.5,0000 1 Nov 2015,29.35932,26.0787,28.07181,29.96869
2.5,0000 1 Nov 2015,29.17339,27.42869,28.37235,29.49185
3.5,0000 1 Nov 2015,29.03971,28.47927,28.79182,29.06902
4.5,0000 1 Nov 2015,29.02215,29.13069,29.21594,28.88043
5.5,0000 1 Nov 2015,29.14282,29.13761,29.49953,28.97538
6.5,0000 1 Nov 2015,29.07825,28.3045,29.19164,29.0766
7.5,0000 1 Nov 2015,28.45347,26.7683,28.15429,28.91495
8.5,0000 1 Nov 2015,27.43274,25.06685,26.73734,28.52317
1.5,0000 1 Dec 2015,29.25381,27.02787,28.32022,29.71685
2.5,0000 1 Dec 2015,29.064,28.12212,28.67106,29.27814
3.5,0000 1 Dec 2015,29.08359,28.74158,29.10038,29.07962
4.5,0000 1 Dec 2015,29.2143,28.68447,29.40413,29.12122
5.5,0000 1 Dec 2015,29.21203,27.75986,29.11459,29.26711
6.5,0000 1 Dec 2015,28.59482,26.27838,28.05914,29.15552
7.5,0000 1 Dec 2015,27.54018,24.79505,26.68324,28.70417
8.5,0000 1 Dec 2015,26.61525,23.80422,25.64494,28.25907
1.5,0000 1 Jan 2016,29.01722,27.26019,28.48134,29.31381
2.5,0000 1 Jan 2016,29.07267,27.97122,28.94924,29.15738
3.5,0000 1 Jan 2016,29.24897,27.95728,29.28056,29.17264
4.5,0000 1 Jan 2016,29.21475,27.02806,28.93742,29.25329
5.5,0000 1 Jan 2016,28.66941,25.55658,27.90294,29.17572
6.5,0000 1 Jan 2016,27.70577,24.23005,26.5803,28.88139
7.5,0000 1 Jan 2016,26.82178,23.47844,25.62801,28.51955
8.5,0000 1 Jan 2016,26.48347,23.31289,25.30359,28.3735
1.5,0000 1 Feb 2016,29.05676,27.50731,28.74694,29.27551
2.5,0000 1 Feb 2016,29.22373,27.47878,29.04462,29.38132
3.5,0000 1 Feb 2016,29.30398,26.58363,28.76047,29.59517
4.5,0000 1 Feb 2016,28.84389,25.21841,27.79656,29.57797
5.5,0000 1 Feb 2016,27.98328,24.06066,26.58823,29.29725
6.5,0000 1 Feb 2016,27.22467,23.46807,25.78095,28.97041
7.5,0000 1 Feb 2016,26.92138,23.42882,25.54565,28.80774
8.5,0000 1 Feb 2016,27.02222,23.8971,25.73547,28.89199
1.5,0000 1 Mar 2016,29.32376,27.03886,28.80444,29.73473
2.5,0000 1 Mar 2016,29.50077,26.12841,28.61839,29.92138
3.5,0000 1 Mar 2016,29.21459,25.07606,27.94289,29.91058
4.5,0000 1 Mar 2016,28.5234,24.19669,27.00384,29.64533
5.5,0000 1 Mar 2016,27.81559,23.65493,26.22964,29.31652
6.5,0000 1 Mar 2016,27.54231,23.58164,25.99319,29.17003
7.5,0000 1 Mar 2016,27.72445,24.03621,26.25571,29.16376
8.5,0000 1 Mar 2016,28.22764,25.01316,26.90821,29.1612
1.5,0000 1 Apr 2016,28.99407,25.21597,27.82703,29.8292
2.5,0000 1 Apr 2016,28.43472,23.98108,26.86426,29.78365
3.5,0000 1 Apr 2016,27.57447,23.1382,25.85596,29.36757
4.5,0000 1 Apr 2016,26.80997,22.89269,25.17896,28.88285
5.5,0000 1 Apr 2016,26.52277,23.05205,25.04955,28.6156
6.5,0000 1 Apr 2016,26.67143,23.65059,25.35377,28.55753
7.5,0000 1 Apr 2016,27.08386,24.61535,25.91609,28.59631
8.5,0000 1 Apr 2016,27.22812,25.71541,26.25063,28.58619
1.5,0000 1 May 2016,27.20256,23.26795,25.6729,29.10654
2.5,0000 1 May 2016,25.92655,22.52413,24.43729,28.37907
3.5,0000 1 May 2016,25.10036,22.29284,23.80285,27.62329
4.5,0000 1 May 2016,24.74078,22.34437,23.61728,27.14962
5.5,0000 1 May 2016,24.71685,22.70972,23.71663,27.0236
6.5,0000 1 May 2016,24.94547,23.2258,23.90658,27.2753
7.5,0000 1 May 2016,25.30642,24.16606,24.31211,27.63112
8.5,0000 1 May 2016,25.7735,25.53542,25.02162,27.88794
1.5,0000 1 Jun 2016,26.10706,22.7913,24.66467,28.35929
2.5,0000 1 Jun 2016,25.10659,22.49542,23.8465,27.59522
3.5,0000 1 Jun 2016,24.65532,22.51893,23.60404,27.08694
4.5,0000 1 Jun 2016,24.61814,22.82507,23.6784,26.99608
5.5,0000 1 Jun 2016,24.88955,23.37453,23.89124,27.27067
6.5,0000 1 Jun 2016,25.32102,24.3443,24.33849,27.69323
7.5,0000 1 Jun 2016,25.85179,25.69298,25.12152,28.00493
8.5,0000 1 Jun 2016,26.356,27.00711,26.04549,28.17355
1.5,0000 1 Jul 2016,25.77019,22.61549,24.32482,28.16328
2.5,0000 1 Jul 2016,24.92233,22.68632,23.77931,27.50388
3.5,0000 1 Jul 2016,24.68967,22.90009,23.65344,27.27704
4.5,0000 1 Jul 2016,24.98849,23.36189,23.86898,27.51953
5.5,0000 1 Jul 2016,25.56168,24.27358,24.40475,27.98265
6.5,0000 1 Jul 2016,26.15878,25.60573,25.24325,28.32179
7.5,0000 1 Jul 2016,26.69015,27.00494,26.21987,28.47474
8.5,0000 1 Jul 2016,27.26483,27.9928,27.11469,28.67621
1.5,0000 1 Aug 2016,25.52597,22.69224,24.21696,27.94886
2.5,0000 1 Aug 2016,25.09974,23.04799,24.01007,27.64736
3.5,0000 1 Aug 2016,25.23141,23.55987,24.064,27.85665
4.5,0000 1 Aug 2016,25.72438,24.4699,24.53289,28.18754
5.5,0000 1 Aug 2016,26.3337,25.80967,25.36913,28.46702
6.5,0000 1 Aug 2016,26.86327,27.1581,26.33801,28.60605
7.5,0000 1 Aug 2016,27.39867,28.01897,27.20556,28.77473
8.5,0000 1 Aug 2016,28.0282,28.08327,27.87098,29.09321
1.5,0000 1 Sep 2016,26.10212,23.19156,24.83936,28.36971
2.5,0000 1 Sep 2016,26.11127,23.92636,24.88143,28.50187
3.5,0000 1 Sep 2016,26.35818,24.84626,25.12486,28.77162
4.5,0000 1 Sep 2016,26.78264,26.02727,25.74073,28.91098
5.5,0000 1 Sep 2016,27.18587,27.25633,26.57459,28.89709
6.5,0000 1 Sep 2016,27.63387,28.05624,27.39896,28.91975
7.5,0000 1 Sep 2016,28.19419,28.07443,28.01986,29.1655
8.5,0000 1 Sep 2016,28.6349,27.32248,28.1703,29.45974
1.5,0000 1 Oct 2016,26.2019,23.74811,24.92813,28.60265
2.5,0000 1 Oct 2016,26.32165,24.86357,25.10439,28.79191
3.5,0000 1 Oct 2016,26.70475,26.08809,25.67746,28.91818
4.5,0000 1 Oct 2016,27.20726,27.24589,26.54852,28.95053
5.5,0000 1 Oct 2016,27.73159,28.0739,27.48337,28.99855
6.5,0000 1 Oct 2016,28.33343,28.18444,28.16801,29.24582
7.5,0000 1 Oct 2016,28.76942,27.50263,28.32414,29.5461
8.5,0000 1 Oct 2016,28.59309,26.40063,27.79278,29.56751
1.5,0000 1 Nov 2016,26.35016,24.46376,25.12479,28.62577
2.5,0000 1 Nov 2016,26.48963,25.85914,25.58894,28.69639
3.5,0000 1 Nov 2016,26.84855,27.09261,26.33967,28.68358
4.5,0000 1 Nov 2016,27.38703,27.84073,27.15399,28.75356
5.5,0000 1 Nov 2016,28.01711,27.85264,27.80503,29.01428
6.5,0000 1 Nov 2016,28.4569,27.03976,27.93026,29.35133
7.5,0000 1 Nov 2016,28.36911,25.77442,27.4492,29.4442
8.5,0000 1 Nov 2016,27.65971,24.54468,26.49871,29.12345
1.5,0000 1 Dec 2016,26.51482,25.32789,25.49453,28.55031
2.5,0000 1 Dec 2016,26.72085,26.7354,26.14979,28.52301
3.5,0000 1 Dec 2016,27.143,27.48576,26.8696,28.56775
4.5,0000 1 Dec 2016,27.73797,27.30972,27.45307,28.81278
5.5,0000 1 Dec 2016,28.14123,26.3664,27.52673,29.12348
6.5,0000 1 Dec 2016,28.03167,25.14239,27.03648,29.20172
7.5,0000 1 Dec 2016,27.39036,24.13917,26.17289,28.94522
8.5,0000 1 Dec 2016,26.74499,23.685,25.55611,28.58405
1.5,0000 1 Jan 2017,26.83265,26.75252,26.28023,28.41384
2.5,0000 1 Jan 2017,27.26212,27.55927,26.98784,28.54053
3.5,0000 1 Jan 2017,27.85815,27.35003,27.5356,28.89485
4.5,0000 1 Jan 2017,28.25623,26.36614,27.59731,29.282
5.5,0000 1 Jan 2017,28.1508,25.15296,27.11406,29.36764
6.5,0000 1 Jan 2017,27.51948,24.14871,26.27103,29.08004
7.5,0000 1 Jan 2017,26.88003,23.62262,25.61291,28.68658
8.5,0000 1 Jan 2017,26.68511,23.5028,25.41733,28.57936
1.5,0000 1 Feb 2017,27.52433,27.49469,27.32125,28.61941
2.5,0000 1 Feb 2017,28.2863,27.5918,27.93414,29.16645
3.5,0000 1 Feb 2017,28.77712,27.01482,28.11641,29.63347
4.5,0000 1 Feb 2017,28.71012,26.09647,27.75127,29.72233
5.5,0000 1 Feb 2017,28.12189,25.19256,27.05193,29.40351
6.5,0000 1 Feb 2017,27.50622,24.5316,26.40146,29.07702
7.5,0000 1 Feb 2017,27.1943,24.18104,26.0597,28.9362
8.5,0000 1 Feb 2017,27.43364,24.36944,26.24004,29.10902
1.5,0000 1 Mar 2017,28.51124,27.67772,28.14901,29.31404
2.5,0000 1 Mar 2017,29.05712,27.13466,28.33401,29.90177
3.5,0000 1 Mar 2017,29.06152,26.30652,28.03648,30.03464
4.5,0000 1 Mar 2017,28.58094,25.50862,27.45112,29.74392
5.5,0000 1 Mar 2017,28.10702,24.92729,26.95144,29.4339
6.5,0000 1 Mar 2017,27.92819,24.67873,26.75807,29.32383
7.5,0000 1 Mar 2017,28.14165,24.89148,26.92682,29.38712
8.5,0000 1 Mar 2017,28.55215,25.56801,27.39169,29.41833
1.5,0000 1 Apr 2017,28.92537,26.9086,28.30261,29.69102
2.5,0000 1 Apr 2017,28.86433,26.17564,27.91368,29.89438
3.5,0000 1 Apr 2017,28.3145,25.39702,27.28515,29.63894
4.5,0000 1 Apr 2017,27.83883,24.81403,26.77595,29.33344
5.5,0000 1 Apr 2017,27.73159,24.5208,26.58472,29.30215
6.5,0000 1 Apr 2017,27.97164,24.75669,26.73161,29.37357
7.5,0000 1 Apr 2017,28.37406,25.49209,27.17287,29.3701
8.5,0000 1 Apr 2017,28.67664,26.63367,27.64528,29.27422
1.5,0000 1 May 2017,28.14035,24.35438,26.89544,29.36592
2.5,0000 1 May 2017,27.41219,23.79857,26.13318,29.02147
3.5,0000 1 May 2017,26.77853,23.48287,25.54963,28.62338
4.5,0000 1 May 2017,26.49357,23.3761,25.30985,28.48816
5.5,0000 1 May 2017,26.65166,23.69121,25.4477,28.65155
6.5,0000 1 May 2017,27.04112,24.3746,25.80794,28.88264
7.5,0000 1 May 2017,27.56281,25.52304,26.36795,29.07049
8.5,0000 1 May 2017,27.81348,26.73689,26.83955,29.05031
1.5,0000 1 Jun 2017,27.04627,23.13273,25.54856,28.83318
2.5,0000 1 Jun 2017,26.19992,22.9332,24.81178,28.3069
3.5,0000 1 Jun 2017,25.71869,22.91121,24.47467,27.92215
4.5,0000 1 Jun 2017,25.76995,23.17176,24.57738,27.96329
5.5,0000 1 Jun 2017,26.05323,23.81195,24.86133,28.25867
6.5,0000 1 Jun 2017,26.47731,24.91372,25.35891,28.61525
7.5,0000 1 Jun 2017,26.9168,26.2386,25.99983,28.82283
8.5,0000 1 Jun 2017,27.30365,27.45883,26.74555,28.87706
1.5,0000 1 Jul 2017,26.5309,22.802,25.03732,28.52932
2.5,0000 1 Jul 2017,25.84598,22.82589,24.5769,28.01359
3.5,0000 1 Jul 2017,25.63254,23.06493,24.46524,27.87703
4.5,0000 1 Jul 2017,25.82042,23.6434,24.63226,28.11882
5.5,0000 1 Jul 2017,26.21262,24.65193,25.0806,28.45711
6.5,0000 1 Jul 2017,26.71207,25.98366,25.78885,28.68666
7.5,0000 1 Jul 2017,27.17776,27.29857,26.65388,28.75849
8.5,0000 1 Jul 2017,27.65241,28.17894,27.45362,28.84071
1.5,0000 1 Aug 2017,25.86206,22.39567,24.43918,28.13878
2.5,0000 1 Aug 2017,25.47836,22.84958,24.26599,27.86465
3.5,0000 1 Aug 2017,25.61133,23.41973,24.40826,28.00627
4.5,0000 1 Aug 2017,26.01259,24.42728,24.85415,28.34516
5.5,0000 1 Aug 2017,26.50116,25.85965,25.60987,28.60231
6.5,0000 1 Aug 2017,26.99553,27.23523,26.5105,28.72543
7.5,0000 1 Aug 2017,27.56653,28.10362,27.3817,28.88358
8.5,0000 1 Aug 2017,28.28673,28.23111,28.14981,29.21734
1.5,0000 1 Sep 2017,25.78685,22.64689,24.28248,28.33819
2.5,0000 1 Sep 2017,25.55205,23.42683,24.21842,28.2401
3.5,0000 1 Sep 2017,25.71439,24.31198,24.48207,28.38909
4.5,0000 1 Sep 2017,26.12427,25.50626,25.1515,28.48556
5.5,0000 1 Sep 2017,26.59796,26.80869,26.08328,28.50939
6.5,0000 1 Sep 2017,27.16941,27.71658,26.97456,28.63609
7.5,0000 1 Sep 2017,27.85215,27.83333,27.67546,28.97542
8.5,0000 1 Sep 2017,28.18354,26.95699,27.70283,29.24798
1.5,0000 1 Oct 2017,25.74761,23.01521,24.29345,28.3471
2.5,0000 1 Oct 2017,25.65984,24.04198,24.37954,28.39869
3.5,0000 1 Oct 2017,25.9168,25.2709,24.94645,28.45187
4.5,0000 1 Oct 2017,26.37317,26.55724,25.83665,28.45629
5.5,0000 1 Oct 2017,26.9494,27.40195,26.74101,28.53141
6.5,0000 1 Oct 2017,27.66311,27.47755,27.44242,28.85456
7.5,0000 1 Oct 2017,28.22344,26.79229,27.68216,29.24877
8.5,0000 1 Oct 2017,28.23142,25.75395,27.33448,29.37924
1.5,0000 1 Nov 2017,26.16343,23.39929,24.55741,28.75248
2.5,0000 1 Nov 2017,26.1867,24.846,25.03371,28.68927
3.5,0000 1 Nov 2017,26.45946,26.1803,25.79825,28.59376
4.5,0000 1 Nov 2017,26.95215,27.08646,26.61156,28.61656
5.5,0000 1 Nov 2017,27.61086,27.11812,27.24291,28.87324
6.5,0000 1 Nov 2017,28.04152,26.33457,27.37056,29.16501
7.5,0000 1 Nov 2017,27.92487,25.25814,26.92848,29.20815
8.5,0000 1 Nov 2017,27.17155,24.31344,26.07502,28.77744
1.5,0000 1 Dec 2017,25.94951,24.39691,24.76905,28.22997
2.5,0000 1 Dec 2017,26.09548,25.84142,25.47969,28.1245
3.5,0000 1 Dec 2017,26.50008,26.67082,26.16874,28.20214
4.5,0000 1 Dec 2017,27.11146,26.56621,26.69918,28.52708
5.5,0000 1 Dec 2017,27.54839,25.71085,26.8069,28.88365
6.5,0000 1 Dec 2017,27.52719,24.6775,26.46807,28.95923
7.5,0000 1 Dec 2017,26.92608,23.89762,25.76251,28.62924
8.5,0000 1 Dec 2017,26.16394,23.38191,25.03817,28.11983
1.5,0000 1 Jan 2018,26.12724,25.3957,25.42282,27.97658
2.5,0000 1 Jan 2018,26.49025,26.52829,26.17685,28.11023
3.5,0000 1 Jan 2018,27.06506,26.64195,26.71088,28.4638
4.5,0000 1 Jan 2018,27.5066,25.88531,26.832,28.8268
5.5,0000 1 Jan 2018,27.4184,24.85778,26.45451,28.82752
6.5,0000 1 Jan 2018,26.7739,24.03292,25.72012,28.43393
7.5,0000 1 Jan 2018,26.1092,23.509,25.06335,27.97726
8.5,0000 1 Jan 2018,25.79095,23.2882,24.77827,27.75284
1.5,0000 1 Feb 2018,26.53889,25.97352,26.04988,28.20718
2.5,0000 1 Feb 2018,27.02534,26.075,26.5378,28.57523
3.5,0000 1 Feb 2018,27.37987,25.40393,26.64918,28.82752
4.5,0000 1 Feb 2018,27.27018,24.54294,26.31318,28.73546
5.5,0000 1 Feb 2018,26.68107,23.82642,25.63593,28.32189
6.5,0000 1 Feb 2018,26.07237,23.30837,24.99509,27.90186
7.5,0000 1 Feb 2018,25.76038,23.08357,24.67801,27.72181
8.5,0000 1 Feb 2018,25.93273,23.23972,24.78473,27.89398
1.5,0000 1 Mar 2018,27.35425,25.77405,26.75223,28.82911
2.5,0000 1 Mar 2018,27.75402,25.24996,26.91873,29.19249
3.5,0000 1 Mar 2018,27.60398,24.61896,26.57306,29.11098
4.5,0000 1 Mar 2018,26.98029,24.01162,25.92374,28.64915
5.5,0000 1 Mar 2018,26.38499,23.54396,25.34464,28.18913
6.5,0000 1 Mar 2018,26.09545,23.32225,25.08531,27.97755
7.5,0000 1 Mar 2018,26.22199,23.47748,25.15536,28.1325
8.5,0000 1 Mar 2018,26.52999,23.9307,25.37289,28.45205
1.5,0000 1 Apr 2018,27.86199,25.02902,27.11093,29.29037
2.5,0000 1 Apr 2018,27.76511,24.67001,26.76307,29.31565
3.5,0000 1 Apr 2018,27.25086,24.15291,26.15663,28.9771
4.5,0000 1 Apr 2018,26.7486,23.70427,25.6646,28.61017
5.5,0000 1 Apr 2018,26.56982,23.56963,25.50379,28.46008
6.5,0000 1 Apr 2018,26.77362,23.85132,25.66568,28.61666
7.5,0000 1 Apr 2018,27.20284,24.57663,26.01596,28.90952
8.5,0000 1 Apr 2018,27.71736,25.71609,26.53368,29.1366
1.5,0000 1 May 2018,27.32322,23.72325,26.17654,28.9257
2.5,0000 1 May 2018,26.64969,23.18661,25.36703,28.50738
3.5,0000 1 May 2018,26.00275,22.77356,24.72474,28.01243
4.5,0000 1 May 2018,25.74537,22.66307,24.53337,27.75478
5.5,0000 1 May 2018,25.87426,23.02657,24.7139,27.88724
6.5,0000 1 May 2018,26.26418,23.67515,25.06165,28.27566
7.5,0000 1 May 2018,26.7976,24.82446,25.60943,28.66658
8.5,0000 1 May 2018,27.34441,26.2339,26.30957,28.8726
1.5,0000 1 Jun 2018,26.91004,23.22573,25.64788,28.6036
2.5,0000 1 Jun 2018,26.27616,22.88586,24.92599,28.24439
3.5,0000 1 Jun 2018,25.95769,22.73245,24.63999,28.01634
4.5,0000 1 Jun 2018,26.06908,23.04521,24.80059,28.12312
5.5,0000 1 Jun 2018,26.48546,23.82232,25.22041,28.4925
6.5,0000 1 Jun 2018,27.00056,25.03775,25.80119,28.81241
7.5,0000 1 Jun 2018,27.52439,26.47442,26.53329,28.94031
8.5,0000 1 Jun 2018,27.95535,27.81281,27.33935,28.90572
1.5,0000 1 Jul 2018,26.7963,22.78026,25.33416,28.68889
2.5,0000 1 Jul 2018,26.44095,22.87399,25.02484,28.49735
3.5,0000 1 Jul 2018,26.55791,23.2194,25.19253,28.61041
4.5,0000 1 Jul 2018,27.0639,24.08387,25.70988,28.92856
5.5,0000 1 Jul 2018,27.57427,25.41532,26.31428,29.14099
6.5,0000 1 Jul 2018,27.95978,26.87801,26.95093,29.12056
7.5,0000 1 Jul 2018,28.20246,28.07347,27.62468,28.98049
8.5,0000 1 Jul 2018,28.40343,28.70685,28.30069,28.91734
1.5,0000 1 Aug 2018,26.82766,22.78547,25.3759,28.77549
2.5,0000 1 Aug 2018,26.7974,23.35825,25.46547,28.80845
3.5,0000 1 Aug 2018,27.1171,24.15406,25.79645,29.05195
4.5,0000 1 Aug 2018,27.60092,25.34064,26.33838,29.26955
5.5,0000 1 Aug 2018,28.05265,26.7527,26.99599,29.32425
6.5,0000 1 Aug 2018,28.36248,28.05426,27.71694,29.23252
7.5,0000 1 Aug 2018,28.63391,28.8295,28.42755,29.21732
8.5,0000 1 Aug 2018,29.00318,28.95653,29.04426,29.36883
1.5,0000 1 Sep 2018,27.36424,23.47081,25.85168,29.33689
2.5,0000 1 Sep 2018,27.69614,24.66207,26.30145,29.51847
3.5,0000 1 Sep 2018,28.12382,25.87326,26.81786,29.61178
4.5,0000 1 Sep 2018,28.45448,27.14204,27.40913,29.51883
5.5,0000 1 Sep 2018,28.66157,28.34581,28.05383,29.3465
6.5,0000 1 Sep 2018,28.87427,29.0535,28.71186,29.31733
7.5,0000 1 Sep 2018,29.19317,29.08278,29.22613,29.50922
8.5,0000 1 Sep 2018,29.44848,28.42496,29.36363,29.75386
1.5,0000 1 Oct 2018,27.78148,24.27703,26.24661,29.65735
2.5,0000 1 Oct 2018,28.10427,25.7119,26.72531,29.67621
3.5,0000 1 Oct 2018,28.37088,27.00203,27.26954,29.54468
4.5,0000 1 Oct 2018,28.56009,28.19634,27.91057,29.37065
5.5,0000 1 Oct 2018,28.7551,28.88318,28.56087,29.29516
6.5,0000 1 Oct 2018,29.08454,28.78611,29.05554,29.44539
7.5,0000 1 Oct 2018,29.25721,27.82174,28.97876,29.64251
8.5,0000 1 Oct 2018,28.78817,26.36874,28.1156,29.54544
1.5,0000 1 Nov 2018,27.96636,25.2718,26.56967,29.73878
2.5,0000 1 Nov 2018,28.07878,26.76594,27.00612,29.58099
3.5,0000 1 Nov 2018,28.1901,27.88614,27.59468,29.35316
4.5,0000 1 Nov 2018,28.4531,28.48277,28.24343,29.29788
5.5,0000 1 Nov 2018,28.92693,28.3354,28.78248,29.50786
6.5,0000 1 Nov 2018,29.21723,27.38635,28.74238,29.81551
7.5,0000 1 Nov 2018,28.90746,26.08892,28.06503,29.80125
8.5,0000 1 Nov 2018,28.09432,24.94149,27.03706,29.44778
1.5,0000 1 Dec 2018,27.87486,26.32433,26.82707,29.57947
2.5,0000 1 Dec 2018,28.02753,27.64785,27.4392,29.37561
3.5,0000 1 Dec 2018,28.40268,28.39115,28.16282,29.35311
4.5,0000 1 Dec 2018,28.92576,28.36497,28.73708,29.58872
5.5,0000 1 Dec 2018,29.21033,27.55731,28.76312,29.83014
6.5,0000 1 Dec 2018,28.94746,26.29704,28.16442,29.7921
7.5,0000 1 Dec 2018,28.11056,25.12848,27.13297,29.35608
8.5,0000 1 Dec 2018,27.27565,24.36219,26.26172,28.88615
1.5,0000 1 Jan 2019,27.82538,26.95892,27.2139,29.22473
2.5,0000 1 Jan 2019,28.23849,27.8716,27.94191,29.29514
3.5,0000 1 Jan 2019,28.77317,27.93627,28.51476,29.55767
4.5,0000 1 Jan 2019,29.10604,27.2407,28.59137,29.79354
5.5,0000 1 Jan 2019,28.91855,26.14261,28.06569,29.79126
6.5,0000 1 Jan 2019,28.22791,25.10099,27.17316,29.47664
7.5,0000 1 Jan 2019,27.48328,24.48201,26.42288,29.07718
8.5,0000 1 Jan 2019,26.96952,24.10465,25.94107,28.81035
1.5,0000 1 Feb 2019,28.00347,27.38931,27.69069,29.1311
2.5,0000 1 Feb 2019,28.6403,27.4658,28.29319,29.49691
3.5,0000 1 Feb 2019,29.04552,26.8393,28.41875,29.82784
4.5,0000 1 Feb 2019,28.94184,25.87476,28.02777,29.82175
5.5,0000 1 Feb 2019,28.35467,25.10151,27.3059,29.51839
6.5,0000 1 Feb 2019,27.70159,24.55942,26.63244,29.16623
7.5,0000 1 Feb 2019,27.34663,24.29897,26.27352,29.00717
