M,L,MON,LDC_SST_NCEP_CFSv2
4,8.5,0000 1 May 2015,29.03419
5,8.5,0000 1 May 2015,29.49132
6,8.5,0000 1 May 2015,29.42818
7,8.5,0000 1 May 2015,29.24128
8,8.5,0000 1 May 2015,29.19788
9,8.5,0000 1 May 2015,29.3281
10,8.5,0000 1 May 2015,28.99795
11,8.5,0000 1 May 2015,29.5519
12,8.5,0000 1 May 2015,28.90166
13,8.5,0000 1 May 2015,29.11587
14,8.5,0000 1 May 2015,29.25437
15,8.5,0000 1 May 2015,29.27371
16,8.5,0000 1 May 2015,28.5942
17,8.5,0000 1 May 2015,28.91279
18,8.5,0000 1 May 2015,29.12655
19,8.5,0000 1 May 2015,29.35718
20,8.5,0000 1 May 2015,29.22736
21,8.5,0000 1 May 2015,29.04268
22,8.5,0000 1 May 2015,28.97194
23,8.5,0000 1 May 2015,29.0013
24,8.5,0000 1 May 2015,28.81428
1,1.5,0000 1 Jun 2015,27.90407
2,1.5,0000 1 Jun 2015,28.24836
3,1.5,0000 1 Jun 2015,28.25997
4,1.5,0000 1 Jun 2015,28.74049
5,1.5,0000 1 Jun 2015,28.04518
6,1.5,0000 1 Jun 2015,28.61983
7,1.5,0000 1 Jun 2015,28.31236
8,1.5,0000 1 Jun 2015,28.23575
9,1.5,0000 1 Jun 2015,28.13649
10,1.5,0000 1 Jun 2015,28.15207
11,1.5,0000 1 Jun 2015,28.16861
12,1.5,0000 1 Jun 2015,28.48732
13,1.5,0000 1 Jun 2015,28.55862
14,1.5,0000 1 Jun 2015,28.08621
15,1.5,0000 1 Jun 2015,28.46866
16,1.5,0000 1 Jun 2015,28.62342
17,1.5,0000 1 Jun 2015,28.17938
18,1.5,0000 1 Jun 2015,27.9738
19,1.5,0000 1 Jun 2015,28.26358
20,1.5,0000 1 Jun 2015,28.37368
21,1.5,0000 1 Jun 2015,28.23633
22,1.5,0000 1 Jun 2015,27.97827
23,1.5,0000 1 Jun 2015,28.38011
24,1.5,0000 1 Jun 2015,28.40011
1,2.5,0000 1 Jun 2015,27.17667
2,2.5,0000 1 Jun 2015,27.72473
3,2.5,0000 1 Jun 2015,27.63267
4,2.5,0000 1 Jun 2015,28.47896
5,2.5,0000 1 Jun 2015,27.48869
6,2.5,0000 1 Jun 2015,28.25679
7,2.5,0000 1 Jun 2015,27.79042
8,2.5,0000 1 Jun 2015,27.81702
9,2.5,0000 1 Jun 2015,27.51955
10,2.5,0000 1 Jun 2015,27.41428
11,2.5,0000 1 Jun 2015,27.40188
12,2.5,0000 1 Jun 2015,28.02834
13,2.5,0000 1 Jun 2015,28.1213
14,2.5,0000 1 Jun 2015,27.40078
15,2.5,0000 1 Jun 2015,27.91235
16,2.5,0000 1 Jun 2015,28.20531
17,2.5,0000 1 Jun 2015,27.56347
18,2.5,0000 1 Jun 2015,27.31356
19,2.5,0000 1 Jun 2015,27.74427
20,2.5,0000 1 Jun 2015,27.98105
21,2.5,0000 1 Jun 2015,27.65826
22,2.5,0000 1 Jun 2015,27.17369
23,2.5,0000 1 Jun 2015,27.84336
24,2.5,0000 1 Jun 2015,27.87918
1,3.5,0000 1 Jun 2015,26.95851
2,3.5,0000 1 Jun 2015,27.55303
3,3.5,0000 1 Jun 2015,27.35409
4,3.5,0000 1 Jun 2015,28.42226
5,3.5,0000 1 Jun 2015,27.26348
6,3.5,0000 1 Jun 2015,28.13077
7,3.5,0000 1 Jun 2015,27.62523
8,3.5,0000 1 Jun 2015,27.75668
9,3.5,0000 1 Jun 2015,27.26485
10,3.5,0000 1 Jun 2015,27.01933
11,3.5,0000 1 Jun 2015,27.0688
12,3.5,0000 1 Jun 2015,27.7337
13,3.5,0000 1 Jun 2015,27.85204
14,3.5,0000 1 Jun 2015,27.22854
15,3.5,0000 1 Jun 2015,27.65611
16,3.5,0000 1 Jun 2015,28.00968
17,3.5,0000 1 Jun 2015,27.25665
18,3.5,0000 1 Jun 2015,27.16761
19,3.5,0000 1 Jun 2015,27.47052
20,3.5,0000 1 Jun 2015,27.80596
21,3.5,0000 1 Jun 2015,27.46072
22,3.5,0000 1 Jun 2015,26.79964
23,3.5,0000 1 Jun 2015,27.5155
24,3.5,0000 1 Jun 2015,27.54811
1,4.5,0000 1 Jun 2015,27.15165
2,4.5,0000 1 Jun 2015,27.89958
3,4.5,0000 1 Jun 2015,27.61623
4,4.5,0000 1 Jun 2015,28.63766
5,4.5,0000 1 Jun 2015,27.53136
6,4.5,0000 1 Jun 2015,28.35487
7,4.5,0000 1 Jun 2015,27.77189
8,4.5,0000 1 Jun 2015,28.05447
9,4.5,0000 1 Jun 2015,27.33978
10,4.5,0000 1 Jun 2015,27.17339
11,4.5,0000 1 Jun 2015,27.23367
12,4.5,0000 1 Jun 2015,27.89965
13,4.5,0000 1 Jun 2015,27.92338
14,4.5,0000 1 Jun 2015,27.45968
15,4.5,0000 1 Jun 2015,27.93649
16,4.5,0000 1 Jun 2015,28.35471
17,4.5,0000 1 Jun 2015,27.55872
18,4.5,0000 1 Jun 2015,27.5598
19,4.5,0000 1 Jun 2015,27.70917
20,4.5,0000 1 Jun 2015,28.09836
21,4.5,0000 1 Jun 2015,27.82689
22,4.5,0000 1 Jun 2015,27.01334
23,4.5,0000 1 Jun 2015,27.71525
24,4.5,0000 1 Jun 2015,27.76391
1,5.5,0000 1 Jun 2015,27.50514
2,5.5,0000 1 Jun 2015,28.404
3,5.5,0000 1 Jun 2015,27.98236
4,5.5,0000 1 Jun 2015,29.1004
5,5.5,0000 1 Jun 2015,27.83976
6,5.5,0000 1 Jun 2015,28.83275
7,5.5,0000 1 Jun 2015,28.14615
8,5.5,0000 1 Jun 2015,28.48085
9,5.5,0000 1 Jun 2015,27.68843
10,5.5,0000 1 Jun 2015,27.71045
11,5.5,0000 1 Jun 2015,27.67809
12,5.5,0000 1 Jun 2015,28.42967
13,5.5,0000 1 Jun 2015,28.2617
14,5.5,0000 1 Jun 2015,27.78708
15,5.5,0000 1 Jun 2015,28.46637
16,5.5,0000 1 Jun 2015,28.75387
17,5.5,0000 1 Jun 2015,28.20799
18,5.5,0000 1 Jun 2015,28.17658
19,5.5,0000 1 Jun 2015,28.18987
20,5.5,0000 1 Jun 2015,28.45462
21,5.5,0000 1 Jun 2015,28.46404
22,5.5,0000 1 Jun 2015,27.55712
23,5.5,0000 1 Jun 2015,28.21992
24,5.5,0000 1 Jun 2015,28.15909
1,6.5,0000 1 Jun 2015,27.92267
2,6.5,0000 1 Jun 2015,28.8907
3,6.5,0000 1 Jun 2015,28.26134
4,6.5,0000 1 Jun 2015,29.45546
5,6.5,0000 1 Jun 2015,28.29856
6,6.5,0000 1 Jun 2015,29.11372
7,6.5,0000 1 Jun 2015,28.55646
8,6.5,0000 1 Jun 2015,28.83489
9,6.5,0000 1 Jun 2015,28.20471
10,6.5,0000 1 Jun 2015,28.31484
11,6.5,0000 1 Jun 2015,27.97729
12,6.5,0000 1 Jun 2015,28.81145
13,6.5,0000 1 Jun 2015,28.58011
14,6.5,0000 1 Jun 2015,28.13088
15,6.5,0000 1 Jun 2015,28.94115
16,6.5,0000 1 Jun 2015,29.19175
17,6.5,0000 1 Jun 2015,28.77173
18,6.5,0000 1 Jun 2015,28.68583
19,6.5,0000 1 Jun 2015,28.71721
20,6.5,0000 1 Jun 2015,28.80291
21,6.5,0000 1 Jun 2015,28.84101
22,6.5,0000 1 Jun 2015,28.14034
23,6.5,0000 1 Jun 2015,28.73316
24,6.5,0000 1 Jun 2015,28.6033
1,7.5,0000 1 Jun 2015,28.2534
2,7.5,0000 1 Jun 2015,29.07008
3,7.5,0000 1 Jun 2015,28.41153
4,7.5,0000 1 Jun 2015,29.51187
5,7.5,0000 1 Jun 2015,28.48427
6,7.5,0000 1 Jun 2015,29.15071
7,7.5,0000 1 Jun 2015,28.79384
8,7.5,0000 1 Jun 2015,29.07632
9,7.5,0000 1 Jun 2015,28.60072
10,7.5,0000 1 Jun 2015,28.68881
11,7.5,0000 1 Jun 2015,28.14634
12,7.5,0000 1 Jun 2015,28.94958
13,7.5,0000 1 Jun 2015,28.68635
14,7.5,0000 1 Jun 2015,28.36732
15,7.5,0000 1 Jun 2015,29.20608
16,7.5,0000 1 Jun 2015,29.11283
17,7.5,0000 1 Jun 2015,29.02399
18,7.5,0000 1 Jun 2015,28.96267
19,7.5,0000 1 Jun 2015,29.0169
20,7.5,0000 1 Jun 2015,28.84139
21,7.5,0000 1 Jun 2015,28.90914
22,7.5,0000 1 Jun 2015,28.599
23,7.5,0000 1 Jun 2015,29.0383
24,7.5,0000 1 Jun 2015,28.65843
1,8.5,0000 1 Jun 2015,28.4649
2,8.5,0000 1 Jun 2015,29.1056
3,8.5,0000 1 Jun 2015,28.51707
4,8.5,0000 1 Jun 2015,29.39306
5,8.5,0000 1 Jun 2015,28.59205
6,8.5,0000 1 Jun 2015,29.0097
7,8.5,0000 1 Jun 2015,28.89328
8,8.5,0000 1 Jun 2015,29.12221
9,8.5,0000 1 Jun 2015,28.84067
10,8.5,0000 1 Jun 2015,28.85018
11,8.5,0000 1 Jun 2015,28.21152
12,8.5,0000 1 Jun 2015,28.9002
13,8.5,0000 1 Jun 2015,28.67235
14,8.5,0000 1 Jun 2015,28.5501
15,8.5,0000 1 Jun 2015,29.24652
16,8.5,0000 1 Jun 2015,29.1389
17,8.5,0000 1 Jun 2015,29.07686
18,8.5,0000 1 Jun 2015,29.09034
19,8.5,0000 1 Jun 2015,29.20593
20,8.5,0000 1 Jun 2015,28.84069
21,8.5,0000 1 Jun 2015,28.64146
22,8.5,0000 1 Jun 2015,28.84644
23,8.5,0000 1 Jun 2015,28.96573
24,8.5,0000 1 Jun 2015,28.62935
1,1.5,0000 1 Jul 2015,27.79257
2,1.5,0000 1 Jul 2015,28.08411
3,1.5,0000 1 Jul 2015,27.85595
4,1.5,0000 1 Jul 2015,28.23028
5,1.5,0000 1 Jul 2015,28.02418
6,1.5,0000 1 Jul 2015,28.03689
7,1.5,0000 1 Jul 2015,28.02067
8,1.5,0000 1 Jul 2015,28.08109
9,1.5,0000 1 Jul 2015,28.00678
10,1.5,0000 1 Jul 2015,28.22848
11,1.5,0000 1 Jul 2015,28.04954
12,1.5,0000 1 Jul 2015,27.96764
13,1.5,0000 1 Jul 2015,28.45003
14,1.5,0000 1 Jul 2015,28.17325
15,1.5,0000 1 Jul 2015,28.26232
16,1.5,0000 1 Jul 2015,28.37807
17,1.5,0000 1 Jul 2015,28.35703
18,1.5,0000 1 Jul 2015,28.31264
19,1.5,0000 1 Jul 2015,28.48886
20,1.5,0000 1 Jul 2015,28.38365
21,1.5,0000 1 Jul 2015,28.31013
22,1.5,0000 1 Jul 2015,28.60559
23,1.5,0000 1 Jul 2015,28.05578
24,1.5,0000 1 Jul 2015,28.25295
1,2.5,0000 1 Jul 2015,27.68068
2,2.5,0000 1 Jul 2015,27.84693
3,2.5,0000 1 Jul 2015,27.53119
4,2.5,0000 1 Jul 2015,28.17612
5,2.5,0000 1 Jul 2015,27.85924
6,2.5,0000 1 Jul 2015,28.03099
7,2.5,0000 1 Jul 2015,27.80614
8,2.5,0000 1 Jul 2015,27.85159
9,2.5,0000 1 Jul 2015,27.72087
10,2.5,0000 1 Jul 2015,27.99885
11,2.5,0000 1 Jul 2015,27.88017
12,2.5,0000 1 Jul 2015,27.62455
13,2.5,0000 1 Jul 2015,28.37038
14,2.5,0000 1 Jul 2015,28.01531
15,2.5,0000 1 Jul 2015,28.15614
16,2.5,0000 1 Jul 2015,28.26563
17,2.5,0000 1 Jul 2015,28.20771
18,2.5,0000 1 Jul 2015,28.16821
19,2.5,0000 1 Jul 2015,28.48612
20,2.5,0000 1 Jul 2015,28.1765
21,2.5,0000 1 Jul 2015,28.10529
22,2.5,0000 1 Jul 2015,28.54637
23,2.5,0000 1 Jul 2015,27.87605
24,2.5,0000 1 Jul 2015,28.0013
1,3.5,0000 1 Jul 2015,28.04122
2,3.5,0000 1 Jul 2015,28.05245
3,3.5,0000 1 Jul 2015,27.72343
4,3.5,0000 1 Jul 2015,28.60156
5,3.5,0000 1 Jul 2015,28.15701
6,3.5,0000 1 Jul 2015,28.4626
7,3.5,0000 1 Jul 2015,27.97112
8,3.5,0000 1 Jul 2015,28.01883
9,3.5,0000 1 Jul 2015,27.76458
10,3.5,0000 1 Jul 2015,28.09707
11,3.5,0000 1 Jul 2015,28.17975
12,3.5,0000 1 Jul 2015,27.69543
13,3.5,0000 1 Jul 2015,28.59105
14,3.5,0000 1 Jul 2015,28.16481
15,3.5,0000 1 Jul 2015,28.33615
16,3.5,0000 1 Jul 2015,28.42225
17,3.5,0000 1 Jul 2015,28.43602
18,3.5,0000 1 Jul 2015,28.33966
19,3.5,0000 1 Jul 2015,28.67656
20,3.5,0000 1 Jul 2015,28.22683
21,3.5,0000 1 Jul 2015,28.28055
22,3.5,0000 1 Jul 2015,28.61257
23,3.5,0000 1 Jul 2015,28.02528
24,3.5,0000 1 Jul 2015,28.09662
1,4.5,0000 1 Jul 2015,28.74362
2,4.5,0000 1 Jul 2015,28.50908
3,4.5,0000 1 Jul 2015,28.23956
4,4.5,0000 1 Jul 2015,29.17625
5,4.5,0000 1 Jul 2015,28.65554
6,4.5,0000 1 Jul 2015,29.04146
7,4.5,0000 1 Jul 2015,28.59859
8,4.5,0000 1 Jul 2015,28.3852
9,4.5,0000 1 Jul 2015,28.28037
10,4.5,0000 1 Jul 2015,28.58357
11,4.5,0000 1 Jul 2015,28.8763
12,4.5,0000 1 Jul 2015,28.1056
13,4.5,0000 1 Jul 2015,28.85175
14,4.5,0000 1 Jul 2015,28.5922
15,4.5,0000 1 Jul 2015,28.8676
16,4.5,0000 1 Jul 2015,28.73448
17,4.5,0000 1 Jul 2015,29.01184
18,4.5,0000 1 Jul 2015,28.76302
19,4.5,0000 1 Jul 2015,29.00043
20,4.5,0000 1 Jul 2015,28.68824
21,4.5,0000 1 Jul 2015,28.78853
22,4.5,0000 1 Jul 2015,28.90774
23,4.5,0000 1 Jul 2015,28.35135
24,4.5,0000 1 Jul 2015,28.65688
1,5.5,0000 1 Jul 2015,29.09168
2,5.5,0000 1 Jul 2015,28.97736
3,5.5,0000 1 Jul 2015,28.81103
4,5.5,0000 1 Jul 2015,29.37919
5,5.5,0000 1 Jul 2015,29.07382
6,5.5,0000 1 Jul 2015,29.36752
7,5.5,0000 1 Jul 2015,28.97809
8,5.5,0000 1 Jul 2015,28.82836
9,5.5,0000 1 Jul 2015,28.74126
10,5.5,0000 1 Jul 2015,29.04107
11,5.5,0000 1 Jul 2015,29.31749
12,5.5,0000 1 Jul 2015,28.49209
13,5.5,0000 1 Jul 2015,29.11728
14,5.5,0000 1 Jul 2015,29.00932
15,5.5,0000 1 Jul 2015,29.21378
16,5.5,0000 1 Jul 2015,28.93713
17,5.5,0000 1 Jul 2015,29.36238
18,5.5,0000 1 Jul 2015,29.08511
19,5.5,0000 1 Jul 2015,28.99567
20,5.5,0000 1 Jul 2015,29.10861
21,5.5,0000 1 Jul 2015,29.17678
22,5.5,0000 1 Jul 2015,29.25332
23,5.5,0000 1 Jul 2015,28.66422
24,5.5,0000 1 Jul 2015,29.02308
1,6.5,0000 1 Jul 2015,29.14805
2,6.5,0000 1 Jul 2015,29.113
3,6.5,0000 1 Jul 2015,29.10228
4,6.5,0000 1 Jul 2015,29.41451
5,6.5,0000 1 Jul 2015,29.10236
6,6.5,0000 1 Jul 2015,29.33663
7,6.5,0000 1 Jul 2015,29.18979
8,6.5,0000 1 Jul 2015,28.91946
9,6.5,0000 1 Jul 2015,29.02563
10,6.5,0000 1 Jul 2015,29.22978
11,6.5,0000 1 Jul 2015,29.34213
12,6.5,0000 1 Jul 2015,28.78717
13,6.5,0000 1 Jul 2015,29.00796
14,6.5,0000 1 Jul 2015,29.13126
15,6.5,0000 1 Jul 2015,29.17551
16,6.5,0000 1 Jul 2015,28.92206
17,6.5,0000 1 Jul 2015,29.40221
18,6.5,0000 1 Jul 2015,29.2297
19,6.5,0000 1 Jul 2015,28.93876
20,6.5,0000 1 Jul 2015,29.18764
21,6.5,0000 1 Jul 2015,29.23428
22,6.5,0000 1 Jul 2015,29.37894
23,6.5,0000 1 Jul 2015,28.73161
24,6.5,0000 1 Jul 2015,29.06753
1,7.5,0000 1 Jul 2015,29.0001
2,7.5,0000 1 Jul 2015,29.06522
3,7.5,0000 1 Jul 2015,29.05087
4,7.5,0000 1 Jul 2015,29.1319
5,7.5,0000 1 Jul 2015,28.85273
6,7.5,0000 1 Jul 2015,29.02755
7,7.5,0000 1 Jul 2015,29.07085
8,7.5,0000 1 Jul 2015,28.92469
9,7.5,0000 1 Jul 2015,29.10582
10,7.5,0000 1 Jul 2015,29.04818
11,7.5,0000 1 Jul 2015,29.28404
12,7.5,0000 1 Jul 2015,28.80176
13,7.5,0000 1 Jul 2015,28.7783
14,7.5,0000 1 Jul 2015,29.13719
15,7.5,0000 1 Jul 2015,28.95714
16,7.5,0000 1 Jul 2015,28.78574
17,7.5,0000 1 Jul 2015,29.17542
18,7.5,0000 1 Jul 2015,29.13221
19,7.5,0000 1 Jul 2015,28.73252
20,7.5,0000 1 Jul 2015,28.94392
21,7.5,0000 1 Jul 2015,29.1894
22,7.5,0000 1 Jul 2015,29.25031
23,7.5,0000 1 Jul 2015,28.6277
24,7.5,0000 1 Jul 2015,28.96094
1,8.5,0000 1 Jul 2015,28.92134
2,8.5,0000 1 Jul 2015,28.97321
3,8.5,0000 1 Jul 2015,28.94038
4,8.5,0000 1 Jul 2015,29.10756
5,8.5,0000 1 Jul 2015,28.58049
6,8.5,0000 1 Jul 2015,28.81389
7,8.5,0000 1 Jul 2015,29.10507
8,8.5,0000 1 Jul 2015,28.77733
9,8.5,0000 1 Jul 2015,29.09114
10,8.5,0000 1 Jul 2015,28.89028
11,8.5,0000 1 Jul 2015,29.18525
12,8.5,0000 1 Jul 2015,28.79998
13,8.5,0000 1 Jul 2015,28.53554
14,8.5,0000 1 Jul 2015,29.002
15,8.5,0000 1 Jul 2015,28.72335
16,8.5,0000 1 Jul 2015,28.69632
17,8.5,0000 1 Jul 2015,28.96251
18,8.5,0000 1 Jul 2015,29.05929
19,8.5,0000 1 Jul 2015,28.63078
20,8.5,0000 1 Jul 2015,28.64617
21,8.5,0000 1 Jul 2015,29.04315
22,8.5,0000 1 Jul 2015,28.88615
23,8.5,0000 1 Jul 2015,28.41362
24,8.5,0000 1 Jul 2015,28.88782
1,1.5,0000 1 Aug 2015,28.36982
2,1.5,0000 1 Aug 2015,28.52393
3,1.5,0000 1 Aug 2015,28.07641
4,1.5,0000 1 Aug 2015,28.37759
5,1.5,0000 1 Aug 2015,28.59873
6,1.5,0000 1 Aug 2015,28.294
7,1.5,0000 1 Aug 2015,28.25103
8,1.5,0000 1 Aug 2015,28.59244
9,1.5,0000 1 Aug 2015,28.3748
10,1.5,0000 1 Aug 2015,28.78739
11,1.5,0000 1 Aug 2015,28.56474
12,1.5,0000 1 Aug 2015,28.42782
13,1.5,0000 1 Aug 2015,28.60102
14,1.5,0000 1 Aug 2015,28.43922
15,1.5,0000 1 Aug 2015,28.49906
16,1.5,0000 1 Aug 2015,28.71087
17,1.5,0000 1 Aug 2015,28.56174
18,1.5,0000 1 Aug 2015,28.56271
19,1.5,0000 1 Aug 2015,28.35988
20,1.5,0000 1 Aug 2015,28.32644
21,1.5,0000 1 Aug 2015,28.50549
22,1.5,0000 1 Aug 2015,28.33606
23,1.5,0000 1 Aug 2015,28.47314
24,1.5,0000 1 Aug 2015,28.41817
1,2.5,0000 1 Aug 2015,28.4782
2,2.5,0000 1 Aug 2015,28.63556
3,2.5,0000 1 Aug 2015,28.13153
4,2.5,0000 1 Aug 2015,28.46667
5,2.5,0000 1 Aug 2015,28.56445
6,2.5,0000 1 Aug 2015,28.34233
7,2.5,0000 1 Aug 2015,28.18838
8,2.5,0000 1 Aug 2015,28.88039
9,2.5,0000 1 Aug 2015,28.39363
10,2.5,0000 1 Aug 2015,28.88379
11,2.5,0000 1 Aug 2015,28.56269
12,2.5,0000 1 Aug 2015,28.39299
13,2.5,0000 1 Aug 2015,28.57154
14,2.5,0000 1 Aug 2015,28.52045
15,2.5,0000 1 Aug 2015,28.4204
16,2.5,0000 1 Aug 2015,28.69221
17,2.5,0000 1 Aug 2015,28.5419
18,2.5,0000 1 Aug 2015,28.56204
19,2.5,0000 1 Aug 2015,28.25685
20,2.5,0000 1 Aug 2015,28.24306
21,2.5,0000 1 Aug 2015,28.48173
22,2.5,0000 1 Aug 2015,28.31347
23,2.5,0000 1 Aug 2015,28.37038
24,2.5,0000 1 Aug 2015,28.47582
1,3.5,0000 1 Aug 2015,28.92848
2,3.5,0000 1 Aug 2015,29.01521
3,3.5,0000 1 Aug 2015,28.60505
4,3.5,0000 1 Aug 2015,28.79241
5,3.5,0000 1 Aug 2015,28.8431
6,3.5,0000 1 Aug 2015,28.60386
7,3.5,0000 1 Aug 2015,28.4937
8,3.5,0000 1 Aug 2015,29.32117
9,3.5,0000 1 Aug 2015,28.73968
10,3.5,0000 1 Aug 2015,29.1889
11,3.5,0000 1 Aug 2015,28.89234
12,3.5,0000 1 Aug 2015,28.62451
13,3.5,0000 1 Aug 2015,28.8165
14,3.5,0000 1 Aug 2015,28.8088
15,3.5,0000 1 Aug 2015,28.47189
16,3.5,0000 1 Aug 2015,28.93123
17,3.5,0000 1 Aug 2015,28.80067
18,3.5,0000 1 Aug 2015,28.78473
19,3.5,0000 1 Aug 2015,28.49923
20,3.5,0000 1 Aug 2015,28.47805
21,3.5,0000 1 Aug 2015,28.71801
22,3.5,0000 1 Aug 2015,28.48258
23,3.5,0000 1 Aug 2015,28.47321
24,3.5,0000 1 Aug 2015,28.61379
1,4.5,0000 1 Aug 2015,29.32124
2,4.5,0000 1 Aug 2015,29.19532
3,4.5,0000 1 Aug 2015,28.99437
4,4.5,0000 1 Aug 2015,29.00096
5,4.5,0000 1 Aug 2015,29.1473
6,4.5,0000 1 Aug 2015,28.83273
7,4.5,0000 1 Aug 2015,28.79147
8,4.5,0000 1 Aug 2015,29.47855
9,4.5,0000 1 Aug 2015,29.06529
10,4.5,0000 1 Aug 2015,29.61149
11,4.5,0000 1 Aug 2015,29.25655
12,4.5,0000 1 Aug 2015,28.89814
13,4.5,0000 1 Aug 2015,29.20271
14,4.5,0000 1 Aug 2015,29.16646
15,4.5,0000 1 Aug 2015,28.74713
16,4.5,0000 1 Aug 2015,29.13847
17,4.5,0000 1 Aug 2015,29.16319
18,4.5,0000 1 Aug 2015,29.15135
19,4.5,0000 1 Aug 2015,28.89216
20,4.5,0000 1 Aug 2015,28.76283
21,4.5,0000 1 Aug 2015,28.97747
22,4.5,0000 1 Aug 2015,28.92369
23,4.5,0000 1 Aug 2015,28.72861
24,4.5,0000 1 Aug 2015,28.94583
1,5.5,0000 1 Aug 2015,29.37064
2,5.5,0000 1 Aug 2015,29.25827
3,5.5,0000 1 Aug 2015,29.23242
4,5.5,0000 1 Aug 2015,28.9219
5,5.5,0000 1 Aug 2015,29.15536
6,5.5,0000 1 Aug 2015,28.94086
7,5.5,0000 1 Aug 2015,28.91318
8,5.5,0000 1 Aug 2015,29.20119
9,5.5,0000 1 Aug 2015,29.08792
10,5.5,0000 1 Aug 2015,29.52838
11,5.5,0000 1 Aug 2015,29.30735
12,5.5,0000 1 Aug 2015,29.08981
13,5.5,0000 1 Aug 2015,29.31374
14,5.5,0000 1 Aug 2015,29.10589
15,5.5,0000 1 Aug 2015,28.85645
16,5.5,0000 1 Aug 2015,29.38727
17,5.5,0000 1 Aug 2015,29.28597
18,5.5,0000 1 Aug 2015,29.18013
19,5.5,0000 1 Aug 2015,29.13128
20,5.5,0000 1 Aug 2015,28.94172
21,5.5,0000 1 Aug 2015,29.03918
22,5.5,0000 1 Aug 2015,29.11267
23,5.5,0000 1 Aug 2015,28.84785
24,5.5,0000 1 Aug 2015,28.9771
1,6.5,0000 1 Aug 2015,29.07077
2,6.5,0000 1 Aug 2015,28.99026
3,6.5,0000 1 Aug 2015,29.15014
4,6.5,0000 1 Aug 2015,28.7
5,6.5,0000 1 Aug 2015,29.00866
6,6.5,0000 1 Aug 2015,29.05959
7,6.5,0000 1 Aug 2015,28.77573
8,6.5,0000 1 Aug 2015,28.74091
9,6.5,0000 1 Aug 2015,28.85822
10,6.5,0000 1 Aug 2015,29.24092
11,6.5,0000 1 Aug 2015,29.19629
12,6.5,0000 1 Aug 2015,28.97781
13,6.5,0000 1 Aug 2015,29.24679
14,6.5,0000 1 Aug 2015,28.77486
15,6.5,0000 1 Aug 2015,28.8532
16,6.5,0000 1 Aug 2015,29.22811
17,6.5,0000 1 Aug 2015,29.08102
18,6.5,0000 1 Aug 2015,28.90979
19,6.5,0000 1 Aug 2015,28.91949
20,6.5,0000 1 Aug 2015,28.7811
21,6.5,0000 1 Aug 2015,28.80513
22,6.5,0000 1 Aug 2015,29.10004
23,6.5,0000 1 Aug 2015,28.61187
24,6.5,0000 1 Aug 2015,28.98763
1,7.5,0000 1 Aug 2015,28.87552
2,7.5,0000 1 Aug 2015,28.745
3,7.5,0000 1 Aug 2015,29.14419
4,7.5,0000 1 Aug 2015,28.48466
5,7.5,0000 1 Aug 2015,28.76724
6,7.5,0000 1 Aug 2015,29.08003
7,7.5,0000 1 Aug 2015,28.56806
8,7.5,0000 1 Aug 2015,28.61437
9,7.5,0000 1 Aug 2015,28.62591
10,7.5,0000 1 Aug 2015,28.74108
11,7.5,0000 1 Aug 2015,29.18764
12,7.5,0000 1 Aug 2015,28.87297
13,7.5,0000 1 Aug 2015,28.96944
14,7.5,0000 1 Aug 2015,28.34849
15,7.5,0000 1 Aug 2015,28.75734
16,7.5,0000 1 Aug 2015,29.11629
17,7.5,0000 1 Aug 2015,28.725
18,7.5,0000 1 Aug 2015,28.48331
19,7.5,0000 1 Aug 2015,28.64668
20,7.5,0000 1 Aug 2015,28.43158
21,7.5,0000 1 Aug 2015,28.50311
22,7.5,0000 1 Aug 2015,28.85977
23,7.5,0000 1 Aug 2015,28.45642
24,7.5,0000 1 Aug 2015,28.93186
1,8.5,0000 1 Aug 2015,28.80635
2,8.5,0000 1 Aug 2015,28.53643
3,8.5,0000 1 Aug 2015,29.04581
4,8.5,0000 1 Aug 2015,28.38719
5,8.5,0000 1 Aug 2015,28.77032
6,8.5,0000 1 Aug 2015,29.06639
7,8.5,0000 1 Aug 2015,28.40318
8,8.5,0000 1 Aug 2015,28.5185
9,8.5,0000 1 Aug 2015,28.56101
10,8.5,0000 1 Aug 2015,28.65219
11,8.5,0000 1 Aug 2015,29.2401
12,8.5,0000 1 Aug 2015,28.72372
13,8.5,0000 1 Aug 2015,28.89372
14,8.5,0000 1 Aug 2015,28.09683
15,8.5,0000 1 Aug 2015,28.65495
16,8.5,0000 1 Aug 2015,28.88527
17,8.5,0000 1 Aug 2015,28.51439
18,8.5,0000 1 Aug 2015,28.34496
19,8.5,0000 1 Aug 2015,28.56739
20,8.5,0000 1 Aug 2015,28.16697
21,8.5,0000 1 Aug 2015,28.29781
22,8.5,0000 1 Aug 2015,28.76736
23,8.5,0000 1 Aug 2015,28.46298
24,8.5,0000 1 Aug 2015,28.98124
1,1.5,0000 1 Sep 2015,28.14547
2,1.5,0000 1 Sep 2015,28.56852
3,1.5,0000 1 Sep 2015,28.84186
4,1.5,0000 1 Sep 2015,28.89887
5,1.5,0000 1 Sep 2015,28.80986
6,1.5,0000 1 Sep 2015,28.6455
7,1.5,0000 1 Sep 2015,28.72328
8,1.5,0000 1 Sep 2015,28.65412
9,1.5,0000 1 Sep 2015,28.7433
10,1.5,0000 1 Sep 2015,29.02327
11,1.5,0000 1 Sep 2015,28.82747
12,1.5,0000 1 Sep 2015,29.15266
