L,START,TARGET,SZN,MEAN_SST_CanSIPS_IC3,VAR_SST_CanSIPS_IC3,MEAN_SST_CanSIPS_IC3_ONETWO,VAR_SST_CanSIPS_IC3_ONETWO,MEAN_SST_CanSIPS_IC3_THREE,VAR_SST_CanSIPS_IC3_THREE,MEAN_SST_CanSIPS_IC3_FOUR,VAR_SST_CanSIPS_IC3_FOUR
7.5,7,2,JFM,25.97230333333335,1.5349703499885181,26.372293333333356,0.5726338613333306,25.905130000000025,1.2416416994137995,27.14217000000002,1.038512386310348
7.5,8,3,FMA,25.995993333333363,1.0846873509885084,26.47932666666669,0.39211836271263845,26.10025000000002,0.8642705998275875,27.02647666666669,0.8295213528850569
7.5,9,4,MAM,26.117720000000023,0.8509856299310298,25.830840000000023,0.38738592731035,26.056043333333356,0.6401638818505684,27.119710000000016,0.7101390188620749
7.5,10,5,AMJ,26.04543333333335,0.6408216774712673,24.511283333333356,0.6132592117816189,25.561470000000025,0.5727066842413838,27.176880000000025,0.5607787920000039
7.5,11,6,MJJ,25.762563333333354,0.6081703382643618,23.296703333333358,0.5640449003333271,24.842533333333353,0.5766542202298944,27.176723333333356,0.5497464177126467
7.5,12,7,JJA,25.246650000000027,0.5763198246551787,22.60346333333336,0.4806106720574662,24.232880000000023,0.5474750320000035,26.965086666666693,0.4628638536092032
8.5,1,9,ASO,24.669736666666687,0.5736636306781541,22.691246666666693,0.3262564274023039,23.938450000000028,0.49463680534482574,26.50755000000002,0.4657031267241346
8.5,2,10,SON,24.864680000000025,0.7478205216551742,23.375606666666688,0.29493743926436344,24.25057666666669,0.6090136211609237,26.62702333333336,0.6216772997816009
8.5,3,11,OND,25.279706666666684,1.084915004091949,24.151430000000023,0.3834575738965524,24.70585333333336,0.9038806474022891,26.962906666666687,0.7742644985747155
8.5,4,12,NDJ,25.490596666666693,1.3970446955057434,24.872243333333355,0.44516654529884514,25.03866333333336,1.074353975505743,27.083136666666693,0.9844841830919507
8.5,5,1,DJF,25.65410666666669,1.5277974261609157,25.606543333333352,0.4682001515057431,25.382483333333354,1.1751114966091925,27.065766666666683,1.0540198416091915
8.5,6,2,JFM,25.77009000000002,1.439341100931041,26.231286666666684,0.44735110464368083,25.738670000000017,1.1203052635517217,26.932386666666684,1.06666723222988
8.5,7,3,FMA,26.141570000000023,1.2086027194137965,26.582616666666688,0.45922243660919193,26.241813333333358,0.9429679880919497,27.081630000000025,0.9320951656206876
8.5,8,4,MAM,26.23264000000002,0.7414475638620758,26.052286666666692,0.3997415970574664,26.23464333333336,0.5858255990919476,27.10605333333336,0.6651140384367787
8.5,9,5,AMJ,26.209656666666692,0.5281951832298851,24.831250000000022,0.4437952687931028,25.782673333333353,0.4287120130574738,27.246473333333356,0.5513662482298789
8.5,10,6,MJJ,25.80939000000002,0.40925361265516425,23.483050000000027,0.5354462701724125,24.956130000000023,0.41248755803448195,27.157510000000023,0.4430349671379358
8.5,11,7,JJA,25.265106666666686,0.5324158889195475,22.682783333333354,0.44994523247126694,24.27943333333336,0.498938349885046,26.914640000000023,0.5000229493793122
8.5,12,8,JAS,24.73635000000003,0.5804962825862036,22.392823333333354,0.3707609935747159,23.875150000000023,0.4938961998275821,26.55102000000003,0.48150134303449044
9.5,1,10,SON,24.620100000000026,0.5948489862068902,23.172763333333357,0.24138175205746998,24.02692666666669,0.4847177496091964,26.368463333333352,0.49417727964368846
9.5,2,11,OND,24.933436666666683,0.8323995113678188,23.950690000000023,0.28307784162069055,24.41706666666669,0.6764857788505738,26.62113000000002,0.6483357994138014
9.5,3,12,NDJ,25.32563333333336,1.153985628505748,24.740693333333358,0.40360828271264243,24.88710000000002,0.9376065048275832,26.909360000000017,0.813210189379306
9.5,4,1,DJF,25.521296666666682,1.332016330678151,25.506306666666692,0.42102036547126237,25.26083666666669,0.9981936975747101,26.927583333333352,0.9981117207471237
9.5,5,2,JFM,25.721210000000028,1.3226701705862196,26.17242666666669,0.38470471926436967,25.678236666666688,0.9943129755057496,26.893066666666687,1.0056161540229853
9.5,6,3,FMA,25.98861666666669,1.1463625910919495,26.448136666666688,0.363128334816088,26.106100000000016,0.8537929275861981,26.89716666666669,0.9617453657471308
9.5,7,4,MAM,26.355253333333355,0.8408079984367852,26.138703333333357,0.44673980516091705,26.34761666666669,0.6612671704023032,27.16364666666669,0.7576428549884995
9.5,8,5,AMJ,26.317730000000026,0.43581286631034766,25.09058333333336,0.4235368972988513,25.972503333333353,0.36518225688505584,27.231200000000026,0.49950672896551473
9.5,9,6,MJJ,25.977223333333356,0.34658421564368436,23.768996666666695,0.39518824654022444,25.16502666666669,0.323570812367818,27.247703333333355,0.4285068644712657
9.5,10,7,JJA,25.290676666666688,0.3166941625402291,22.81757666666669,0.3711873204712658,24.354680000000027,0.31336835682758707,26.902170000000023,0.373074659413795
9.5,11,8,JAS,24.770943333333356,0.4925734949540283,22.46024666666669,0.3455853501609215,23.924626666666686,0.4262539620229859,26.52967000000002,0.4714651407931013
9.5,12,9,ASO,24.46215333333335,0.5652010246436794,22.592186666666684,0.27773440947126743,23.786796666666685,0.44730105550575067,26.23123000000002,0.506497398034485
10.5,1,11,OND,24.678126666666685,0.6353490344367881,23.772870000000026,0.20344142286206396,24.191723333333357,0.5114334852988557,26.364853333333357,0.5017983225747182
10.5,2,12,NDJ,24.98504333333336,0.8777199094367883,24.53371000000002,0.28400326920689734,24.60208666666669,0.6977421467126453,26.575890000000026,0.6636394505862083
10.5,3,1,DJF,25.33681000000002,1.0980014836896481,25.367826666666687,0.3816913061609185,25.084456666666693,0.8723820501264293,26.751916666666695,0.8237710090229882
10.5,4,2,JFM,25.592690000000026,1.1460031367931027,26.076923333333355,0.3250799301264314,25.551316666666693,0.8230979497126474,26.77229000000002,0.9531479940344819
10.5,5,3,FMA,25.92260000000002,1.0406252834482776,26.370290000000026,0.321246414724141,26.026350000000026,0.7643213081034456,26.85468666666669,0.9023743370574651
10.5,6,4,MAM,26.248600000000025,0.8093144793103408,26.015493333333357,0.35271772271264423,26.24979333333336,0.5924567965057483,27.01567000000002,0.7922444752758606
10.5,7,5,AMJ,26.40024000000002,0.4994011245517177,25.17028000000003,0.44117460027586475,26.050220000000024,0.42585432510344245,27.27850000000002,0.5686703241379308
10.5,8,6,MJJ,26.069373333333353,0.25536775788506005,23.99372666666669,0.35395320409195935,25.336306666666694,0.24012162202298654,27.24518666666669,0.36526725912643754
10.5,9,7,JJA,25.449916666666688,0.29152178626436226,23.01201000000002,0.28377595610344886,24.519706666666686,0.27587618822988264,27.025813333333357,0.35294981912644036
10.5,10,8,JAS,24.774276666666697,0.2884221080574687,22.52622000000002,0.2583088754482726,23.961600000000022,0.26679103448276653,26.517780000000016,0.32531506303448277
10.5,11,9,ASO,24.49858666666669,0.46123630602298793,22.624043333333354,0.2626173846091953,23.825466666666692,0.372564748505744,26.2328666666667,0.4483856464367827
10.5,12,10,SON,24.430686666666688,0.5570891246436793,23.09822333333335,0.21331869012643934,23.897700000000018,0.4327182544827609,26.109840000000023,0.5057740521379276
