M,L,START,TARGET,SZN,MEAN_SST_GEM52_NEMO,VAR_SST_GEM52_NEMO
4,9.5,8,5,AMJ,25.39192333333336,0.8523420652988558
5,9.5,8,5,AMJ,25.434996666666688,0.5051257837816098
6,9.5,8,5,AMJ,25.41073666666669,0.4301064472298829
7,9.5,8,5,AMJ,25.357996666666686,0.5522018617126332
8,9.5,8,5,AMJ,25.34465333333336,0.6134916294712566
9,9.5,8,5,AMJ,25.27931666666669,0.504197947643679
10,9.5,8,5,AMJ,25.393483333333354,0.5784361807471291
11,9.5,8,5,AMJ,25.432623333333353,0.44605955426436195
12,9.5,8,5,AMJ,25.521180000000026,0.6989409209655221
13,9.5,8,5,AMJ,25.368756666666695,0.6213851032298873
14,9.5,8,5,AMJ,25.381203333333357,0.6704609279195436
15,9.5,8,5,AMJ,25.399433333333363,0.48849616643678184
16,9.5,8,5,AMJ,25.467590000000026,0.7053431409310368
17,9.5,8,5,AMJ,25.47096666666669,0.4710211595402275
18,9.5,8,5,AMJ,25.426086666666688,0.6861352253333365
19,9.5,8,5,AMJ,25.465940000000025,0.7392716735172402
20,9.5,8,5,AMJ,25.49382000000002,0.5485998726896594
1,9.5,9,6,MJJ,25.08174000000002,0.49502064179310634
2,9.5,9,6,MJJ,24.943983333333353,0.42967501729885565
3,9.5,9,6,MJJ,24.752950000000023,0.38322529844828057
4,9.5,9,6,MJJ,24.98782666666669,0.42576120960919817
5,9.5,9,6,MJJ,24.907270000000025,0.5477106476896634
6,9.5,9,6,MJJ,24.958150000000025,0.4845403543103498
7,9.5,9,6,MJJ,25.033803333333356,0.5753932217126387
8,9.5,9,6,MJJ,24.750073333333354,0.7651333751264398
9,9.5,9,6,MJJ,24.833410000000022,0.5078923692068906
10,9.5,9,6,MJJ,24.951440000000026,0.7146394128275805
11,9.5,9,6,MJJ,24.919036666666692,0.3445049161954006
12,9.5,9,6,MJJ,25.022853333333355,0.5230931887816097
13,9.5,9,6,MJJ,24.909626666666682,0.7406323351264331
14,9.5,9,6,MJJ,24.86612333333336,0.493354148747118
15,9.5,9,6,MJJ,24.920966666666693,0.6340323995402275
16,9.5,9,6,MJJ,24.83737666666669,0.2995120184022984
17,9.5,9,6,MJJ,25.05286666666668,0.4436732112643711
18,9.5,9,6,MJJ,24.860386666666688,0.36543612878160625
19,9.5,9,6,MJJ,24.997523333333355,0.3693031577126406
20,9.5,9,6,MJJ,24.890893333333352,0.5847543068505693
1,9.5,10,7,JJA,24.176333333333353,0.6599190947126484
2,9.5,10,7,JJA,24.30020666666669,0.48720931443677884
3,9.5,10,7,JJA,24.27936333333336,0.5966842113678178
4,9.5,10,7,JJA,24.404116666666688,0.48134515729885197
5,9.5,10,7,JJA,24.490123333333358,0.5342990625402215
6,9.5,10,7,JJA,24.59660666666669,0.8617311675402317
7,9.5,10,7,JJA,24.457973333333356,0.5489941585747087
8,9.5,10,7,JJA,24.211446666666696,0.5977645377471288
9,9.5,10,7,JJA,24.23848000000002,0.5358727761379349
10,9.5,10,7,JJA,24.33108000000003,0.5916284947586248
11,9.5,10,7,JJA,24.394406666666683,0.48981919788505696
12,9.5,10,7,JJA,24.28420333333336,0.3428530775747113
13,9.5,10,7,JJA,24.304163333333356,0.39738507826436725
14,9.5,10,7,JJA,24.353700000000018,0.6846787606896577
15,9.5,10,7,JJA,24.358670000000018,0.6099251801034543
16,9.5,10,7,JJA,24.40740000000002,0.5471625406896542
17,9.5,10,7,JJA,24.571296666666687,0.603226303091962
18,9.5,10,7,JJA,24.28722333333336,0.2877781804712712
19,9.5,10,7,JJA,24.48072333333335,0.6087810018505819
20,9.5,10,7,JJA,24.46086333333335,0.5039965024023003
1,9.5,11,8,JAS,24.081156666666693,0.4736930328850567
2,9.5,11,8,JAS,23.945860000000025,0.745792653517249
3,9.5,11,8,JAS,23.91732666666669,0.5422566978850609
4,9.5,11,8,JAS,23.946386666666694,0.46175205705748157
5,9.5,11,8,JAS,23.982886666666687,0.2420623356781606
6,9.5,11,8,JAS,24.003516666666687,0.4896127304023007
7,9.5,11,8,JAS,24.09201666666669,0.5986852924712666
8,9.5,11,8,JAS,24.078606666666694,0.46212077995402506
9,9.5,11,8,JAS,23.88445000000002,0.5470124708620703
10,9.5,11,8,JAS,23.97607666666669,0.5401317232298897
11,9.5,11,8,JAS,23.84485000000002,0.5783510756896526
12,9.5,11,8,JAS,23.84706666666669,0.5432306422988431
13,9.5,11,8,JAS,23.92258666666669,0.5919506349885035
14,9.5,11,8,JAS,24.06490333333336,0.5573805865402275
15,9.5,11,8,JAS,24.00687333333336,0.515420213057472
16,9.5,11,8,JAS,23.827003333333362,0.6705102513678193
17,9.5,11,8,JAS,24.032403333333356,0.5208644320574739
18,9.5,11,8,JAS,23.82635666666669,0.6322491232298808
19,9.5,11,8,JAS,23.972233333333353,0.5629650036781595
20,9.5,11,8,JAS,23.88292000000002,0.5954310975172474
1,9.5,12,9,ASO,23.72633666666669,0.4129605699885081
2,9.5,12,9,ASO,23.93012666666669,0.4885342123678132
3,9.5,12,9,ASO,23.940873333333354,0.5731360358160975
4,9.5,12,9,ASO,23.916246666666687,0.7109989639540255
5,9.5,12,9,ASO,23.897860000000023,0.4132256804138027
6,9.5,12,9,ASO,23.91763666666669,0.5129866024022989
7,9.5,12,9,ASO,24.032746666666693,0.46561679360919245
8,9.5,12,9,ASO,24.027373333333355,0.6493810240919539
9,9.5,12,9,ASO,23.845663333333352,0.7170129251609301
10,9.5,12,9,ASO,23.803120000000025,0.7928634395862082
11,9.5,12,9,ASO,23.752990000000022,0.36169923955171507
12,9.5,12,9,ASO,23.956070000000018,0.39806598562068235
13,9.5,12,9,ASO,23.73093666666669,0.593839092747131
14,9.5,12,9,ASO,23.706743333333353,0.33015923978160566
15,9.5,12,9,ASO,23.82978666666668,0.4091977280919485
16,9.5,12,9,ASO,23.79233333333336,0.5402378636781621
17,9.5,12,9,ASO,23.798076666666688,0.4340792611609257
18,9.5,12,9,ASO,23.638086666666688,0.45298600257470706
19,9.5,12,9,ASO,23.890936666666683,0.4407963651609272
20,9.5,12,9,ASO,23.902890000000028,0.3988743381724103
1,10.5,1,11,OND,23.773060000000026,0.3224426514482742
2,10.5,1,11,OND,23.79977666666669,0.2247832797816129
3,10.5,1,11,OND,23.87941000000003,0.6713207754137946
4,10.5,1,11,OND,23.663606666666684,0.34238107788506117
5,10.5,1,11,OND,23.735113333333356,0.5654711101609234
6,10.5,1,11,OND,23.66007666666669,0.4120632666781604
7,10.5,1,11,OND,23.61713666666669,0.43852709274712476
8,10.5,1,11,OND,23.799993333333358,0.7191208806436875
9,10.5,1,11,OND,23.708660000000023,0.5479307280000006
10,10.5,1,11,OND,23.756200000000028,0.4048729999999951
11,10.5,1,11,OND,23.84443666666669,0.5312213430919496
12,10.5,1,11,OND,23.768070000000026,0.26974457320689593
13,10.5,1,11,OND,23.71790666666669,0.5385123916781587
14,10.5,1,11,OND,23.78766333333336,0.4547907575747066
15,10.5,1,11,OND,23.897483333333355,0.741152395919536
16,10.5,1,11,OND,23.765926666666687,0.6122324020229882
17,10.5,1,11,OND,23.721276666666693,0.6383549156436816
18,10.5,1,11,OND,23.738813333333358,0.46086667016091876
19,10.5,1,11,OND,23.621236666666693,0.48173891688506143
20,10.5,1,11,OND,23.862083333333356,0.3424807117816101
1,10.5,2,12,NDJ,23.920996666666692,0.5540203134367763
2,10.5,2,12,NDJ,23.705000000000027,0.48073529379310115
3,10.5,2,12,NDJ,23.86061000000002,0.5286998478275762
4,10.5,2,12,NDJ,24.026020000000024,0.6248307009655147
5,10.5,2,12,NDJ,24.02318000000002,0.7701900319999939
6,10.5,2,12,NDJ,23.86035333333336,0.5229077542988521
7,10.5,2,12,NDJ,23.83302666666669,0.5163195509885021
8,10.5,2,12,NDJ,23.943800000000017,0.8562332724137991
9,10.5,2,12,NDJ,23.860540000000015,0.7115178562758682
10,10.5,2,12,NDJ,23.921083333333357,0.639485847643684
11,10.5,2,12,NDJ,23.892173333333357,0.49077648960919285
12,10.5,2,12,NDJ,23.998463333333348,0.5042921403333279
13,10.5,2,12,NDJ,23.74275333333336,0.9217482391264373
14,10.5,2,12,NDJ,23.890916666666687,0.7831627552298857
15,10.5,2,12,NDJ,23.82896333333336,0.5492229189540224
16,10.5,2,12,NDJ,23.873823333333355,0.7547632521954047
17,10.5,2,12,NDJ,23.907050000000023,0.801259068793096
18,10.5,2,12,NDJ,23.915713333333358,0.8246050094712642
19,10.5,2,12,NDJ,23.79870000000002,0.48946173103448426
20,10.5,2,12,NDJ,23.941716666666693,0.4006367814367816
1,10.5,3,1,DJF,24.20164666666669,0.6980384742988544
2,10.5,3,1,DJF,24.271476666666686,0.7763557328850549
3,10.5,3,1,DJF,24.16831000000002,0.6678927685172426
4,10.5,3,1,DJF,24.02167666666669,0.39010322047126655
5,10.5,3,1,DJF,24.22609000000002,0.7942303098965474
6,10.5,3,1,DJF,24.156473333333356,0.5973356323678194
7,10.5,3,1,DJF,24.194440000000025,0.735648735586202
8,10.5,3,1,DJF,24.220096666666684,0.6545778644712532
9,10.5,3,1,DJF,24.038423333333352,0.9136144432298908
10,10.5,3,1,DJF,24.184183333333362,0.6922542228160838
11,10.5,3,1,DJF,24.042346666666685,0.8299873067126384
12,10.5,3,1,DJF,24.00639333333335,0.6647208565057512
13,10.5,3,1,DJF,24.266586666666687,0.5786057563678142
14,10.5,3,1,DJF,24.094003333333355,0.5465762134367808
15,10.5,3,1,DJF,24.201800000000027,0.6819315055172488
16,10.5,3,1,DJF,24.070500000000024,0.7640406551724086
17,10.5,3,1,DJF,24.05864333333336,0.7357724404712687
18,10.5,3,1,DJF,24.054360000000027,0.4687404183448241
19,10.5,3,1,DJF,24.03367000000003,0.885198029068962
20,10.5,3,1,DJF,24.178803333333356,0.9177768375747181
1,10.5,4,2,JFM,24.462613333333355,0.5982366280919528
2,10.5,4,2,JFM,24.586673333333355,0.6491813234023017
3,10.5,4,2,JFM,24.558973333333356,0.5418919137471317
4,10.5,4,2,JFM,24.45858000000002,0.6089563954482733
5,10.5,4,2,JFM,24.48949666666669,0.6531526120574724
6,10.5,4,2,JFM,24.616126666666684,0.7350128061609161
7,10.5,4,2,JFM,24.477586666666685,0.8183169156781674
8,10.5,4,2,JFM,24.55008000000002,0.5748522154482715
9,10.5,4,2,JFM,24.518900000000023,0.6680989124137944
10,10.5,4,2,JFM,24.580796666666693,0.7249222817126418
11,10.5,4,2,JFM,24.44956000000002,0.695005287999991
12,10.5,4,2,JFM,24.454733333333355,0.6673234988505748
13,10.5,4,2,JFM,24.674953333333352,0.7988452301609267
14,10.5,4,2,JFM,24.442510000000023,0.568024896793097
15,10.5,4,2,JFM,24.377893333333358,0.4829777399540204
16,10.5,4,2,JFM,24.378660000000025,0.5341578735172383
17,10.5,4,2,JFM,24.41403666666669,0.6073296534367781
18,10.5,4,2,JFM,24.465450000000025,0.3463432177586184
19,10.5,4,2,JFM,24.467853333333363,0.5116216474022971
20,10.5,4,2,JFM,24.52343666666669,0.8637165727471303
1,10.5,5,3,FMA,24.896920000000023,0.6625584333793154
2,10.5,5,3,FMA,25.087140000000016,0.7615738479999898
3,10.5,5,3,FMA,25.04678333333335,0.9427305883333413
4,10.5,5,3,FMA,25.03603000000003,0.7104956732068928
5,10.5,5,3,FMA,24.873193333333354,0.49703895512644486
6,10.5,5,3,FMA,24.86744666666669,0.5521898522298831
7,10.5,5,3,FMA,24.987253333333356,0.6453347853333277
8,10.5,5,3,FMA,24.997060000000026,0.6127692983448291
9,10.5,5,3,FMA,25.014583333333352,0.8153352807471363
10,10.5,5,3,FMA,25.014553333333357,0.7536246653333365
11,10.5,5,3,FMA,25.045253333333353,0.5907409356781629
12,10.5,5,3,FMA,24.94570000000002,0.7359388234482801
13,10.5,5,3,FMA,24.832280000000022,0.47087069613793536
14,10.5,5,3,FMA,25.03617333333336,0.6392565861609179
15,10.5,5,3,FMA,25.01592000000002,0.7003913064827536
16,10.5,5,3,FMA,25.010026666666693,0.6684961247816037
17,10.5,5,3,FMA,24.885536666666688,0.7667786596436822
18,10.5,5,3,FMA,24.885033333333357,0.7036282767816042
19,10.5,5,3,FMA,25.076983333333352,0.6054619814367815
20,10.5,5,3,FMA,25.01916000000003,0.5619259962758651
1,10.5,6,4,MAM,25.303033333333353,0.9271228147126389
2,10.5,6,4,MAM,25.294273333333358,0.6165475785747154
3,10.5,6,4,MAM,25.38218666666669,0.6800065239540181
4,10.5,6,4,MAM,25.433246666666687,0.8065458267126515
5,10.5,6,4,MAM,25.431433333333356,0.6604142871264418
6,10.5,6,4,MAM,25.211903333333353,0.847950905160912
7,10.5,6,4,MAM,25.262743333333358,0.5762444301264368
8,10.5,6,4,MAM,25.21955666666669,0.7989250328850609
9,10.5,6,4,MAM,25.26771000000002,0.735378992655176
10,10.5,6,4,MAM,25.413826666666687,0.5257761992643585
11,10.5,6,4,MAM,25.371753333333352,0.5462572536091942
12,10.5,6,4,MAM,25.358026666666685,0.6077283930574728
13,10.5,6,4,MAM,25.33330666666669,0.9404529930574852
14,10.5,6,4,MAM,25.323010000000025,0.5112872209310362
15,10.5,6,4,MAM,25.253623333333355,0.520430065988504
16,10.5,6,4,MAM,25.353823333333356,0.6634208570229772
17,10.5,6,4,MAM,25.259673333333353,0.5911989440919534
18,10.5,6,4,MAM,25.112240000000025,0.5419460859310338
19,10.5,6,4,MAM,25.264656666666692,0.5744176308161009
20,10.5,6,4,MAM,25.238823333333357,0.6885329425402166
1,10.5,7,5,AMJ,25.511340000000022,0.787671356275865
2,10.5,7,5,AMJ,25.38024000000002,0.5322825300689636
3,10.5,7,5,AMJ,25.371860000000023,0.5257353928275875
4,10.5,7,5,AMJ,25.390603333333367,0.4853712761953981
5,10.5,7,5,AMJ,25.48913666666669,0.6496594499885033
6,10.5,7,5,AMJ,25.39951333333336,0.6512771218850556
7,10.5,7,5,AMJ,25.483150000000016,0.5162925115517296
8,10.5,7,5,AMJ,25.48819000000003,0.47025867610344957
9,10.5,7,5,AMJ,25.505683333333355,0.7846283717816145
10,10.5,7,5,AMJ,25.495313333333357,0.5664159398161012
11,10.5,7,5,AMJ,25.404420000000023,0.7515545126896592
12,10.5,7,5,AMJ,25.545273333333352,0.9361303461609182
13,10.5,7,5,AMJ,25.29628666666669,0.6240807853333432
14,10.5,7,5,AMJ,25.524146666666695,1.0923537563678074
15,10.5,7,5,AMJ,25.527486666666686,0.9016346853333381
16,10.5,7,5,AMJ,25.48870666666669,0.6055809482298933
17,10.5,7,5,AMJ,25.436020000000024,0.47257988579309873
18,10.5,7,5,AMJ,25.482420000000015,0.7230571692413732
19,10.5,7,5,AMJ,25.47520666666669,0.7390784254712762
20,10.5,7,5,AMJ,25.72178666666669,0.653237190160925
1,10.5,8,6,MJJ,24.750156666666694,0.5858804487471299
2,10.5,8,6,MJJ,25.183123333333356,0.34927445771264304
3,10.5,8,6,MJJ,24.976530000000025,0.8357804394137915
4,10.5,8,6,MJJ,24.99417000000003,0.6498604801034487
5,10.5,8,6,MJJ,25.11383666666669,0.5210123899885069
6,10.5,8,6,MJJ,25.000633333333358,0.38109181402299364
7,10.5,8,6,MJJ,24.966040000000014,0.53501361489655
8,10.5,8,6,MJJ,24.914830000000027,0.6709531642413753
9,10.5,8,6,MJJ,24.844763333333354,0.3512277127471208
10,10.5,8,6,MJJ,25.006720000000026,0.5538205802758575
11,10.5,8,6,MJJ,24.972970000000025,0.38514872768965913
12,10.5,8,6,MJJ,25.15421666666669,0.6530336572988524
13,10.5,8,6,MJJ,24.88917666666669,0.5009077101264393
14,10.5,8,6,MJJ,24.965380000000025,0.47458513958620624
15,10.5,8,6,MJJ,24.97377000000002,0.4643675421724123
16,10.5,8,6,MJJ,25.037876666666694,0.6070092059884968
17,10.5,8,6,MJJ,25.039833333333355,0.3636100429885053
18,10.5,8,6,MJJ,24.95136333333335,0.6026310424022966
19,10.5,8,6,MJJ,25.080813333333356,0.5869860501609163
20,10.5,8,6,MJJ,25.127560000000024,0.4936901638620729
1,10.5,9,7,JJA,24.519306666666694,0.5019663351264404
2,10.5,9,7,JJA,24.39351666666669,0.44825258488504954
3,10.5,9,7,JJA,24.18169333333336,0.47173658133333823
4,10.5,9,7,JJA,24.444620000000025,0.35683339682759596
5,10.5,9,7,JJA,24.363330000000026,0.6299418201034503
6,10.5,9,7,JJA,24.42217333333336,0.45941727926436177
7,10.5,9,7,JJA,24.512393333333357,0.6313630854712649
8,10.5,9,7,JJA,24.23201000000002,0.7383260457586123
9,10.5,9,7,JJA,24.302616666666683,0.5929910959195347
10,10.5,9,7,JJA,24.40128666666669,0.6599092384367837
11,10.5,9,7,JJA,24.30660333333336,0.3431739727471251
12,10.5,9,7,JJA,24.441053333333354,0.45805842464367735
13,10.5,9,7,JJA,24.333850000000023,0.7051021156896534
14,10.5,9,7,JJA,24.272016666666687,0.5138029924712633
15,10.5,9,7,JJA,24.373350000000027,0.6036721094827617
16,10.5,9,7,JJA,24.357110000000024,0.32506483196551467
17,10.5,9,7,JJA,24.53437000000002,0.42335113596550933
18,10.5,9,7,JJA,24.311376666666693,0.46643176391953806
19,10.5,9,7,JJA,24.47652000000003,0.3800359844137901
20,10.5,9,7,JJA,24.35056333333336,0.5637562244712624
1,10.5,10,8,JAS,23.74275666666669,0.5674459549540244
2,10.5,10,8,JAS,23.823566666666686,0.4853630360919586
3,10.5,10,8,JAS,23.831430000000022,0.5519216021724208
4,10.5,10,8,JAS,23.94431333333335,0.4776108005057496
5,10.5,10,8,JAS,23.99474666666669,0.5584348936091871
6,10.5,10,8,JAS,24.125930000000025,0.872435361482762
7,10.5,10,8,JAS,24.004060000000027,0.4986668735172427
8,10.5,10,8,JAS,23.76142000000001,0.5887421002758547
9,10.5,10,8,JAS,23.802800000000016,0.5421068648275867
10,10.5,10,8,JAS,23.87779000000002,0.5937550526551703
11,10.5,10,8,JAS,23.90692000000002,0.4367404216551703
12,10.5,10,8,JAS,23.82925666666669,0.3393572687471274
13,10.5,10,8,JAS,23.861203333333357,0.3928395624022964
14,10.5,10,8,JAS,23.89848666666669,0.6544053156781631
15,10.5,10,8,JAS,23.946220000000025,0.5581427471724084
16,10.5,10,8,JAS,23.93493333333336,0.5949571926436845
17,10.5,10,8,JAS,24.093336666666687,0.6551883092988455
18,10.5,10,8,JAS,23.801603333333354,0.29055456102298693
19,10.5,10,8,JAS,24.053643333333355,0.5531992190919598
20,10.5,10,8,JAS,24.044876666666696,0.5507512232298939
1,10.5,11,9,ASO,23.803440000000023,0.3774687700689614
2,10.5,11,9,ASO,23.64139666666669,0.6519853755057473
3,10.5,11,9,ASO,23.65040333333336,0.469013699643676
4,10.5,11,9,ASO,23.659493333333362,0.43215968064367816
5,10.5,11,9,ASO,23.71176000000002,0.2116488811034481
6,10.5,11,9,ASO,23.72092666666669,0.3882732406436745
7,10.5,11,9,ASO,23.79559000000002,0.5658338092068946
8,10.5,11,9,ASO,23.796673333333356,0.4342530234022966
9,10.5,11,9,ASO,23.608680000000028,0.5087022664827594
10,10.5,11,9,ASO,23.713776666666686,0.5168800763333303
11,10.5,11,9,ASO,23.544666666666686,0.5714395595402348
12,10.5,11,9,ASO,23.599630000000026,0.4569945021724146
13,10.5,11,9,ASO,23.62933333333336,0.5390721133333322
14,10.5,11,9,ASO,23.79905666666669,0.5100990825402373
15,10.5,11,9,ASO,23.683803333333362,0.47142281619540793
16,10.5,11,9,ASO,23.546146666666687,0.6791922274022976
17,10.5,11,9,ASO,23.754436666666688,0.4991946472298832
18,10.5,11,9,ASO,23.545320000000018,0.5521660471724199
19,10.5,11,9,ASO,23.699626666666685,0.5115554178850549
20,10.5,11,9,ASO,23.609950000000026,0.48164057293103224
1,10.5,12,10,SON,23.582910000000023,0.4027847367930985
2,10.5,12,10,SON,23.80015666666669,0.47744199978160745
3,10.5,12,10,SON,23.791093333333357,0.5344882275402375
4,10.5,12,10,SON,23.776726666666686,0.6992214806436651
5,10.5,12,10,SON,23.760020000000022,0.416109263724135
6,10.5,12,10,SON,23.814756666666693,0.4467835066781555
7,10.5,12,10,SON,23.938863333333355,0.4702196644712647
8,10.5,12,10,SON,23.893180000000015,0.6974494485517305
9,10.5,12,10,SON,23.713243333333352,0.6754109377126376
10,10.5,12,10,SON,23.674630000000025,0.7326037021724154
11,10.5,12,10,SON,23.60753000000003,0.3821645987241392
12,10.5,12,10,SON,23.79199666666669,0.39255919964367986
13,10.5,12,10,SON,23.619296666666692,0.5984451637816123
14,10.5,12,10,SON,23.56741666666669,0.31036798350574624
15,10.5,12,10,SON,23.71865666666669,0.4079341721954073
16,10.5,12,10,SON,23.663533333333355,0.519245359540236
17,10.5,12,10,SON,23.634050000000023,0.38160755637931354
18,10.5,12,10,SON,23.502280000000024,0.37892865958620164
19,10.5,12,10,SON,23.76079000000002,0.42675969265516656
20,10.5,12,10,SON,23.76826333333336,0.35293331619541296
