M,L,MON,LDC_SST_NASA_GEOSS2S
3,7.5,0000 1 Jul 2017,25.57798
4,7.5,0000 1 Jul 2017,25.7642
1,1.5,0000 1 Aug 2017,25.64493
2,1.5,0000 1 Aug 2017,25.58862
3,1.5,0000 1 Aug 2017,25.61102
4,1.5,0000 1 Aug 2017,25.58406
1,2.5,0000 1 Aug 2017,25.63847
2,2.5,0000 1 Aug 2017,25.44996
3,2.5,0000 1 Aug 2017,25.49288
4,2.5,0000 1 Aug 2017,25.34182
1,3.5,0000 1 Aug 2017,25.58685
2,3.5,0000 1 Aug 2017,25.48138
3,3.5,0000 1 Aug 2017,25.46129
4,3.5,0000 1 Aug 2017,25.41892
1,4.5,0000 1 Aug 2017,25.52852
2,4.5,0000 1 Aug 2017,25.32699
3,4.5,0000 1 Aug 2017,25.44283
4,4.5,0000 1 Aug 2017,25.38488
1,5.5,0000 1 Aug 2017,25.20362
2,5.5,0000 1 Aug 2017,25.18279
3,5.5,0000 1 Aug 2017,25.39957
4,5.5,0000 1 Aug 2017,25.2439
1,6.5,0000 1 Aug 2017,25.19203
2,6.5,0000 1 Aug 2017,25.21339
3,6.5,0000 1 Aug 2017,25.55951
4,6.5,0000 1 Aug 2017,25.19991
1,7.5,0000 1 Aug 2017,25.41372
2,7.5,0000 1 Aug 2017,25.58403
3,7.5,0000 1 Aug 2017,26.04867
4,7.5,0000 1 Aug 2017,25.51784
1,1.5,0000 1 Sep 2017,24.90631
2,1.5,0000 1 Sep 2017,25.1873
3,1.5,0000 1 Sep 2017,25.26568
4,1.5,0000 1 Sep 2017,25.20957
1,2.5,0000 1 Sep 2017,24.70656
2,2.5,0000 1 Sep 2017,24.93063
3,2.5,0000 1 Sep 2017,25.00214
4,2.5,0000 1 Sep 2017,24.75416
1,3.5,0000 1 Sep 2017,24.79581
2,3.5,0000 1 Sep 2017,24.66746
3,3.5,0000 1 Sep 2017,24.75754
4,3.5,0000 1 Sep 2017,24.3025
1,4.5,0000 1 Sep 2017,24.8947
2,4.5,0000 1 Sep 2017,24.35373
3,4.5,0000 1 Sep 2017,24.58758
4,4.5,0000 1 Sep 2017,24.07819
1,5.5,0000 1 Sep 2017,25.10475
2,5.5,0000 1 Sep 2017,24.26584
3,5.5,0000 1 Sep 2017,24.7671
4,5.5,0000 1 Sep 2017,24.3406
1,6.5,0000 1 Sep 2017,25.45222
2,6.5,0000 1 Sep 2017,24.47023
3,6.5,0000 1 Sep 2017,25.27256
4,6.5,0000 1 Sep 2017,24.90121
1,7.5,0000 1 Sep 2017,25.87635
2,7.5,0000 1 Sep 2017,24.87538
3,7.5,0000 1 Sep 2017,25.99693
4,7.5,0000 1 Sep 2017,25.5024
1,1.5,0000 1 Oct 2017,24.71532
2,1.5,0000 1 Oct 2017,24.60089
3,1.5,0000 1 Oct 2017,24.44907
4,1.5,0000 1 Oct 2017,24.52723
1,2.5,0000 1 Oct 2017,24.34364
2,2.5,0000 1 Oct 2017,24.07051
3,2.5,0000 1 Oct 2017,23.89703
4,2.5,0000 1 Oct 2017,23.88925
1,3.5,0000 1 Oct 2017,24.1895
2,3.5,0000 1 Oct 2017,23.88721
3,3.5,0000 1 Oct 2017,23.79199
4,3.5,0000 1 Oct 2017,23.72748
1,4.5,0000 1 Oct 2017,24.10256
2,4.5,0000 1 Oct 2017,24.12297
3,4.5,0000 1 Oct 2017,24.1371
4,4.5,0000 1 Oct 2017,23.97246
1,5.5,0000 1 Oct 2017,24.47549
2,5.5,0000 1 Oct 2017,24.7204
3,5.5,0000 1 Oct 2017,24.52651
4,5.5,0000 1 Oct 2017,24.54383
1,6.5,0000 1 Oct 2017,25.13933
2,6.5,0000 1 Oct 2017,25.48022
3,6.5,0000 1 Oct 2017,25.10896
4,6.5,0000 1 Oct 2017,25.31601
1,7.5,0000 1 Oct 2017,25.71844
2,7.5,0000 1 Oct 2017,26.05575
3,7.5,0000 1 Oct 2017,25.64308
4,7.5,0000 1 Oct 2017,25.93213
1,1.5,0000 1 Nov 2017,23.78329
2,1.5,0000 1 Nov 2017,24.25945
3,1.5,0000 1 Nov 2017,24.26106
4,1.5,0000 1 Nov 2017,24.38975
1,2.5,0000 1 Nov 2017,23.13981
2,2.5,0000 1 Nov 2017,23.75776
3,2.5,0000 1 Nov 2017,23.68436
4,2.5,0000 1 Nov 2017,23.80272
1,3.5,0000 1 Nov 2017,23.15239
2,3.5,0000 1 Nov 2017,23.72313
3,3.5,0000 1 Nov 2017,23.58382
4,3.5,0000 1 Nov 2017,23.75764
1,4.5,0000 1 Nov 2017,23.88516
2,4.5,0000 1 Nov 2017,24.22675
3,4.5,0000 1 Nov 2017,23.99027
4,4.5,0000 1 Nov 2017,24.23238
1,5.5,0000 1 Nov 2017,24.82526
2,5.5,0000 1 Nov 2017,24.99987
3,5.5,0000 1 Nov 2017,24.53881
4,5.5,0000 1 Nov 2017,24.83185
1,6.5,0000 1 Nov 2017,25.60796
2,6.5,0000 1 Nov 2017,25.6886
3,6.5,0000 1 Nov 2017,24.96879
4,6.5,0000 1 Nov 2017,25.35803
1,7.5,0000 1 Nov 2017,25.83808
2,7.5,0000 1 Nov 2017,26.05136
3,7.5,0000 1 Nov 2017,25.06506
4,7.5,0000 1 Nov 2017,25.60363
1,1.5,0000 1 Dec 2017,24.42217
2,1.5,0000 1 Dec 2017,23.79146
3,1.5,0000 1 Dec 2017,23.91342
4,1.5,0000 1 Dec 2017,24.36246
1,2.5,0000 1 Dec 2017,24.51446
2,2.5,0000 1 Dec 2017,23.75875
3,2.5,0000 1 Dec 2017,23.87328
4,2.5,0000 1 Dec 2017,24.19536
1,3.5,0000 1 Dec 2017,24.99122
2,3.5,0000 1 Dec 2017,24.20385
3,3.5,0000 1 Dec 2017,24.31774
4,3.5,0000 1 Dec 2017,24.60439
1,4.5,0000 1 Dec 2017,25.57869
2,4.5,0000 1 Dec 2017,24.84755
3,4.5,0000 1 Dec 2017,24.71967
4,4.5,0000 1 Dec 2017,25.35847
1,5.5,0000 1 Dec 2017,25.94588
2,5.5,0000 1 Dec 2017,25.30022
3,5.5,0000 1 Dec 2017,25.05132
4,5.5,0000 1 Dec 2017,25.95195
1,6.5,0000 1 Dec 2017,26.19722
2,6.5,0000 1 Dec 2017,25.48665
3,6.5,0000 1 Dec 2017,25.22598
4,6.5,0000 1 Dec 2017,26.18346
1,7.5,0000 1 Dec 2017,26.39496
2,7.5,0000 1 Dec 2017,25.44754
3,7.5,0000 1 Dec 2017,25.34023
4,7.5,0000 1 Dec 2017,26.16441
1,1.5,0000 1 Jan 2018,24.47304
2,1.5,0000 1 Jan 2018,24.74422
3,1.5,0000 1 Jan 2018,25.23557
4,1.5,0000 1 Jan 2018,25.48741
1,2.5,0000 1 Jan 2018,24.51332
2,2.5,0000 1 Jan 2018,25.25201
3,2.5,0000 1 Jan 2018,25.56957
4,2.5,0000 1 Jan 2018,25.94412
1,3.5,0000 1 Jan 2018,24.90487
2,3.5,0000 1 Jan 2018,25.8951
3,3.5,0000 1 Jan 2018,26.05526
4,3.5,0000 1 Jan 2018,26.66013
1,4.5,0000 1 Jan 2018,25.42756
2,4.5,0000 1 Jan 2018,26.49454
3,4.5,0000 1 Jan 2018,26.50948
4,4.5,0000 1 Jan 2018,27.16019
1,5.5,0000 1 Jan 2018,25.77512
2,5.5,0000 1 Jan 2018,26.74225
3,5.5,0000 1 Jan 2018,26.74077
4,5.5,0000 1 Jan 2018,27.33556
1,6.5,0000 1 Jan 2018,25.72822
2,6.5,0000 1 Jan 2018,26.82077
3,6.5,0000 1 Jan 2018,26.83303
4,6.5,0000 1 Jan 2018,27.23686
1,7.5,0000 1 Jan 2018,25.55404
2,7.5,0000 1 Jan 2018,26.9183
3,7.5,0000 1 Jan 2018,26.89347
4,7.5,0000 1 Jan 2018,27.22548
1,1.5,0000 1 Feb 2018,26.01537
2,1.5,0000 1 Feb 2018,26.04859
3,1.5,0000 1 Feb 2018,26.04346
4,1.5,0000 1 Feb 2018,26.40453
1,2.5,0000 1 Feb 2018,26.50175
2,2.5,0000 1 Feb 2018,26.47991
3,2.5,0000 1 Feb 2018,26.4747
4,2.5,0000 1 Feb 2018,26.74621
1,3.5,0000 1 Feb 2018,26.9038
2,3.5,0000 1 Feb 2018,26.99858
3,3.5,0000 1 Feb 2018,26.92663
4,3.5,0000 1 Feb 2018,26.90125
1,4.5,0000 1 Feb 2018,27.00363
2,4.5,0000 1 Feb 2018,27.38322
3,4.5,0000 1 Feb 2018,27.03828
4,4.5,0000 1 Feb 2018,26.88916
1,5.5,0000 1 Feb 2018,26.97089
2,5.5,0000 1 Feb 2018,27.45466
3,5.5,0000 1 Feb 2018,26.86726
4,5.5,0000 1 Feb 2018,26.88951
1,6.5,0000 1 Feb 2018,26.91065
2,6.5,0000 1 Feb 2018,27.54374
3,6.5,0000 1 Feb 2018,26.63817
4,6.5,0000 1 Feb 2018,26.81756
1,7.5,0000 1 Feb 2018,26.89576
2,7.5,0000 1 Feb 2018,27.66188
3,7.5,0000 1 Feb 2018,26.69001
4,7.5,0000 1 Feb 2018,26.77091
1,1.5,0000 1 Mar 2018,26.45738
2,1.5,0000 1 Mar 2018,26.76202
3,1.5,0000 1 Mar 2018,26.6968
4,1.5,0000 1 Mar 2018,27.05664
1,2.5,0000 1 Mar 2018,26.723
2,2.5,0000 1 Mar 2018,26.93409
3,2.5,0000 1 Mar 2018,27.0533
4,2.5,0000 1 Mar 2018,27.34957
1,3.5,0000 1 Mar 2018,26.80563
2,3.5,0000 1 Mar 2018,26.83155
3,3.5,0000 1 Mar 2018,27.29083
4,3.5,0000 1 Mar 2018,27.33972
1,4.5,0000 1 Mar 2018,26.70477
2,4.5,0000 1 Mar 2018,26.62893
3,4.5,0000 1 Mar 2018,27.30954
4,4.5,0000 1 Mar 2018,27.23074
1,5.5,0000 1 Mar 2018,26.65236
2,5.5,0000 1 Mar 2018,26.40042
3,5.5,0000 1 Mar 2018,27.12462
4,5.5,0000 1 Mar 2018,27.16795
1,6.5,0000 1 Mar 2018,26.8429
2,6.5,0000 1 Mar 2018,26.39172
3,6.5,0000 1 Mar 2018,27.02653
4,6.5,0000 1 Mar 2018,27.16579
1,7.5,0000 1 Mar 2018,27.2002
2,7.5,0000 1 Mar 2018,26.61652
3,7.5,0000 1 Mar 2018,27.18933
4,7.5,0000 1 Mar 2018,27.46351
1,1.5,0000 1 Apr 2018,27.16311
2,1.5,0000 1 Apr 2018,27.06617
3,1.5,0000 1 Apr 2018,27.07575
4,1.5,0000 1 Apr 2018,27.28238
1,2.5,0000 1 Apr 2018,27.18117
2,2.5,0000 1 Apr 2018,26.94308
3,2.5,0000 1 Apr 2018,27.00209
4,2.5,0000 1 Apr 2018,27.16496
1,3.5,0000 1 Apr 2018,27.05731
2,3.5,0000 1 Apr 2018,26.64805
3,3.5,0000 1 Apr 2018,26.80864
4,3.5,0000 1 Apr 2018,26.98533
1,4.5,0000 1 Apr 2018,27.03879
2,4.5,0000 1 Apr 2018,26.40573
3,4.5,0000 1 Apr 2018,26.61142
4,4.5,0000 1 Apr 2018,26.97424
1,5.5,0000 1 Apr 2018,27.25795
2,5.5,0000 1 Apr 2018,26.47482
3,5.5,0000 1 Apr 2018,26.65486
4,5.5,0000 1 Apr 2018,26.99905
1,6.5,0000 1 Apr 2018,27.63115
2,6.5,0000 1 Apr 2018,26.73449
3,6.5,0000 1 Apr 2018,26.88385
4,6.5,0000 1 Apr 2018,27.05852
1,7.5,0000 1 Apr 2018,27.99672
2,7.5,0000 1 Apr 2018,27.00138
3,7.5,0000 1 Apr 2018,27.01755
4,7.5,0000 1 Apr 2018,27.00225
1,1.5,0000 1 May 2018,27.17292
2,1.5,0000 1 May 2018,27.02436
3,1.5,0000 1 May 2018,27.2755
4,1.5,0000 1 May 2018,27.1242
1,2.5,0000 1 May 2018,26.73062
2,2.5,0000 1 May 2018,26.63741
3,2.5,0000 1 May 2018,27.09911
4,2.5,0000 1 May 2018,26.65572
1,3.5,0000 1 May 2018,26.49789
2,3.5,0000 1 May 2018,26.17607
3,3.5,0000 1 May 2018,26.86604
4,3.5,0000 1 May 2018,26.27568
1,4.5,0000 1 May 2018,26.51376
2,4.5,0000 1 May 2018,25.98258
3,4.5,0000 1 May 2018,26.83108
4,4.5,0000 1 May 2018,26.31438
1,5.5,0000 1 May 2018,26.74411
2,5.5,0000 1 May 2018,25.98568
3,5.5,0000 1 May 2018,27.06384
4,5.5,0000 1 May 2018,26.56617
1,6.5,0000 1 May 2018,26.82012
2,6.5,0000 1 May 2018,26.14496
3,6.5,0000 1 May 2018,27.40486
4,6.5,0000 1 May 2018,26.79189
1,7.5,0000 1 May 2018,26.73863
2,7.5,0000 1 May 2018,26.04277
3,7.5,0000 1 May 2018,27.44991
4,7.5,0000 1 May 2018,26.59684
1,1.5,0000 1 Jun 2018,27.22811
2,1.5,0000 1 Jun 2018,27.4502
3,1.5,0000 1 Jun 2018,27.24022
4,1.5,0000 1 Jun 2018,27.52191
1,2.5,0000 1 Jun 2018,27.18998
2,2.5,0000 1 Jun 2018,27.30644
3,2.5,0000 1 Jun 2018,27.00482
4,2.5,0000 1 Jun 2018,27.31961
1,3.5,0000 1 Jun 2018,27.45536
2,3.5,0000 1 Jun 2018,27.37972
3,3.5,0000 1 Jun 2018,27.09833
4,3.5,0000 1 Jun 2018,27.40783
1,4.5,0000 1 Jun 2018,27.81589
2,4.5,0000 1 Jun 2018,27.58638
3,4.5,0000 1 Jun 2018,27.38312
4,4.5,0000 1 Jun 2018,27.69406
1,5.5,0000 1 Jun 2018,28.13039
2,5.5,0000 1 Jun 2018,27.68659
3,5.5,0000 1 Jun 2018,27.64684
4,5.5,0000 1 Jun 2018,27.89335
1,6.5,0000 1 Jun 2018,28.26339
2,6.5,0000 1 Jun 2018,27.52308
3,6.5,0000 1 Jun 2018,27.72062
4,6.5,0000 1 Jun 2018,27.77312
1,7.5,0000 1 Jun 2018,28.17657
2,7.5,0000 1 Jun 2018,27.15824
3,7.5,0000 1 Jun 2018,27.57715
4,7.5,0000 1 Jun 2018,27.44033
1,1.5,0000 1 Jul 2018,27.05802
2,1.5,0000 1 Jul 2018,26.69271
3,1.5,0000 1 Jul 2018,26.9229
4,1.5,0000 1 Jul 2018,27.05062
1,2.5,0000 1 Jul 2018,27.08568
2,2.5,0000 1 Jul 2018,26.64616
3,2.5,0000 1 Jul 2018,26.70724
4,2.5,0000 1 Jul 2018,26.95641
1,3.5,0000 1 Jul 2018,27.40551
2,3.5,0000 1 Jul 2018,26.86615
3,3.5,0000 1 Jul 2018,26.77633
4,3.5,0000 1 Jul 2018,27.15579
1,4.5,0000 1 Jul 2018,27.70446
2,4.5,0000 1 Jul 2018,27.05763
3,4.5,0000 1 Jul 2018,26.80841
4,4.5,0000 1 Jul 2018,27.25187
1,5.5,0000 1 Jul 2018,27.74696
2,5.5,0000 1 Jul 2018,26.88256
3,5.5,0000 1 Jul 2018,26.59042
4,5.5,0000 1 Jul 2018,27.09558
1,6.5,0000 1 Jul 2018,27.45527
2,6.5,0000 1 Jul 2018,26.57853
3,6.5,0000 1 Jul 2018,26.14742
4,6.5,0000 1 Jul 2018,26.7686
1,7.5,0000 1 Jul 2018,27.17805
2,7.5,0000 1 Jul 2018,26.44733
3,7.5,0000 1 Jul 2018,25.697
4,7.5,0000 1 Jul 2018,26.66031
1,1.5,0000 1 Aug 2018,27.14793
2,1.5,0000 1 Aug 2018,26.70502
3,1.5,0000 1 Aug 2018,26.57907
4,1.5,0000 1 Aug 2018,26.67746
1,2.5,0000 1 Aug 2018,27.4601
2,2.5,0000 1 Aug 2018,26.9531
3,2.5,0000 1 Aug 2018,26.73494
4,2.5,0000 1 Aug 2018,26.87719
1,3.5,0000 1 Aug 2018,27.72475
2,3.5,0000 1 Aug 2018,27.24927
3,3.5,0000 1 Aug 2018,26.97573
4,3.5,0000 1 Aug 2018,27.20577
1,4.5,0000 1 Aug 2018,27.80077
2,4.5,0000 1 Aug 2018,27.28869
3,4.5,0000 1 Aug 2018,26.97263
4,4.5,0000 1 Aug 2018,27.12745
1,5.5,0000 1 Aug 2018,27.71604
2,5.5,0000 1 Aug 2018,27.07794
3,5.5,0000 1 Aug 2018,26.67976
4,5.5,0000 1 Aug 2018,26.88268
1,6.5,0000 1 Aug 2018,27.47918
2,6.5,0000 1 Aug 2018,26.96572
3,6.5,0000 1 Aug 2018,26.51665
4,6.5,0000 1 Aug 2018,26.70831
1,7.5,0000 1 Aug 2018,27.45294
2,7.5,0000 1 Aug 2018,27.13402
3,7.5,0000 1 Aug 2018,26.65576
4,7.5,0000 1 Aug 2018,26.73753
1,1.5,0000 1 Sep 2018,26.49128
2,1.5,0000 1 Sep 2018,26.64011
3,1.5,0000 1 Sep 2018,26.87313
4,1.5,0000 1 Sep 2018,26.61488
1,2.5,0000 1 Sep 2018,26.68213
2,2.5,0000 1 Sep 2018,26.77372
3,2.5,0000 1 Sep 2018,27.0778
4,2.5,0000 1 Sep 2018,26.48413
1,3.5,0000 1 Sep 2018,26.65805
2,3.5,0000 1 Sep 2018,26.68104
3,3.5,0000 1 Sep 2018,27.1524
4,3.5,0000 1 Sep 2018,26.18369
1,4.5,0000 1 Sep 2018,26.53489
2,4.5,0000 1 Sep 2018,26.28862
3,4.5,0000 1 Sep 2018,26.91983
4,4.5,0000 1 Sep 2018,25.6902
1,5.5,0000 1 Sep 2018,26.48908
2,5.5,0000 1 Sep 2018,25.85676
3,5.5,0000 1 Sep 2018,26.77826
4,5.5,0000 1 Sep 2018,25.49404
1,6.5,0000 1 Sep 2018,26.74622
2,6.5,0000 1 Sep 2018,25.73736
3,6.5,0000 1 Sep 2018,26.89427
4,6.5,0000 1 Sep 2018,25.74446
1,7.5,0000 1 Sep 2018,27.09024
2,7.5,0000 1 Sep 2018,25.9614
3,7.5,0000 1 Sep 2018,27.24272
4,7.5,0000 1 Sep 2018,26.25443
1,1.5,0000 1 Oct 2018,26.62877
2,1.5,0000 1 Oct 2018,26.67857
3,1.5,0000 1 Oct 2018,27.196
4,1.5,0000 1 Oct 2018,27.23675
1,2.5,0000 1 Oct 2018,26.31269
2,2.5,0000 1 Oct 2018,26.37202
3,2.5,0000 1 Oct 2018,27.20602
4,2.5,0000 1 Oct 2018,27.06599
1,3.5,0000 1 Oct 2018,25.95809
2,3.5,0000 1 Oct 2018,26.18703
3,3.5,0000 1 Oct 2018,27.16638
4,3.5,0000 1 Oct 2018,26.87001
1,4.5,0000 1 Oct 2018,25.65002
2,4.5,0000 1 Oct 2018,26.2441
3,4.5,0000 1 Oct 2018,27.18597
4,4.5,0000 1 Oct 2018,26.77705
1,5.5,0000 1 Oct 2018,25.58575
2,5.5,0000 1 Oct 2018,26.48495
3,5.5,0000 1 Oct 2018,27.38224
4,5.5,0000 1 Oct 2018,26.91453
1,6.5,0000 1 Oct 2018,25.8394
2,6.5,0000 1 Oct 2018,26.75488
3,6.5,0000 1 Oct 2018,27.6023
4,6.5,0000 1 Oct 2018,27.07893
1,7.5,0000 1 Oct 2018,26.17871
2,7.5,0000 1 Oct 2018,26.98577
3,7.5,0000 1 Oct 2018,27.74358
4,7.5,0000 1 Oct 2018,27.12214
1,1.5,0000 1 Nov 2018,27.1249
2,1.5,0000 1 Nov 2018,26.78979
3,1.5,0000 1 Nov 2018,27.03583
4,1.5,0000 1 Nov 2018,26.98154
1,2.5,0000 1 Nov 2018,26.70338
2,2.5,0000 1 Nov 2018,26.25957
3,2.5,0000 1 Nov 2018,26.56424
4,2.5,0000 1 Nov 2018,26.56043
1,3.5,0000 1 Nov 2018,26.22651
2,3.5,0000 1 Nov 2018,25.67031
3,3.5,0000 1 Nov 2018,26.02672
4,3.5,0000 1 Nov 2018,26.49274
1,4.5,0000 1 Nov 2018,25.62581
2,4.5,0000 1 Nov 2018,25.39892
3,4.5,0000 1 Nov 2018,25.69107
4,4.5,0000 1 Nov 2018,26.82057
1,5.5,0000 1 Nov 2018,25.21242
2,5.5,0000 1 Nov 2018,25.38019
3,5.5,0000 1 Nov 2018,25.71951
4,5.5,0000 1 Nov 2018,27.40009
1,6.5,0000 1 Nov 2018,25.02186
2,6.5,0000 1 Nov 2018,25.64281
3,6.5,0000 1 Nov 2018,26.03654
4,6.5,0000 1 Nov 2018,27.77709
1,7.5,0000 1 Nov 2018,25.148
2,7.5,0000 1 Nov 2018,25.77178
3,7.5,0000 1 Nov 2018,26.17797
4,7.5,0000 1 Nov 2018,27.92168
1,1.5,0000 1 Dec 2018,26.79607
2,1.5,0000 1 Dec 2018,27.10442
3,1.5,0000 1 Dec 2018,26.80743
4,1.5,0000 1 Dec 2018,26.86818
1,2.5,0000 1 Dec 2018,26.66581
2,2.5,0000 1 Dec 2018,26.91388
3,2.5,0000 1 Dec 2018,26.64911
4,2.5,0000 1 Dec 2018,26.42027
1,3.5,0000 1 Dec 2018,26.9403
2,3.5,0000 1 Dec 2018,27.08796
3,3.5,0000 1 Dec 2018,26.93176
4,3.5,0000 1 Dec 2018,26.18141
1,4.5,0000 1 Dec 2018,27.32539
2,4.5,0000 1 Dec 2018,27.23601
3,4.5,0000 1 Dec 2018,27.38383
4,4.5,0000 1 Dec 2018,26.19676
1,5.5,0000 1 Dec 2018,27.70255
2,5.5,0000 1 Dec 2018,27.4366
3,5.5,0000 1 Dec 2018,27.67186
4,5.5,0000 1 Dec 2018,26.35131
1,6.5,0000 1 Dec 2018,27.70654
2,6.5,0000 1 Dec 2018,27.492
3,6.5,0000 1 Dec 2018,27.51505
4,6.5,0000 1 Dec 2018,26.51386
1,7.5,0000 1 Dec 2018,27.47083
2,7.5,0000 1 Dec 2018,27.61132
3,7.5,0000 1 Dec 2018,27.01251
4,7.5,0000 1 Dec 2018,26.3718
1,1.5,0000 1 Jan 2019,27.0258
2,1.5,0000 1 Jan 2019,26.63157
3,1.5,0000 1 Jan 2019,26.63311
4,1.5,0000 1 Jan 2019,27.09661
1,2.5,0000 1 Jan 2019,27.33074
2,2.5,0000 1 Jan 2019,26.66333
3,2.5,0000 1 Jan 2019,26.689
4,2.5,0000 1 Jan 2019,27.38778
1,3.5,0000 1 Jan 2019,27.68842
2,3.5,0000 1 Jan 2019,26.95881
3,3.5,0000 1 Jan 2019,27.04108
4,3.5,0000 1 Jan 2019,27.65909
1,4.5,0000 1 Jan 2019,27.93447
2,4.5,0000 1 Jan 2019,27.19283
3,4.5,0000 1 Jan 2019,27.33781
4,4.5,0000 1 Jan 2019,27.64912
1,5.5,0000 1 Jan 2019,27.87842
2,5.5,0000 1 Jan 2019,27.14347
3,5.5,0000 1 Jan 2019,27.56815
4,5.5,0000 1 Jan 2019,27.15771
1,6.5,0000 1 Jan 2019,27.60731
2,6.5,0000 1 Jan 2019,26.84513
3,6.5,0000 1 Jan 2019,27.67318
4,6.5,0000 1 Jan 2019,26.66459
1,7.5,0000 1 Jan 2019,27.16472
2,7.5,0000 1 Jan 2019,26.47954
3,7.5,0000 1 Jan 2019,27.75129
4,7.5,0000 1 Jan 2019,26.22823
1,1.5,0000 1 Feb 2019,27.29033
2,1.5,0000 1 Feb 2019,27.34906
3,1.5,0000 1 Feb 2019,27.33614
4,1.5,0000 1 Feb 2019,27.11275
1,2.5,0000 1 Feb 2019,27.72577
2,2.5,0000 1 Feb 2019,27.55156
3,2.5,0000 1 Feb 2019,27.54445
4,2.5,0000 1 Feb 2019,27.10528
1,3.5,0000 1 Feb 2019,27.92205
2,3.5,0000 1 Feb 2019,27.67135
3,3.5,0000 1 Feb 2019,27.31838
4,3.5,0000 1 Feb 2019,26.98971
1,4.5,0000 1 Feb 2019,27.61702
2,4.5,0000 1 Feb 2019,27.61682
3,4.5,0000 1 Feb 2019,26.78439
4,4.5,0000 1 Feb 2019,26.83383
1,5.5,0000 1 Feb 2019,26.903
2,5.5,0000 1 Feb 2019,27.28497
3,5.5,0000 1 Feb 2019,26.29614
4,5.5,0000 1 Feb 2019,26.79514
1,6.5,0000 1 Feb 2019,26.20364
2,6.5,0000 1 Feb 2019,26.95456
3,6.5,0000 1 Feb 2019,25.99505
4,6.5,0000 1 Feb 2019,26.96503
1,7.5,0000 1 Feb 2019,25.79559
2,7.5,0000 1 Feb 2019,26.9367
3,7.5,0000 1 Feb 2019,25.91263
4,7.5,0000 1 Feb 2019,27.18677
1,1.5,0000 1 Mar 2019,28.67838
2,1.5,0000 1 Mar 2019,28.95128
3,1.5,0000 1 Mar 2019,28.66153
4,1.5,0000 1 Mar 2019,28.84391
1,2.5,0000 1 Mar 2019,29.16823
2,2.5,0000 1 Mar 2019,29.50566
3,2.5,0000 1 Mar 2019,28.92805
4,2.5,0000 1 Mar 2019,29.25235
1,3.5,0000 1 Mar 2019,29.33509
2,3.5,0000 1 Mar 2019,29.84461
3,3.5,0000 1 Mar 2019,28.85048
4,3.5,0000 1 Mar 2019,29.20651
1,4.5,0000 1 Mar 2019,29.13372
2,4.5,0000 1 Mar 2019,29.8846
3,4.5,0000 1 Mar 2019,28.56742
4,4.5,0000 1 Mar 2019,28.90029
1,5.5,0000 1 Mar 2019,28.90931
2,5.5,0000 1 Mar 2019,29.87138
3,5.5,0000 1 Mar 2019,28.21794
4,5.5,0000 1 Mar 2019,28.36323
1,6.5,0000 1 Mar 2019,28.92672
2,6.5,0000 1 Mar 2019,30.00063
3,6.5,0000 1 Mar 2019,27.94988
4,6.5,0000 1 Mar 2019,27.98891
1,7.5,0000 1 Mar 2019,29.4005
2,7.5,0000 1 Mar 2019,30.20165
3,7.5,0000 1 Mar 2019,27.90583
4,7.5,0000 1 Mar 2019,27.78072
1,1.5,0000 1 Apr 2019,28.92522
2,1.5,0000 1 Apr 2019,29.039
3,1.5,0000 1 Apr 2019,28.85134
4,1.5,0000 1 Apr 2019,28.51491
1,2.5,0000 1 Apr 2019,28.92423
2,2.5,0000 1 Apr 2019,29.15177
3,2.5,0000 1 Apr 2019,28.83704
4,2.5,0000 1 Apr 2019,28.23292
1,3.5,0000 1 Apr 2019,28.49324
2,3.5,0000 1 Apr 2019,29.19283
3,3.5,0000 1 Apr 2019,28.73486
4,3.5,0000 1 Apr 2019,27.70649
1,4.5,0000 1 Apr 2019,27.99404
2,4.5,0000 1 Apr 2019,29.19894
3,4.5,0000 1 Apr 2019,28.50023
4,4.5,0000 1 Apr 2019,27.25541
1,5.5,0000 1 Apr 2019,27.68031
2,5.5,0000 1 Apr 2019,29.28249
3,5.5,0000 1 Apr 2019,28.50895
4,5.5,0000 1 Apr 2019,27.35325
1,6.5,0000 1 Apr 2019,27.62538
2,6.5,0000 1 Apr 2019,29.45543
3,6.5,0000 1 Apr 2019,28.50406
4,6.5,0000 1 Apr 2019,27.79166
1,7.5,0000 1 Apr 2019,27.58025
2,7.5,0000 1 Apr 2019,29.58124
3,7.5,0000 1 Apr 2019,28.57463
4,7.5,0000 1 Apr 2019,28.21411
1,1.5,0000 1 May 2019,28.40846
2,1.5,0000 1 May 2019,28.29315
3,1.5,0000 1 May 2019,28.2731
4,1.5,0000 1 May 2019,28.27867
1,2.5,0000 1 May 2019,27.82274
2,2.5,0000 1 May 2019,27.8975
3,2.5,0000 1 May 2019,27.75379
4,2.5,0000 1 May 2019,27.86996
1,3.5,0000 1 May 2019,27.35356
2,3.5,0000 1 May 2019,27.86781
3,3.5,0000 1 May 2019,27.26506
4,3.5,0000 1 May 2019,27.49862
1,4.5,0000 1 May 2019,27.07632
2,4.5,0000 1 May 2019,28.01345
3,4.5,0000 1 May 2019,26.83984
4,4.5,0000 1 May 2019,27.58264
1,5.5,0000 1 May 2019,27.09338
2,5.5,0000 1 May 2019,28.23889
3,5.5,0000 1 May 2019,26.57157
4,5.5,0000 1 May 2019,27.89821
1,6.5,0000 1 May 2019,27.0165
2,6.5,0000 1 May 2019,28.17326
