L,MON,LDC_SST_CanSIPS_IC3,LDC_SST_CanSIPS_IC3_ONETWO,LDC_SST_CanSIPS_IC3_THREE,LDC_SST_CanSIPS_IC3_FOUR
7.5,0000 1 Feb 2017,299.3918,296.9095,298.4955,301.2118
8.5,0000 1 Feb 2017,299.4727,297.4007,298.6776,301.159
9.5,0000 1 Feb 2017,299.6752,298.0843,298.9867,301.1969
10.5,0000 1 Feb 2017,299.8098,298.7643,299.2534,301.1654
1.5,0000 1 Mar 2017,300.7508,300.549,300.6726,301.5994
2.5,0000 1 Mar 2017,300.8556,299.6538,300.4083,301.8309
3.5,0000 1 Mar 2017,300.7115,298.5881,299.8891,301.9299
4.5,0000 1 Mar 2017,300.3722,297.8048,299.3742,301.8872
5.5,0000 1 Mar 2017,300.0397,297.3987,299.062,301.7656
6.5,0000 1 Mar 2017,299.926,297.4726,299.0464,301.6898
7.5,0000 1 Mar 2017,300.1044,297.9204,299.3048,301.7184
8.5,0000 1 Mar 2017,300.394,298.5744,299.6631,301.806
9.5,0000 1 Mar 2017,300.5442,299.2632,299.8982,301.8053
10.5,0000 1 Mar 2017,300.5104,299.8942,300.0231,301.6599
1.5,0000 1 Apr 2017,300.92,299.4408,300.4881,301.8531
2.5,0000 1 Apr 2017,300.5751,298.3651,299.7794,301.9274
3.5,0000 1 Apr 2017,300.0594,297.5006,299.1085,301.8088
4.5,0000 1 Apr 2017,299.6099,297.0499,298.6896,301.5562
5.5,0000 1 Apr 2017,299.4187,297.0787,298.5777,301.3483
6.5,0000 1 Apr 2017,299.5588,297.4609,298.7832,301.3172
7.5,0000 1 Apr 2017,299.8296,298.0823,299.0921,301.4099
8.5,0000 1 Apr 2017,299.9927,298.7838,299.3499,301.4457
9.5,0000 1 Apr 2017,299.9835,299.4896,299.5047,301.3241
10.5,0000 1 Apr 2017,299.9155,300.008,299.6486,301.1335
1.5,0000 1 May 2017,300.6801,298.2029,299.8687,302.0232
2.5,0000 1 May 2017,300.1201,297.4673,299.1888,301.8608
3.5,0000 1 May 2017,299.6918,296.9986,298.7607,301.6118
4.5,0000 1 May 2017,299.5451,297.0193,298.6485,301.4558
5.5,0000 1 May 2017,299.6945,297.4793,298.8422,301.469
6.5,0000 1 May 2017,299.9715,298.1669,299.1885,301.5927
7.5,0000 1 May 2017,300.1431,298.9197,299.4924,301.611
8.5,0000 1 May 2017,300.1522,299.6234,299.7039,301.4629
9.5,0000 1 May 2017,300.0847,300.1621,299.8814,301.2466
10.5,0000 1 May 2017,300.1208,300.2672,300.0927,301.1155
1.5,0000 1 Jun 2017,300.0296,296.7557,298.8819,301.9275
2.5,0000 1 Jun 2017,299.4221,296.5626,298.3986,301.5235
3.5,0000 1 Jun 2017,299.2363,296.7165,298.3128,301.2354
4.5,0000 1 Jun 2017,299.3906,297.2721,298.5505,301.1924
5.5,0000 1 Jun 2017,299.6524,298.0248,298.9144,301.3233
6.5,0000 1 Jun 2017,299.8148,298.7716,299.2355,301.3754
7.5,0000 1 Jun 2017,299.8577,299.4686,299.4886,301.2686
8.5,0000 1 Jun 2017,299.9144,300.0523,299.7684,301.109
9.5,0000 1 Jun 2017,300.0856,300.2433,300.0873,301.0466
10.5,0000 1 Jun 2017,300.2679,299.8552,300.1846,301.0944
1.5,0000 1 Jul 2017,299.4875,296.2787,298.3834,301.6205
2.5,0000 1 Jul 2017,299.0746,296.6671,298.177,301.2549
3.5,0000 1 Jul 2017,299.1952,297.1916,298.3715,301.1567
4.5,0000 1 Jul 2017,299.4258,297.8129,298.6882,301.2184
5.5,0000 1 Jul 2017,299.5616,298.5291,298.9941,301.1917
6.5,0000 1 Jul 2017,299.5774,299.254,299.2364,301.023
7.5,0000 1 Jul 2017,299.5945,299.8723,299.5011,300.816
8.5,0000 1 Jul 2017,299.7127,300.0953,299.7859,300.7232
9.5,0000 1 Jul 2017,299.9029,299.6315,299.8541,300.7639
10.5,0000 1 Jul 2017,299.9121,298.5871,299.479,300.848
1.5,0000 1 Aug 2017,298.8778,296.0049,297.8817,301.1479
2.5,0000 1 Aug 2017,298.7129,296.8613,297.9364,300.8758
3.5,0000 1 Aug 2017,298.8983,297.5798,298.2174,300.864
4.5,0000 1 Aug 2017,299.0577,298.2003,298.5018,300.8623
5.5,0000 1 Aug 2017,299.1357,298.8802,298.7954,300.743
6.5,0000 1 Aug 2017,299.2427,299.4989,299.1371,300.6017
7.5,0000 1 Aug 2017,299.4537,299.7514,299.5137,300.549
8.5,0000 1 Aug 2017,299.7263,299.3509,299.6776,300.6377
9.5,0000 1 Aug 2017,299.8611,298.3682,299.4533,300.7752
10.5,0000 1 Aug 2017,299.683,297.2757,298.868,300.8218
1.5,0000 1 Sep 2017,298.2629,295.8476,297.3286,300.7433
2.5,0000 1 Sep 2017,298.0485,296.9383,297.4143,300.4117
3.5,0000 1 Sep 2017,298.109,297.6278,297.5738,300.2866
4.5,0000 1 Sep 2017,298.17,298.2669,297.817,300.1028
5.5,0000 1 Sep 2017,298.2976,298.9073,298.2126,299.9127
6.5,0000 1 Sep 2017,298.6082,299.2402,298.7296,299.8775
7.5,0000 1 Sep 2017,299.0143,298.8772,299.0532,300.0345
8.5,0000 1 Sep 2017,299.2908,298.0112,298.9874,300.2326
9.5,0000 1 Sep 2017,299.2267,297.1331,298.5485,300.2971
10.5,0000 1 Sep 2017,298.8316,296.5033,298.0145,300.1396
1.5,0000 1 Oct 2017,298.392,296.197,297.3719,300.9375
2.5,0000 1 Oct 2017,298.1831,297.3468,297.4534,300.6312
3.5,0000 1 Oct 2017,298.1911,298.1238,297.6992,300.3457
4.5,0000 1 Oct 2017,298.3001,298.8129,298.1644,300.0356
5.5,0000 1 Oct 2017,298.607,299.1227,298.6974,299.921
6.5,0000 1 Oct 2017,299.0516,298.7311,298.9907,300.1017
7.5,0000 1 Oct 2017,299.359,297.8418,298.9001,300.3711
8.5,0000 1 Oct 2017,299.3148,297.0082,298.4822,300.4882
9.5,0000 1 Oct 2017,298.9584,296.5369,298.0632,300.3456
10.5,0000 1 Oct 2017,298.5722,296.3427,297.79,300.0691
1.5,0000 1 Nov 2017,298.1468,296.4558,297.1703,300.7512
2.5,0000 1 Nov 2017,297.9027,297.7034,297.3506,300.315
3.5,0000 1 Nov 2017,297.9424,298.5174,297.7101,299.9838
4.5,0000 1 Nov 2017,298.2142,298.8214,298.2345,299.8148
5.5,0000 1 Nov 2017,298.615,298.3603,298.5065,299.9205
6.5,0000 1 Nov 2017,298.918,297.386,298.4558,300.1009
7.5,0000 1 Nov 2017,298.8879,296.498,298.0411,300.1527
8.5,0000 1 Nov 2017,298.5675,295.99,297.6206,299.9831
9.5,0000 1 Nov 2017,298.2194,295.8736,297.3767,299.7248
10.5,0000 1 Nov 2017,298.065,296.0482,297.3705,299.562
1.5,0000 1 Dec 2017,298.122,297.1291,297.4304,300.4485
2.5,0000 1 Dec 2017,298.0695,298.1351,297.7894,300.1007
3.5,0000 1 Dec 2017,298.37,298.3669,298.2729,299.9868
4.5,0000 1 Dec 2017,298.7645,297.863,298.5442,300.0955
5.5,0000 1 Dec 2017,299.0621,297.0148,298.5289,300.2574
6.5,0000 1 Dec 2017,299.031,296.3495,298.1895,300.2693
7.5,0000 1 Dec 2017,298.7243,295.9966,297.811,300.09
8.5,0000 1 Dec 2017,298.3803,295.9464,297.5875,299.8217
9.5,0000 1 Dec 2017,298.2213,296.2033,297.593,299.6544
10.5,0000 1 Dec 2017,298.2609,296.7392,297.7581,299.6349
1.5,0000 1 Jan 2018,298.4294,298.3651,298.0843,300.254
2.5,0000 1 Jan 2018,298.6217,298.8025,298.5718,300.0902
3.5,0000 1 Jan 2018,299.0441,298.1855,298.7781,300.2837
4.5,0000 1 Jan 2018,299.3594,297.2361,298.7159,300.5321
5.5,0000 1 Jan 2018,299.3138,296.4567,298.3784,300.5996
6.5,0000 1 Jan 2018,298.9837,296.0939,298.0015,300.4299
7.5,0000 1 Jan 2018,298.6143,296.0187,297.7319,300.1553
8.5,0000 1 Jan 2018,298.4108,296.2259,297.6748,299.9678
9.5,0000 1 Jan 2018,298.4263,296.7171,297.8213,299.9409
10.5,0000 1 Jan 2018,298.5431,297.3353,298.0426,300.0315
1.5,0000 1 Feb 2018,299.3858,299.0346,299.1187,300.8676
2.5,0000 1 Feb 2018,299.7142,298.7386,299.4047,300.9748
3.5,0000 1 Feb 2018,299.934,297.9184,299.3114,301.1416
4.5,0000 1 Feb 2018,299.8419,297.1473,298.9312,301.1516
5.5,0000 1 Feb 2018,299.4888,296.5989,298.4943,300.976
6.5,0000 1 Feb 2018,299.0606,296.339,298.1175,300.6988
7.5,0000 1 Feb 2018,298.8064,296.4418,297.9652,300.4789
8.5,0000 1 Feb 2018,298.7782,296.9016,298.0475,300.3829
9.5,0000 1 Feb 2018,298.856,297.5393,298.2717,300.3905
10.5,0000 1 Feb 2018,298.9201,298.1495,298.4923,300.3815
1.5,0000 1 Mar 2018,299.8675,298.845,299.5208,301.2082
2.5,0000 1 Mar 2018,300.1091,298.0055,299.4592,301.364
3.5,0000 1 Mar 2018,300.0471,297.2102,299.1093,301.3997
4.5,0000 1 Mar 2018,299.7142,296.737,298.7067,301.2214
5.5,0000 1 Mar 2018,299.3542,296.6137,298.4472,300.9587
6.5,0000 1 Mar 2018,299.1891,296.7811,298.3998,300.7852
7.5,0000 1 Mar 2018,299.2616,297.2291,298.5689,300.7699
8.5,0000 1 Mar 2018,299.4111,297.8229,298.8042,300.8299
9.5,0000 1 Mar 2018,299.4976,298.4893,299.0208,300.8328
10.5,0000 1 Mar 2018,299.5364,299.1729,299.2613,300.7468
1.5,0000 1 Apr 2018,300.3931,298.2173,299.8801,301.5929
2.5,0000 1 Apr 2018,300.2472,297.5258,299.452,301.5757
3.5,0000 1 Apr 2018,299.862,296.8734,298.9322,301.4093
4.5,0000 1 Apr 2018,299.4702,296.531,298.5293,301.1498
5.5,0000 1 Apr 2018,299.2778,296.6463,298.4095,300.9584
6.5,0000 1 Apr 2018,299.3312,297.1729,298.5505,300.9301
7.5,0000 1 Apr 2018,299.4835,297.9232,298.8274,300.9977
8.5,0000 1 Apr 2018,299.6159,298.6525,299.1138,301.0209
9.5,0000 1 Apr 2018,299.7202,299.2991,299.4,300.9625
10.5,0000 1 Apr 2018,299.8589,299.8098,299.7133,300.9142
1.5,0000 1 May 2018,300.366,297.1137,299.5219,301.7833
2.5,0000 1 May 2018,299.9408,296.6065,298.95,301.5284
3.5,0000 1 May 2018,299.493,296.3471,298.4744,301.2206
4.5,0000 1 May 2018,299.2713,296.5139,298.2926,301.0229
5.5,0000 1 May 2018,299.3065,297.052,298.4126,300.9997
6.5,0000 1 May 2018,299.4444,297.7816,298.6881,301.0725
7.5,0000 1 May 2018,299.5316,298.517,298.9677,301.0573
8.5,0000 1 May 2018,299.5764,299.2084,299.2269,300.9411
9.5,0000 1 May 2018,299.6771,299.7551,299.5328,300.8165
10.5,0000 1 May 2018,299.8979,299.9893,299.8643,300.8218
1.5,0000 1 Jun 2018,300.0758,296.5905,299.055,301.6765
2.5,0000 1 Jun 2018,299.5609,296.519,298.5359,301.3379
3.5,0000 1 Jun 2018,299.3188,296.6227,298.3376,301.1162
4.5,0000 1 Jun 2018,299.3643,297.0911,298.4683,301.088
5.5,0000 1 Jun 2018,299.5168,297.796,298.7546,301.1506
6.5,0000 1 Jun 2018,299.6256,298.5679,299.0674,301.1573
7.5,0000 1 Jun 2018,299.6836,299.2855,299.3635,301.0406
8.5,0000 1 Jun 2018,299.8213,299.8932,299.7115,300.9576
9.5,0000 1 Jun 2018,300.0877,300.1429,300.0636,300.9936
10.5,0000 1 Jun 2018,300.3498,299.783,300.1934,301.1477
1.5,0000 1 Jul 2018,299.9612,296.2856,298.8924,301.7222
2.5,0000 1 Jul 2018,299.705,296.823,298.7625,301.4979
3.5,0000 1 Jul 2018,299.8075,297.4345,298.9387,301.4702
4.5,0000 1 Jul 2018,300.0245,298.1673,299.2516,301.5496
5.5,0000 1 Jul 2018,300.1853,298.9587,299.5558,301.577
6.5,0000 1 Jul 2018,300.2691,299.6773,299.8329,301.4829
7.5,0000 1 Jul 2018,300.3421,300.2331,300.0906,301.3736
8.5,0000 1 Jul 2018,300.4668,300.4405,300.3596,301.3461
9.5,0000 1 Jul 2018,300.576,300.0902,300.4134,301.4019
10.5,0000 1 Jul 2018,300.5019,299.163,300.0637,301.4417
1.5,0000 1 Aug 2018,299.6702,296.0263,298.4688,301.6808
2.5,0000 1 Aug 2018,299.6008,296.8851,298.6164,301.5266
3.5,0000 1 Aug 2018,299.7807,297.7052,298.9213,301.532
4.5,0000 1 Aug 2018,299.9226,298.5648,299.2396,301.4975
5.5,0000 1 Aug 2018,299.9835,299.3781,299.5374,301.3719
6.5,0000 1 Aug 2018,300.0274,300.0304,299.8314,301.2146
7.5,0000 1 Aug 2018,300.1594,300.299,300.1198,301.1572
8.5,0000 1 Aug 2018,300.2972,299.9376,300.166,301.201
9.5,0000 1 Aug 2018,300.2853,298.9763,299.8513,301.274
10.5,0000 1 Aug 2018,299.9651,297.7641,299.1759,301.235
1.5,0000 1 Sep 2018,299.703,296.3875,298.5414,301.7624
2.5,0000 1 Sep 2018,299.6768,297.6189,298.8326,301.5736
3.5,0000 1 Sep 2018,299.7502,298.4898,299.1011,301.4385
4.5,0000 1 Sep 2018,299.801,299.1943,299.3441,301.2557
5.5,0000 1 Sep 2018,299.843,299.7623,299.5935,301.0826
6.5,0000 1 Sep 2018,300.0019,300.0299,299.9004,301.0521
7.5,0000 1 Sep 2018,300.2047,299.6741,300.0147,301.1659
8.5,0000 1 Sep 2018,300.3067,298.804,299.8163,301.2981
9.5,0000 1 Sep 2018,300.1059,297.7562,299.2585,301.2968
10.5,0000 1 Sep 2018,299.568,296.9091,298.5694,301.0902
1.5,0000 1 Oct 2018,300.2171,297.0282,299.0057,302.2163
2.5,0000 1 Oct 2018,300.0974,298.323,299.2179,301.9538
3.5,0000 1 Oct 2018,299.9935,299.1557,299.3898,301.649
4.5,0000 1 Oct 2018,299.8975,299.6942,299.5626,301.3336
5.5,0000 1 Oct 2018,299.9599,299.8831,299.7948,301.1634
6.5,0000 1 Oct 2018,300.0879,299.3648,299.7891,301.174
7.5,0000 1 Oct 2018,300.0951,298.3387,299.4499,301.2316
8.5,0000 1 Oct 2018,299.7575,297.1756,298.7463,301.1696
9.5,0000 1 Oct 2018,299.1138,296.3506,298.0168,300.8706
10.5,0000 1 Oct 2018,298.4445,295.9643,297.4944,300.3977
1.5,0000 1 Nov 2018,300.351,297.8809,299.3105,302.2226
2.5,0000 1 Nov 2018,300.1969,299.0446,299.4796,301.911
3.5,0000 1 Nov 2018,300.1684,299.6922,299.7295,301.6278
4.5,0000 1 Nov 2018,300.2882,299.8927,300.0029,301.4933
5.5,0000 1 Nov 2018,300.4672,299.4453,300.0915,301.5101
6.5,0000 1 Nov 2018,300.5041,298.548,299.8227,301.5762
7.5,0000 1 Nov 2018,300.188,297.5244,299.1778,301.4951
8.5,0000 1 Nov 2018,299.5522,296.7771,298.45,301.2021
9.5,0000 1 Nov 2018,298.845,296.3584,297.8748,300.7279
10.5,0000 1 Nov 2018,298.3655,296.3633,297.5858,300.2811
1.5,0000 1 Dec 2018,300.1696,298.5662,299.4126,301.9622
2.5,0000 1 Dec 2018,300.0385,299.506,299.6448,301.5844
3.5,0000 1 Dec 2018,300.1717,299.7801,299.9464,301.4225
4.5,0000 1 Dec 2018,300.3993,299.3948,300.0476,301.485
5.5,0000 1 Dec 2018,300.5185,298.6039,299.8721,301.5923
6.5,0000 1 Dec 2018,300.3706,297.7,299.3876,301.5989
7.5,0000 1 Dec 2018,299.9465,297.0536,298.8377,301.4279
8.5,0000 1 Dec 2018,299.4743,296.7175,298.4482,301.1625
9.5,0000 1 Dec 2018,299.1755,296.7858,298.3157,300.9163
10.5,0000 1 Dec 2018,299.1256,297.1709,298.4293,300.7734
1.5,0000 1 Jan 2019,300.2281,299.5239,299.7717,301.7137
2.5,0000 1 Jan 2019,300.188,299.8687,299.9602,301.4814
3.5,0000 1 Jan 2019,300.2562,299.2936,299.882,301.4743
4.5,0000 1 Jan 2019,300.254,298.2535,299.5189,301.5506
5.5,0000 1 Jan 2019,299.9599,297.1766,298.8851,301.4922
6.5,0000 1 Jan 2019,299.3736,296.4451,298.2113,301.1863
7.5,0000 1 Jan 2019,298.7495,296.1092,297.7014,300.7245
8.5,0000 1 Jan 2019,298.3296,296.1526,297.4699,300.3157
9.5,0000 1 Jan 2019,298.2202,296.5408,297.5288,300.088
10.5,0000 1 Jan 2019,298.2408,297.0646,297.6909,299.9973
1.5,0000 1 Feb 2019,300.6004,300.1146,300.3234,301.8626
2.5,0000 1 Feb 2019,300.6828,299.6043,300.3097,301.8225
3.5,0000 1 Feb 2019,300.5752,298.5464,299.8754,301.8094
4.5,0000 1 Feb 2019,300.1064,297.3713,299.0882,301.6255
5.5,0000 1 Feb 2019,299.3211,296.5482,298.2466,301.1893
6.5,0000 1 Feb 2019,298.5417,296.1405,297.5919,300.6031
7.5,0000 1 Feb 2019,298.071,296.2076,297.3004,300.1088
8.5,0000 1 Feb 2019,297.9565,296.5873,297.3159,299.8571
9.5,0000 1 Feb 2019,297.9856,297.0728,297.4709,299.7776
10.5,0000 1 Feb 2019,298.0065,297.5971,297.6483,299.692
1.5,0000 1 Mar 2019,301.2746,300.042,300.8735,302.2413
2.5,0000 1 Mar 2019,301.1611,299.2094,300.5149,302.2411
3.5,0000 1 Mar 2019,300.717,298.1474,299.8088,302.0794
4.5,0000 1 Mar 2019,300.0203,297.2727,299.0029,301.7358
5.5,0000 1 Mar 2019,299.3682,296.8226,298.4285,301.2943
6.5,0000 1 Mar 2019,299.0132,296.8187,298.204,300.9526
7.5,0000 1 Mar 2019,299.0026,297.2063,298.3014,300.8116
8.5,0000 1 Mar 2019,299.1336,297.7487,298.5275,300.818
9.5,0000 1 Mar 2019,299.2174,298.3666,298.7534,300.7863
10.5,0000 1 Mar 2019,299.2487,298.9935,298.9776,300.6471
1.5,0000 1 Apr 2019,301.312,299.0057,300.6685,302.326
2.5,0000 1 Apr 2019,300.8097,298.0844,299.9161,302.1912
3.5,0000 1 Apr 2019,300.0834,297.1833,299.062,301.8446
4.5,0000 1 Apr 2019,299.3893,296.6234,298.3893,301.351
5.5,0000 1 Apr 2019,299.0226,296.6017,298.1265,300.966
6.5,0000 1 Apr 2019,299.0078,297.0201,298.227,300.8229
7.5,0000 1 Apr 2019,299.1585,297.7092,298.4945,300.8794
8.5,0000 1 Apr 2019,299.2456,298.41,298.7357,300.8886
9.5,0000 1 Apr 2019,299.2735,299.08,298.9547,300.7664
10.5,0000 1 Apr 2019,299.3261,299.6043,299.2191,300.6075
1.5,0000 1 May 2019,301.1886,297.895,300.1826,302.4716
2.5,0000 1 May 2019,300.4799,297.2237,299.3829,302.1599
3.5,0000 1 May 2019,299.7892,296.7463,298.721,301.708
4.5,0000 1 May 2019,299.4263,296.7182,298.4062,301.3598
5.5,0000 1 May 2019,299.4505,297.1011,298.4797,301.2708
6.5,0000 1 May 2019,299.6453,297.8054,298.7901,301.3481
7.5,0000 1 May 2019,299.7774,298.5739,299.1288,301.3452
8.5,0000 1 May 2019,299.8268,299.2781,299.4275,301.1978
9.5,0000 1 May 2019,299.8626,299.8128,299.7073,301.0097
10.5,0000 1 May 2019,300.0013,299.9886,299.9733,300.938
1.5,0000 1 Jun 2019,300.2388,296.8259,299.0881,302.1462
2.5,0000 1 Jun 2019,299.5089,296.5211,298.4213,301.6393
3.5,0000 1 Jun 2019,299.1611,296.5773,298.199,301.2386
4.5,0000 1 Jun 2019,299.1909,297.0056,298.2924,301.1235
5.5,0000 1 Jun 2019,299.3811,297.7516,298.5992,301.1864
6.5,0000 1 Jun 2019,299.5014,298.4787,298.8822,301.2063
7.5,0000 1 Jun 2019,299.5492,299.1715,299.1814,301.0605
8.5,0000 1 Jun 2019,299.6172,299.6844,299.469,300.8749
9.5,0000 1 Jun 2019,299.8086,299.8053,299.768,300.8051
10.5,0000 1 Jun 2019,299.9873,299.3356,299.7911,300.8676
1.5,0000 1 Jul 2019,299.6132,296.0558,298.3153,301.9196
2.5,0000 1 Jul 2019,299.06,296.4383,298.0029,301.4209
3.5,0000 1 Jul 2019,299.0279,296.9939,298.0924,301.2174
4.5,0000 1 Jul 2019,299.213,297.6613,298.3816,301.2322
5.5,0000 1 Jul 2019,299.3664,298.3888,298.7131,301.2153
6.5,0000 1 Jul 2019,299.4471,299.1009,299.0631,301.0524
7.5,0000 1 Jul 2019,299.5338,299.6988,299.3897,300.8733
8.5,0000 1 Jul 2019,299.7352,299.8833,299.7317,300.8073
9.5,0000 1 Jul 2019,299.9446,299.4547,299.8069,300.8695
10.5,0000 1 Jul 2019,299.9774,298.5162,299.544,300.9438
1.5,0000 1 Aug 2019,299.0318,295.8184,297.8334,301.5095
2.5,0000 1 Aug 2019,298.8283,296.7788,297.918,301.1566
3.5,0000 1 Aug 2019,298.9578,297.5316,298.1901,301.0725
4.5,0000 1 Aug 2019,299.0595,298.1683,298.476,300.9849
5.5,0000 1 Aug 2019,299.1108,298.795,298.778,300.784
6.5,0000 1 Aug 2019,299.2276,299.376,299.1407,300.5886
7.5,0000 1 Aug 2019,299.4327,299.5724,299.4878,300.5046
8.5,0000 1 Aug 2019,299.6499,299.1421,299.5789,300.566
9.5,0000 1 Aug 2019,299.6804,298.1703,299.2514,300.6573
10.5,0000 1 Aug 2019,299.3899,297.0751,298.5714,300.6424
1.5,0000 1 Sep 2019,299.2198,296.0482,298.0377,301.6157
2.5,0000 1 Sep 2019,299.1108,297.2134,298.235,301.2958
3.5,0000 1 Sep 2019,299.0769,298.0096,298.4236,301.0547
4.5,0000 1 Sep 2019,299.0593,298.7111,298.6564,300.7773
5.5,0000 1 Sep 2019,299.0737,299.2361,298.9108,300.5374
6.5,0000 1 Sep 2019,299.2109,299.4081,299.1959,300.4168
7.5,0000 1 Sep 2019,299.3716,298.8924,299.1898,300.4702
8.5,0000 1 Sep 2019,299.4133,297.8069,298.8317,300.5686
9.5,0000 1 Sep 2019,299.1212,296.6462,298.1443,300.5518
10.5,0000 1 Sep 2019,298.5074,295.8148,297.4405,300.2671
1.5,0000 1 Oct 2019,299.2922,296.4932,298.1515,301.6784
2.5,0000 1 Oct 2019,299.0078,297.7549,298.296,301.2286
3.5,0000 1 Oct 2019,298.9227,298.5283,298.4715,300.8699
4.5,0000 1 Oct 2019,298.9462,299.0384,298.7252,300.5542
5.5,0000 1 Oct 2019,299.0829,299.159,299.0024,300.4093
6.5,0000 1 Oct 2019,299.2891,298.5891,299.0399,300.471
7.5,0000 1 Oct 2019,299.3942,297.6246,298.7931,300.5701
8.5,0000 1 Oct 2019,299.1724,296.6712,298.2224,300.5261
9.5,0000 1 Oct 2019,298.6262,296.0409,297.6221,300.2496
10.5,0000 1 Oct 2019,298.0077,295.6835,297.1382,299.8192
1.5,0000 1 Nov 2019,299.5587,297.3324,298.5273,301.786
2.5,0000 1 Nov 2019,299.1779,298.532,298.565,301.2589
3.5,0000 1 Nov 2019,299.0132,299.1741,298.7807,300.7562
4.5,0000 1 Nov 2019,299.0651,299.1714,298.98,300.4561
5.5,0000 1 Nov 2019,299.1886,298.4421,298.8781,300.4433
6.5,0000 1 Nov 2019,299.1931,297.2163,298.4229,300.5212
7.5,0000 1 Nov 2019,298.8564,296.1187,297.734,300.4453
8.5,0000 1 Nov 2019,298.2446,295.4664,297.1046,300.0777
9.5,0000 1 Nov 2019,297.6199,295.2447,296.6837,299.5639
10.5,0000 1 Nov 2019,297.1701,295.4102,296.4831,299.1215
1.5,0000 1 Dec 2019,299.483,298.3564,298.7759,301.5459
2.5,0000 1 Dec 2019,299.13,299.2648,298.8209,300.985
3.5,0000 1 Dec 2019,299.0896,299.2823,298.9116,300.6595
4.5,0000 1 Dec 2019,299.1622,298.4415,298.7626,300.6164
5.5,0000 1 Dec 2019,299.1863,297.1516,298.3539,300.6786
6.5,0000 1 Dec 2019,298.8526,295.9634,297.6725,300.5553
7.5,0000 1 Dec 2019,298.2155,295.3279,297.0259,300.1353
8.5,0000 1 Dec 2019,297.5633,295.1531,296.5785,299.584
9.5,0000 1 Dec 2019,297.1665,295.4908,296.4575,299.1451
10.5,0000 1 Dec 2019,297.0824,296.0679,296.5859,298.9411
1.5,0000 1 Jan 2020,299.6503,299.3539,299.2302,301.4869
2.5,0000 1 Jan 2020,299.5606,299.5928,299.3978,301.0812
3.5,0000 1 Jan 2020,299.605,298.7953,299.2228,300.9652
4.5,0000 1 Jan 2020,299.5641,297.5191,298.7505,300.9886
5.5,0000 1 Jan 2020,299.1885,296.2987,298.017,300.8691
6.5,0000 1 Jan 2020,298.5225,295.512,297.3257,300.4499
7.5,0000 1 Jan 2020,297.8358,295.1966,296.8168,299.8773
8.5,0000 1 Jan 2020,297.3727,295.3551,296.5666,299.3951
9.5,0000 1 Jan 2020,297.2166,295.8914,296.5764,299.1592
10.5,0000 1 Jan 2020,297.1765,296.5158,296.6723,299.0805
1.5,0000 1 Feb 2020,300.224,299.6636,299.9054,301.7766
2.5,0000 1 Feb 2020,300.2126,299.1027,299.8179,301.5887
3.5,0000 1 Feb 2020,300.0426,297.9828,299.3097,301.4646
4.5,0000 1 Feb 2020,299.4946,296.8519,298.4513,301.1959
5.5,0000 1 Feb 2020,298.6926,296.0519,297.6257,300.6618
6.5,0000 1 Feb 2020,297.9351,295.6626,297.0364,300.0119
7.5,0000 1 Feb 2020,297.4806,295.7518,296.7834,299.4987
8.5,0000 1 Feb 2020,297.3235,296.2286,296.7818,299.2446
9.5,0000 1 Feb 2020,297.2843,296.8062,296.8685,299.1525
10.5,0000 1 Feb 2020,297.2836,297.3792,297.0497,299.0438
1.5,0000 1 Mar 2020,300.5882,299.3623,300.162,301.9337
2.5,0000 1 Mar 2020,300.438,298.2564,299.7371,301.8156
3.5,0000 1 Mar 2020,299.968,297.0846,298.9545,301.5735
4.5,0000 1 Mar 2020,299.263,296.3002,298.1733,301.1245
5.5,0000 1 Mar 2020,298.6403,295.9816,297.6791,300.5867
6.5,0000 1 Mar 2020,298.2665,296.1375,297.481,300.1693
7.5,0000 1 Mar 2020,298.1779,296.6605,297.5281,299.9833
8.5,0000 1 Mar 2020,298.1782,297.2609,297.6324,299.9414
9.5,0000 1 Mar 2020,298.1949,297.8261,297.8123,299.8527
10.5,0000 1 Mar 2020,298.2411,298.4004,298.0525,299.6665
1.5,0000 1 Apr 2020,300.795,298.6072,300.2097,302.0797
2.5,0000 1 Apr 2020,300.1698,297.4688,299.3436,301.7337
3.5,0000 1 Apr 2020,299.332,296.5873,298.4079,301.1918
4.5,0000 1 Apr 2020,298.6245,296.2258,297.7699,300.5813
5.5,0000 1 Apr 2020,298.2603,296.3388,297.5156,300.1458
6.5,0000 1 Apr 2020,298.2136,296.8017,297.5675,299.985
7.5,0000 1 Apr 2020,298.2899,297.373,297.7636,299.9975
8.5,0000 1 Apr 2020,298.3401,297.9238,297.9657,299.9442
9.5,0000 1 Apr 2020,298.4154,298.5751,298.2308,299.8038
10.5,0000 1 Apr 2020,298.5411,299.1951,298.5754,299.6888
1.5,0000 1 May 2020,299.9439,297.123,299.1072,301.6255
2.5,0000 1 May 2020,299.1223,296.2013,298.147,301.0689
3.5,0000 1 May 2020,298.4556,295.7713,297.493,300.4541
4.5,0000 1 May 2020,298.0591,295.8796,297.1739,300.0381
5.5,0000 1 May 2020,297.961,296.3991,297.1749,299.9128
6.5,0000 1 May 2020,297.9654,297.0356,297.3441,299.9272
7.5,0000 1 May 2020,297.9924,297.6769,297.5873,299.8483
8.5,0000 1 May 2020,298.0495,298.3993,297.9102,299.6615
9.5,0000 1 May 2020,298.2263,299.104,298.3441,299.5238
