L,MON,LDC_SST_CanSIPS_IC4,LDC_SST_CanSIPS_IC4_ONETWO,LDC_SST_CanSIPS_IC4_THREE,LDC_SST_CanSIPS_IC4_FOUR
10.5,0000 1 Jun 2017,300.3648,299.7609,300.1053,301.3461
1.5,0000 1 Jul 2017,299.7875,296.0785,298.42,301.8822
2.5,0000 1 Jul 2017,299.3817,296.3095,298.1711,301.6293
3.5,0000 1 Jul 2017,299.3418,296.7088,298.246,301.4996
4.5,0000 1 Jul 2017,299.3488,297.2768,298.3956,301.3899
5.5,0000 1 Jul 2017,299.332,298.0176,298.5944,301.2427
6.5,0000 1 Jul 2017,299.4003,298.9234,298.9647,301.0931
7.5,0000 1 Jul 2017,299.656,299.7493,299.4557,301.0488
8.5,0000 1 Jul 2017,300.0592,300.1694,299.9709,301.1622
9.5,0000 1 Jul 2017,300.389,299.7484,300.1436,301.3892
10.5,0000 1 Jul 2017,300.4691,298.7003,299.8596,301.547
1.5,0000 1 Aug 2017,299.2647,295.8032,297.9859,301.5365
2.5,0000 1 Aug 2017,299.0858,296.4308,297.956,301.3394
3.5,0000 1 Aug 2017,299.0954,297.0625,298.1234,301.207
4.5,0000 1 Aug 2017,299.0992,297.8199,298.3699,301.0721
5.5,0000 1 Aug 2017,299.1885,298.7542,298.7635,300.972
6.5,0000 1 Aug 2017,299.4756,299.6198,299.2864,300.9908
7.5,0000 1 Aug 2017,299.9185,300.1096,299.8269,301.1599
8.5,0000 1 Aug 2017,300.307,299.7931,300.0788,301.4048
9.5,0000 1 Aug 2017,300.4529,298.8557,299.8834,301.5667
10.5,0000 1 Aug 2017,300.2747,297.7152,299.3152,301.5388
1.5,0000 1 Sep 2017,298.6586,295.6052,297.3988,301.127
2.5,0000 1 Sep 2017,298.4325,296.5168,297.4337,300.8174
3.5,0000 1 Sep 2017,298.4271,297.3673,297.6758,300.6517
4.5,0000 1 Sep 2017,298.5521,298.3799,298.1674,300.5151
5.5,0000 1 Sep 2017,298.8723,299.3842,298.7842,300.4994
6.5,0000 1 Sep 2017,299.3178,299.9378,299.3784,300.6321
7.5,0000 1 Sep 2017,299.7054,299.5434,299.579,300.8822
8.5,0000 1 Sep 2017,299.8601,298.4624,299.3366,301.0596
9.5,0000 1 Sep 2017,299.7007,297.2207,298.7127,301.0514
10.5,0000 1 Sep 2017,299.3317,296.3722,298.0917,300.8781
1.5,0000 1 Oct 2017,298.7002,295.9818,297.4745,301.1952
2.5,0000 1 Oct 2017,298.5335,297.1239,297.6234,300.9807
3.5,0000 1 Oct 2017,298.6151,298.2066,298.0847,300.8393
4.5,0000 1 Oct 2017,298.9018,299.2087,298.7439,300.7705
5.5,0000 1 Oct 2017,299.3074,299.7757,299.339,300.8254
6.5,0000 1 Oct 2017,299.6554,299.3883,299.5049,300.991
7.5,0000 1 Oct 2017,299.7951,298.3506,299.2275,301.1048
8.5,0000 1 Oct 2017,299.6497,297.202,298.6541,301.0659
9.5,0000 1 Oct 2017,299.329,296.3865,298.1043,300.9088
10.5,0000 1 Oct 2017,299.0064,295.9736,297.7716,300.7425
1.5,0000 1 Nov 2017,298.5827,296.3702,297.4404,301.09
2.5,0000 1 Nov 2017,298.5143,297.8097,297.8766,300.827
3.5,0000 1 Nov 2017,298.7438,298.91,298.5373,300.6905
4.5,0000 1 Nov 2017,299.1365,299.4449,299.1691,300.7105
5.5,0000 1 Nov 2017,299.4825,299.08,299.3723,300.8492
6.5,0000 1 Nov 2017,299.6273,298.1159,299.1144,300.9701
7.5,0000 1 Nov 2017,299.513,297.0762,298.5739,300.9572
8.5,0000 1 Nov 2017,299.2359,296.3132,298.0533,300.8378
9.5,0000 1 Nov 2017,298.9571,295.9279,297.7561,300.7037
10.5,0000 1 Nov 2017,298.7901,295.8928,297.7003,300.61
1.5,0000 1 Dec 2017,298.6411,297.3716,297.85,300.9192
2.5,0000 1 Dec 2017,298.7782,298.7093,298.455,300.7912
3.5,0000 1 Dec 2017,299.0927,299.2993,299.0162,300.8189
4.5,0000 1 Dec 2017,299.3706,298.9129,299.1773,300.9324
5.5,0000 1 Dec 2017,299.4694,297.9054,298.9063,300.9746
6.5,0000 1 Dec 2017,299.3032,296.8255,298.3428,300.8629
7.5,0000 1 Dec 2017,298.9759,296.0672,297.7939,300.6656
8.5,0000 1 Dec 2017,298.6622,295.6661,297.4529,300.4883
9.5,0000 1 Dec 2017,298.4951,295.6561,297.4112,300.377
10.5,0000 1 Dec 2017,298.4745,296.041,297.57,300.311
1.5,0000 1 Jan 2018,298.9591,298.7219,298.597,300.7324
2.5,0000 1 Jan 2018,299.2252,299.4875,299.1673,300.7802
3.5,0000 1 Jan 2018,299.5268,299.0789,299.3307,300.9777
4.5,0000 1 Jan 2018,299.6819,298.0502,299.1175,301.0894
5.5,0000 1 Jan 2018,299.5845,296.9793,298.6475,301.0517
6.5,0000 1 Jan 2018,299.3261,296.2628,298.1637,300.9384
7.5,0000 1 Jan 2018,299.0687,295.8948,297.8548,300.8228
8.5,0000 1 Jan 2018,298.9393,295.8968,297.8204,300.7515
9.5,0000 1 Jan 2018,298.9513,296.2789,297.9686,300.7399
10.5,0000 1 Jan 2018,298.9955,296.8795,298.1602,300.7192
1.5,0000 1 Feb 2018,299.4087,299.3116,299.1356,301.1465
2.5,0000 1 Feb 2018,299.6543,299.0195,299.3698,301.2521
3.5,0000 1 Feb 2018,299.7816,298.1059,299.1871,301.298
4.5,0000 1 Feb 2018,299.6808,297.1424,298.7113,301.2332
5.5,0000 1 Feb 2018,299.4576,296.4483,298.2513,301.1156
6.5,0000 1 Feb 2018,299.2323,296.0968,297.9736,301.0223
7.5,0000 1 Feb 2018,299.1259,296.0924,297.9431,300.9906
8.5,0000 1 Feb 2018,299.1461,296.4304,298.1005,301.0014
9.5,0000 1 Feb 2018,299.1913,296.9991,298.3046,300.9838
10.5,0000 1 Feb 2018,299.2254,297.7721,298.5587,300.886
1.5,0000 1 Mar 2018,299.8647,298.9845,299.5709,301.3503
2.5,0000 1 Mar 2018,299.9955,298.0091,299.3409,301.4173
3.5,0000 1 Mar 2018,299.8459,297.0061,298.7924,301.3486
4.5,0000 1 Mar 2018,299.5373,296.2416,298.2357,301.1909
5.5,0000 1 Mar 2018,299.2207,295.8452,297.8631,301.047
6.5,0000 1 Mar 2018,299.0519,295.8448,297.7708,300.9732
7.5,0000 1 Mar 2018,299.0361,296.2514,297.907,300.9627
8.5,0000 1 Mar 2018,299.0631,296.9015,298.115,300.9475
9.5,0000 1 Mar 2018,299.0841,297.75,298.3782,300.8616
10.5,0000 1 Mar 2018,299.174,298.7176,298.7607,300.745
1.5,0000 1 Apr 2018,300.3328,298.1853,299.7708,301.6845
2.5,0000 1 Apr 2018,300.1501,297.3567,299.2167,301.6199
3.5,0000 1 Apr 2018,299.8317,296.6062,298.6318,301.4636
4.5,0000 1 Apr 2018,299.5302,296.2245,298.2415,301.3248
5.5,0000 1 Apr 2018,299.3742,296.2503,298.1512,301.2697
6.5,0000 1 Apr 2018,299.3713,296.6281,298.2763,301.2798
7.5,0000 1 Apr 2018,299.402,297.2296,298.4698,301.2614
8.5,0000 1 Apr 2018,299.4169,298.0177,298.7045,301.1653
9.5,0000 1 Apr 2018,299.4905,298.9066,299.0622,301.0446
10.5,0000 1 Apr 2018,299.7218,299.7249,299.5219,301.0196
1.5,0000 1 May 2018,300.3347,297.0646,299.401,301.8427
2.5,0000 1 May 2018,299.9707,296.5746,298.8274,301.6338
3.5,0000 1 May 2018,299.6508,296.28,298.4027,301.4604
4.5,0000 1 May 2018,299.4976,296.3363,298.2852,301.3762
5.5,0000 1 May 2018,299.5075,296.7144,298.41,301.3715
6.5,0000 1 May 2018,299.543,297.3416,298.6158,301.3619
7.5,0000 1 May 2018,299.5677,298.1018,298.8611,301.2828
8.5,0000 1 May 2018,299.6437,298.9955,299.2134,301.1678
9.5,0000 1 May 2018,299.8742,299.8278,299.6883,301.136
10.5,0000 1 May 2018,300.2514,300.2768,300.1736,301.248
1.5,0000 1 Jun 2018,300.0843,296.3331,298.9191,301.7336
2.5,0000 1 Jun 2018,299.7017,296.1914,298.4268,301.5514
3.5,0000 1 Jun 2018,299.5432,296.2949,298.2968,301.4694
4.5,0000 1 Jun 2018,299.5704,296.7234,298.4434,301.4832
5.5,0000 1 Jun 2018,299.6233,297.3586,298.6676,301.4769
6.5,0000 1 Jun 2018,299.6561,298.1444,298.935,301.4025
7.5,0000 1 Jun 2018,299.7456,299.0541,299.3144,301.2976
8.5,0000 1 Jun 2018,299.9997,299.8926,299.8049,301.2724
9.5,0000 1 Jun 2018,300.3871,300.3727,300.3058,301.3788
10.5,0000 1 Jun 2018,300.7025,299.9993,300.4735,301.5627
1.5,0000 1 Jul 2018,300.0502,296.0306,298.7473,301.8662
2.5,0000 1 Jul 2018,299.8598,296.4305,298.6221,301.7849
3.5,0000 1 Jul 2018,299.9198,296.9361,298.7902,301.8117
4.5,0000 1 Jul 2018,300.0049,297.5757,299.0259,301.8333
5.5,0000 1 Jul 2018,300.0423,298.3723,299.279,301.7641
6.5,0000 1 Jul 2018,300.0961,299.2821,299.6017,301.6437
7.5,0000 1 Jul 2018,300.2829,300.1255,300.0113,301.5879
8.5,0000 1 Jul 2018,300.6046,300.5439,300.4316,301.672
9.5,0000 1 Jul 2018,300.8639,300.0782,300.547,301.8197
10.5,0000 1 Jul 2018,300.8785,298.9755,300.2177,301.8975
1.5,0000 1 Aug 2018,299.9393,295.9644,298.5533,301.9956
2.5,0000 1 Aug 2018,299.9261,296.6712,298.6857,301.9598
3.5,0000 1 Aug 2018,299.9989,297.4009,298.9128,301.9493
4.5,0000 1 Aug 2018,300.0108,298.2526,299.1711,301.8374
5.5,0000 1 Aug 2018,300.041,299.201,299.5083,301.6701
6.5,0000 1 Aug 2018,300.2121,300.046,299.9365,301.5576
7.5,0000 1 Aug 2018,300.5261,300.4442,300.3627,301.596
8.5,0000 1 Aug 2018,300.7628,299.9802,300.4396,301.7328
9.5,0000 1 Aug 2018,300.7568,298.8559,300.0682,301.8174
10.5,0000 1 Aug 2018,300.4171,297.571,299.3168,301.7299
1.5,0000 1 Sep 2018,299.841,296.0155,298.4632,301.9995
2.5,0000 1 Sep 2018,299.7651,297.0272,298.6449,301.8519
3.5,0000 1 Sep 2018,299.7334,297.9505,298.8853,301.6838
4.5,0000 1 Sep 2018,299.7458,298.9243,299.2353,301.4688
5.5,0000 1 Sep 2018,299.9298,299.8022,299.6932,301.3438
6.5,0000 1 Sep 2018,300.252,300.2632,300.136,301.3965
7.5,0000 1 Sep 2018,300.5463,299.8247,300.2503,301.5742
8.5,0000 1 Sep 2018,300.5952,298.7265,299.8812,301.6999
9.5,0000 1 Sep 2018,300.3168,297.4539,299.1587,301.6346
10.5,0000 1 Sep 2018,299.791,296.5443,298.3955,301.3959
1.5,0000 1 Oct 2018,300.3423,296.6773,298.9507,302.4387
2.5,0000 1 Oct 2018,300.2422,297.9328,299.1952,302.1883
3.5,0000 1 Oct 2018,300.1696,299.0011,299.4962,301.8896
4.5,0000 1 Oct 2018,300.2152,299.8732,299.8653,301.6531
5.5,0000 1 Oct 2018,300.4142,300.2596,300.2073,301.602
6.5,0000 1 Oct 2018,300.6252,299.703,300.248,301.7006
7.5,0000 1 Oct 2018,300.6337,298.5268,299.8644,301.7621
8.5,0000 1 Oct 2018,300.3139,297.2525,299.1291,301.6667
9.5,0000 1 Oct 2018,299.7708,296.3947,298.354,301.4223
10.5,0000 1 Oct 2018,299.2373,295.9357,297.8416,301.1408
1.5,0000 1 Nov 2018,300.5319,297.5752,299.3571,302.4142
2.5,0000 1 Nov 2018,300.4555,298.8554,299.6301,302.1794
3.5,0000 1 Nov 2018,300.4984,299.8489,300.0154,301.9646
4.5,0000 1 Nov 2018,300.6593,300.2928,300.3629,301.8742
5.5,0000 1 Nov 2018,300.7944,299.8181,300.3747,301.891
6.5,0000 1 Nov 2018,300.7452,298.705,299.9659,301.9143
7.5,0000 1 Nov 2018,300.3939,297.4163,299.2009,301.7877
8.5,0000 1 Nov 2018,299.8448,296.4805,298.4153,301.5182
9.5,0000 1 Nov 2018,299.3094,295.9745,297.8982,301.2123
10.5,0000 1 Nov 2018,298.9589,295.8731,297.7102,300.972
1.5,0000 1 Dec 2018,300.5542,298.6336,299.6858,302.2851
2.5,0000 1 Dec 2018,300.6398,299.7903,300.0919,302.0945
3.5,0000 1 Dec 2018,300.8746,300.3552,300.5044,302.0505
4.5,0000 1 Dec 2018,301.058,299.9849,300.6012,302.0982
5.5,0000 1 Dec 2018,301.043,298.9921,300.289,302.1138
6.5,0000 1 Dec 2018,300.7275,297.765,299.5742,302.0022
7.5,0000 1 Dec 2018,300.1841,296.8817,298.7885,301.7468
8.5,0000 1 Dec 2018,299.6414,296.3866,298.2437,301.4691
9.5,0000 1 Dec 2018,299.3021,296.2676,298.0536,301.2762
10.5,0000 1 Dec 2018,299.1815,296.4945,298.1251,301.1367
1.5,0000 1 Jan 2019,300.5248,299.6414,300.0303,301.9898
2.5,0000 1 Jan 2019,300.6266,300.2029,300.3544,301.8771
3.5,0000 1 Jan 2019,300.6956,299.7218,300.2959,301.8717
4.5,0000 1 Jan 2019,300.5632,298.6097,299.776,301.8453
5.5,0000 1 Jan 2019,300.1414,297.3205,298.9402,301.6796
6.5,0000 1 Jan 2019,299.5781,296.4455,298.1747,301.3756
7.5,0000 1 Jan 2019,299.0805,295.9314,297.7055,301.0684
8.5,0000 1 Jan 2019,298.7842,295.7895,297.5528,300.8441
9.5,0000 1 Jan 2019,298.6428,296.0287,297.5833,300.6955
10.5,0000 1 Jan 2019,298.5694,296.5446,297.68,300.5628
1.5,0000 1 Feb 2019,300.8671,300.4464,300.5815,302.0884
2.5,0000 1 Feb 2019,301.0272,299.9771,300.647,302.1278
3.5,0000 1 Feb 2019,300.9344,298.9085,300.2084,302.1136
4.5,0000 1 Feb 2019,300.5145,297.6489,299.3696,301.9425
5.5,0000 1 Feb 2019,299.9022,296.7062,298.4991,301.641
6.5,0000 1 Feb 2019,299.3345,296.1519,297.9283,301.313
7.5,0000 1 Feb 2019,298.9767,296.032,297.7421,301.0556
8.5,0000 1 Feb 2019,298.8317,296.3078,297.8033,300.8763
9.5,0000 1 Feb 2019,298.7664,296.8201,297.9268,300.7254
10.5,0000 1 Feb 2019,298.7452,297.5455,298.1197,300.5732
1.5,0000 1 Mar 2019,301.382,300.2267,301.0022,302.3994
2.5,0000 1 Mar 2019,301.2833,299.3172,300.6128,302.3935
3.5,0000 1 Mar 2019,300.83,298.135,299.7938,302.2186
4.5,0000 1 Mar 2019,300.1588,297.1449,298.8605,301.8816
5.5,0000 1 Mar 2019,299.539,296.5638,298.1927,301.5219
6.5,0000 1 Mar 2019,299.1371,296.3485,297.9259,301.2401
7.5,0000 1 Mar 2019,298.9655,296.5277,297.9465,301.0413
8.5,0000 1 Mar 2019,298.8688,296.9658,298.0408,300.8694
9.5,0000 1 Mar 2019,298.815,297.6521,298.1967,300.671
10.5,0000 1 Mar 2019,298.8805,298.5661,298.539,300.495
1.5,0000 1 Apr 2019,301.4353,298.9517,300.6922,302.4526
2.5,0000 1 Apr 2019,300.9903,298.0246,299.912,302.3414
3.5,0000 1 Apr 2019,300.3438,297.1687,299.032,302.0446
4.5,0000 1 Apr 2019,299.744,296.6569,298.4188,301.7001
5.5,0000 1 Apr 2019,299.3553,296.4609,298.1567,301.425
6.5,0000 1 Apr 2019,299.1894,296.6219,298.1577,301.2375
7.5,0000 1 Apr 2019,299.0892,297.0452,298.2209,301.0582
8.5,0000 1 Apr 2019,299.0358,297.7426,298.3991,300.8415
9.5,0000 1 Apr 2019,299.0898,298.6461,298.7485,300.6468
10.5,0000 1 Apr 2019,299.3383,299.5061,299.227,300.591
1.5,0000 1 May 2019,301.1419,297.7729,300.0142,302.508
2.5,0000 1 May 2019,300.4834,297.0887,299.1266,302.2596
3.5,0000 1 May 2019,299.8865,296.6227,298.5048,301.946
4.5,0000 1 May 2019,299.5298,296.4996,298.2631,301.6918
5.5,0000 1 May 2019,299.4212,296.7277,298.3189,301.538
6.5,0000 1 May 2019,299.3782,297.235,298.4532,301.4007
7.5,0000 1 May 2019,299.3369,297.9411,298.6441,301.2067
8.5,0000 1 May 2019,299.361,298.8272,298.9551,300.9912
9.5,0000 1 May 2019,299.5569,299.6215,299.3893,300.8897
10.5,0000 1 May 2019,299.8938,299.978,299.8129,300.9661
1.5,0000 1 Jun 2019,300.3764,296.8707,299.0887,302.2417
2.5,0000 1 Jun 2019,299.8083,296.6104,298.4841,301.9188
3.5,0000 1 Jun 2019,299.5445,296.5638,298.3015,301.7165
4.5,0000 1 Jun 2019,299.5086,296.839,298.4153,301.6148
5.5,0000 1 Jun 2019,299.5208,297.359,298.6013,301.5235
6.5,0000 1 Jun 2019,299.5083,298.0594,298.819,301.3659
7.5,0000 1 Jun 2019,299.553,298.9248,299.1387,301.1886
8.5,0000 1 Jun 2019,299.7687,299.7121,299.5762,301.1145
9.5,0000 1 Jun 2019,300.1084,300.0829,300.0045,301.2014
10.5,0000 1 Jun 2019,300.3767,299.5761,300.091,301.3769
1.5,0000 1 Jul 2019,299.8697,295.9847,298.3473,302.1389
2.5,0000 1 Jul 2019,299.4831,296.294,298.1382,301.8638
3.5,0000 1 Jul 2019,299.44,296.7465,298.2996,301.705
4.5,0000 1 Jul 2019,299.4497,297.2758,298.4937,301.5832
5.5,0000 1 Jul 2019,299.448,297.9752,298.7318,301.4289
6.5,0000 1 Jul 2019,299.4967,298.8366,299.0775,301.2573
7.5,0000 1 Jul 2019,299.7139,299.693,299.5522,301.1785
8.5,0000 1 Jul 2019,300.0799,300.1148,300.0134,301.2647
9.5,0000 1 Jul 2019,300.3718,299.7005,300.1321,301.4343
10.5,0000 1 Jul 2019,300.414,298.6599,299.8039,301.5253
1.5,0000 1 Aug 2019,299.3409,295.6584,297.8844,301.905
2.5,0000 1 Aug 2019,299.167,296.3857,297.9641,301.6313
3.5,0000 1 Aug 2019,299.1928,297.0617,298.1921,301.4745
4.5,0000 1 Aug 2019,299.1813,297.8236,298.4632,301.2802
5.5,0000 1 Aug 2019,299.2522,298.7486,298.8728,301.085
6.5,0000 1 Aug 2019,299.5251,299.6611,299.4324,300.9862
7.5,0000 1 Aug 2019,299.9354,300.1008,299.9488,301.0772
8.5,0000 1 Aug 2019,300.2508,299.6891,300.0849,301.2538
9.5,0000 1 Aug 2019,300.3008,298.6584,299.7675,301.3544
10.5,0000 1 Aug 2019,300.0372,297.4797,299.0848,301.2776
1.5,0000 1 Sep 2019,299.4376,295.9067,298.0812,301.9656
2.5,0000 1 Sep 2019,299.3679,296.9053,298.2724,301.7263
3.5,0000 1 Sep 2019,299.3278,297.7919,298.5476,301.4925
4.5,0000 1 Sep 2019,299.3862,298.7111,298.9497,301.2914
5.5,0000 1 Sep 2019,299.6161,299.5304,299.4358,301.1816
6.5,0000 1 Sep 2019,299.9644,299.9134,299.8844,301.2285
7.5,0000 1 Sep 2019,300.2185,299.4471,299.9589,301.3606
8.5,0000 1 Sep 2019,300.2578,298.3866,299.6018,301.4386
9.5,0000 1 Sep 2019,300.009,297.2023,298.9078,301.365
10.5,0000 1 Sep 2019,299.5638,296.3754,298.2099,301.1555
1.5,0000 1 Oct 2019,299.5104,296.1306,298.1846,301.9702
2.5,0000 1 Oct 2019,299.264,297.3894,298.3789,301.5904
3.5,0000 1 Oct 2019,299.2153,298.4382,298.7208,301.2727
4.5,0000 1 Oct 2019,299.3839,299.2815,299.2062,301.065
5.5,0000 1 Oct 2019,299.6624,299.6066,299.5962,301.0509
6.5,0000 1 Oct 2019,299.8582,299.0528,299.5779,301.1467
7.5,0000 1 Oct 2019,299.8514,297.9561,299.1503,301.1922
8.5,0000 1 Oct 2019,299.5778,296.8055,298.4734,301.0572
9.5,0000 1 Oct 2019,299.1353,296.0381,297.8405,300.813
10.5,0000 1 Oct 2019,298.6939,295.633,297.4394,300.5483
1.5,0000 1 Nov 2019,299.7701,297.1167,298.6587,302.0043
2.5,0000 1 Nov 2019,299.5416,298.5239,298.8816,301.6271
3.5,0000 1 Nov 2019,299.5768,299.5101,299.2913,301.31
4.5,0000 1 Nov 2019,299.7597,299.8293,299.6364,301.1808
5.5,0000 1 Nov 2019,299.9077,299.222,299.6027,301.2079
6.5,0000 1 Nov 2019,299.8755,298.0346,299.1395,301.2561
7.5,0000 1 Nov 2019,299.6134,296.8023,298.4415,301.1734
8.5,0000 1 Nov 2019,299.2014,295.989,297.8257,300.962
9.5,0000 1 Nov 2019,298.8009,295.6045,297.4754,300.7169
10.5,0000 1 Nov 2019,298.5441,295.5947,297.3987,300.5173
1.5,0000 1 Dec 2019,299.889,298.4469,299.1241,301.9063
2.5,0000 1 Dec 2019,299.8531,299.603,299.471,301.6014
3.5,0000 1 Dec 2019,300.0132,299.9836,299.8059,301.4713
4.5,0000 1 Dec 2019,300.1206,299.3475,299.7488,301.4679
5.5,0000 1 Dec 2019,300.069,298.1375,299.2842,301.457
6.5,0000 1 Dec 2019,299.7611,296.8705,298.5402,301.3117
7.5,0000 1 Dec 2019,299.2937,296.027,297.857,301.0566
8.5,0000 1 Dec 2019,298.8364,295.5862,297.4456,300.7821
9.5,0000 1 Dec 2019,298.5249,295.516,297.3169,300.5596
10.5,0000 1 Dec 2019,298.4012,295.8397,297.4059,300.3955
1.5,0000 1 Jan 2020,300.0521,299.5634,299.5793,301.8553
2.5,0000 1 Jan 2020,300.1134,300.0362,299.8808,301.6434
3.5,0000 1 Jan 2020,300.1835,299.3877,299.7944,301.5801
4.5,0000 1 Jan 2020,300.1056,298.1602,299.3028,301.5386
5.5,0000 1 Jan 2020,299.7844,296.8707,298.5773,301.3633
6.5,0000 1 Jan 2020,299.3218,296.0148,297.9042,301.0923
7.5,0000 1 Jan 2020,298.8756,295.5847,297.4974,300.8031
8.5,0000 1 Jan 2020,298.5916,295.5605,297.3781,300.585
9.5,0000 1 Jan 2020,298.4762,295.8877,297.457,300.426
10.5,0000 1 Jan 2020,298.4211,296.4592,297.588,300.3026
1.5,0000 1 Feb 2020,300.4765,299.9742,300.1453,302.0776
2.5,0000 1 Feb 2020,300.5144,299.505,300.1373,301.941
3.5,0000 1 Feb 2020,300.3342,298.3961,299.6301,301.771
4.5,0000 1 Feb 2020,299.8921,297.1978,298.7965,301.4909
5.5,0000 1 Feb 2020,299.3224,296.2896,298.0116,301.1435
6.5,0000 1 Feb 2020,298.8444,295.7373,297.535,300.8161
7.5,0000 1 Feb 2020,298.5527,295.5996,297.3907,300.568
8.5,0000 1 Feb 2020,298.4214,295.9045,297.4502,300.3891
9.5,0000 1 Feb 2020,298.3451,296.4841,297.5415,300.2572
10.5,0000 1 Feb 2020,298.3338,297.3339,297.7542,300.1182
1.5,0000 1 Mar 2020,300.7332,299.5002,300.2928,302.1039
2.5,0000 1 Mar 2020,300.5762,298.3755,299.8159,301.9577
3.5,0000 1 Mar 2020,300.1563,297.2178,299.0031,301.7171
4.5,0000 1 Mar 2020,299.6246,296.4165,298.2538,301.4175
5.5,0000 1 Mar 2020,299.1876,295.9365,297.8125,301.1436
6.5,0000 1 Mar 2020,298.9207,295.881,297.707,300.9361
7.5,0000 1 Mar 2020,298.8025,296.2141,297.8081,300.7655
8.5,0000 1 Mar 2020,298.7153,296.8013,297.9234,300.6136
9.5,0000 1 Mar 2020,298.6919,297.5838,298.1213,300.4535
10.5,0000 1 Mar 2020,298.8072,298.5324,298.4917,300.3335
1.5,0000 1 Apr 2020,300.831,298.6711,300.2109,302.0794
2.5,0000 1 Apr 2020,300.32,297.4626,299.3356,301.7775
3.5,0000 1 Apr 2020,299.7169,296.5379,298.4594,301.4611
4.5,0000 1 Apr 2020,299.2355,296.0376,297.9274,301.1827
5.5,0000 1 Apr 2020,298.9592,295.9646,297.7697,300.9804
6.5,0000 1 Apr 2020,298.8381,296.2905,297.8425,300.8162
7.5,0000 1 Apr 2020,298.7508,296.8643,297.9688,300.6459
8.5,0000 1 Apr 2020,298.705,297.661,298.175,300.4612
9.5,0000 1 Apr 2020,298.7893,298.6363,298.557,300.3231
10.5,0000 1 Apr 2020,299.0774,299.5192,299.0632,300.3287
1.5,0000 1 May 2020,300.2365,297.2372,299.2094,301.781
2.5,0000 1 May 2020,299.6859,296.4355,298.3786,301.51
3.5,0000 1 May 2020,299.2876,295.9701,297.9145,301.2821
4.5,0000 1 May 2020,299.0531,295.9556,297.8085,301.1076
5.5,0000 1 May 2020,298.9596,296.3373,297.9153,300.963
6.5,0000 1 May 2020,298.9059,296.9264,298.052,300.8426
7.5,0000 1 May 2020,298.893,297.6954,298.2697,300.7142
8.5,0000 1 May 2020,298.9901,298.6416,298.6553,300.6092
9.5,0000 1 May 2020,299.2618,299.5329,299.1807,300.5873
10.5,0000 1 May 2020,299.6571,299.9878,299.6958,300.7043
1.5,0000 1 Jun 2020,299.3931,296.0732,298.173,301.3804
2.5,0000 1 Jun 2020,298.9354,295.83,297.7007,301.0399
3.5,0000 1 Jun 2020,298.7729,295.8812,297.6286,300.8406
4.5,0000 1 Jun 2020,298.7457,296.2881,297.7707,300.7164
5.5,0000 1 Jun 2020,298.7427,296.9172,297.958,300.6325
6.5,0000 1 Jun 2020,298.7709,297.7197,298.1971,300.5479
7.5,0000 1 Jun 2020,298.9302,298.6816,298.6559,300.4789
8.5,0000 1 Jun 2020,299.2688,299.6127,299.2488,300.503
9.5,0000 1 Jun 2020,299.6939,300.1345,299.7721,300.6831
10.5,0000 1 Jun 2020,300.0321,299.7991,299.9312,300.9512
1.5,0000 1 Jul 2020,299.1347,295.4042,297.7747,301.3115
2.5,0000 1 Jul 2020,298.7856,295.7025,297.599,301.0112
3.5,0000 1 Jul 2020,298.7613,296.1901,297.7218,300.8772
4.5,0000 1 Jul 2020,298.7725,296.8417,297.9092,300.7836
5.5,0000 1 Jul 2020,298.7829,297.6992,298.1821,300.6494
6.5,0000 1 Jul 2020,298.9054,298.7172,298.6498,300.5194
7.5,0000 1 Jul 2020,299.2266,299.6878,299.2587,300.5048
8.5,0000 1 Jul 2020,299.6542,300.2031,299.782,300.6772
9.5,0000 1 Jul 2020,299.9924,299.8317,299.9195,300.9416
10.5,0000 1 Jul 2020,300.0948,298.8117,299.6423,301.1235
1.5,0000 1 Aug 2020,298.6548,295.1813,297.4326,300.8875
2.5,0000 1 Aug 2020,298.4428,295.9108,297.4154,300.6317
3.5,0000 1 Aug 2020,298.4384,296.6054,297.5563,300.5185
4.5,0000 1 Aug 2020,298.4833,297.4456,297.8428,300.4282
5.5,0000 1 Aug 2020,298.6717,298.4885,298.3757,300.3866
6.5,0000 1 Aug 2020,299.0545,299.4968,299.0733,300.4445
7.5,0000 1 Aug 2020,299.5233,300.0943,299.6715,300.6458
8.5,0000 1 Aug 2020,299.9065,299.8404,299.8927,300.9294
9.5,0000 1 Aug 2020,300.0565,298.8933,299.6492,301.1306
10.5,0000 1 Aug 2020,299.8972,297.718,299.068,301.1457
1.5,0000 1 Sep 2020,298.4568,295.2842,297.217,300.7935
2.5,0000 1 Sep 2020,298.2621,296.3273,297.3108,300.534
3.5,0000 1 Sep 2020,298.257,297.2977,297.5688,300.385
4.5,0000 1 Sep 2020,298.4004,298.4187,298.1038,300.262
5.5,0000 1 Sep 2020,298.7598,299.4901,298.8186,300.2589
6.5,0000 1 Sep 2020,299.2646,300.0955,299.4825,300.437
7.5,0000 1 Sep 2020,299.6945,299.8322,299.7216,300.7222
8.5,0000 1 Sep 2020,299.8835,298.8492,299.5176,300.9414
9.5,0000 1 Sep 2020,299.7427,297.6493,298.949,300.9549
10.5,0000 1 Sep 2020,299.3883,296.7168,298.3438,300.8093
1.5,0000 1 Oct 2020,298.1189,295.855,297.0384,300.5924
