L,M,MON,LDC_SST_GEM52_NEMO
8.5,14,0000 1 Oct 2017,298.6454
9.5,14,0000 1 Oct 2017,298.3431
10.5,14,0000 1 Oct 2017,298.0541
1.5,15,0000 1 Oct 2017,298.2045
2.5,15,0000 1 Oct 2017,298.0468
3.5,15,0000 1 Oct 2017,298.1763
4.5,15,0000 1 Oct 2017,298.4651
5.5,15,0000 1 Oct 2017,298.7639
6.5,15,0000 1 Oct 2017,298.7467
7.5,15,0000 1 Oct 2017,298.6027
8.5,15,0000 1 Oct 2017,298.2456
9.5,15,0000 1 Oct 2017,297.8887
10.5,15,0000 1 Oct 2017,297.4044
1.5,16,0000 1 Oct 2017,298.3039
2.5,16,0000 1 Oct 2017,298.1598
3.5,16,0000 1 Oct 2017,298.2853
4.5,16,0000 1 Oct 2017,298.5744
5.5,16,0000 1 Oct 2017,298.8692
6.5,16,0000 1 Oct 2017,299.0758
7.5,16,0000 1 Oct 2017,299.0581
8.5,16,0000 1 Oct 2017,298.68
9.5,16,0000 1 Oct 2017,298.2369
10.5,16,0000 1 Oct 2017,297.7382
1.5,17,0000 1 Oct 2017,298.1246
2.5,17,0000 1 Oct 2017,297.7322
3.5,17,0000 1 Oct 2017,297.6292
4.5,17,0000 1 Oct 2017,297.7279
5.5,17,0000 1 Oct 2017,297.7918
6.5,17,0000 1 Oct 2017,297.6827
7.5,17,0000 1 Oct 2017,297.4875
8.5,17,0000 1 Oct 2017,297.2019
9.5,17,0000 1 Oct 2017,296.874
10.5,17,0000 1 Oct 2017,296.5954
1.5,18,0000 1 Oct 2017,298.2487
2.5,18,0000 1 Oct 2017,298.0862
3.5,18,0000 1 Oct 2017,298.0701
4.5,18,0000 1 Oct 2017,298.0321
5.5,18,0000 1 Oct 2017,298.0292
6.5,18,0000 1 Oct 2017,297.992
7.5,18,0000 1 Oct 2017,297.8567
8.5,18,0000 1 Oct 2017,297.5417
9.5,18,0000 1 Oct 2017,297.1902
10.5,18,0000 1 Oct 2017,296.8612
1.5,19,0000 1 Oct 2017,298.4424
2.5,19,0000 1 Oct 2017,298.3762
3.5,19,0000 1 Oct 2017,298.4978
4.5,19,0000 1 Oct 2017,298.4728
5.5,19,0000 1 Oct 2017,298.268
6.5,19,0000 1 Oct 2017,298.1284
7.5,19,0000 1 Oct 2017,298.001
8.5,19,0000 1 Oct 2017,297.8862
9.5,19,0000 1 Oct 2017,297.5152
10.5,19,0000 1 Oct 2017,297.2222
1.5,20,0000 1 Oct 2017,298.4925
2.5,20,0000 1 Oct 2017,298.3293
3.5,20,0000 1 Oct 2017,298.3915
4.5,20,0000 1 Oct 2017,298.4714
5.5,20,0000 1 Oct 2017,298.5339
6.5,20,0000 1 Oct 2017,298.5732
7.5,20,0000 1 Oct 2017,298.5097
8.5,20,0000 1 Oct 2017,298.3446
9.5,20,0000 1 Oct 2017,297.9384
10.5,20,0000 1 Oct 2017,297.4636
1.5,1,0000 1 Nov 2017,298.1627
2.5,1,0000 1 Nov 2017,298.0183
3.5,1,0000 1 Nov 2017,298.1173
4.5,1,0000 1 Nov 2017,298.2115
5.5,1,0000 1 Nov 2017,298.29
6.5,1,0000 1 Nov 2017,298.1422
7.5,1,0000 1 Nov 2017,297.7235
8.5,1,0000 1 Nov 2017,297.1549
9.5,1,0000 1 Nov 2017,296.8104
10.5,1,0000 1 Nov 2017,296.7267
1.5,2,0000 1 Nov 2017,297.8995
2.5,2,0000 1 Nov 2017,297.7195
3.5,2,0000 1 Nov 2017,298.0746
4.5,2,0000 1 Nov 2017,298.4113
5.5,2,0000 1 Nov 2017,298.6624
6.5,2,0000 1 Nov 2017,298.5529
7.5,2,0000 1 Nov 2017,298.3236
8.5,2,0000 1 Nov 2017,297.8118
9.5,2,0000 1 Nov 2017,297.336
10.5,2,0000 1 Nov 2017,297.0704
1.5,3,0000 1 Nov 2017,297.9227
2.5,3,0000 1 Nov 2017,297.6501
3.5,3,0000 1 Nov 2017,297.8797
4.5,3,0000 1 Nov 2017,298.1116
5.5,3,0000 1 Nov 2017,298.3324
6.5,3,0000 1 Nov 2017,298.3169
7.5,3,0000 1 Nov 2017,298.2026
8.5,3,0000 1 Nov 2017,297.874
9.5,3,0000 1 Nov 2017,297.4608
10.5,3,0000 1 Nov 2017,297.2047
1.5,4,0000 1 Nov 2017,298.1477
2.5,4,0000 1 Nov 2017,297.9705
3.5,4,0000 1 Nov 2017,298.1353
4.5,4,0000 1 Nov 2017,298.448
5.5,4,0000 1 Nov 2017,298.6927
6.5,4,0000 1 Nov 2017,298.7808
7.5,4,0000 1 Nov 2017,298.6438
8.5,4,0000 1 Nov 2017,298.3861
9.5,4,0000 1 Nov 2017,298.0534
10.5,4,0000 1 Nov 2017,297.8239
1.5,5,0000 1 Nov 2017,298.0882
2.5,5,0000 1 Nov 2017,297.9856
3.5,5,0000 1 Nov 2017,298.1746
4.5,5,0000 1 Nov 2017,298.3372
5.5,5,0000 1 Nov 2017,298.383
6.5,5,0000 1 Nov 2017,298.338
7.5,5,0000 1 Nov 2017,298.161
8.5,5,0000 1 Nov 2017,297.7742
9.5,5,0000 1 Nov 2017,297.3786
10.5,5,0000 1 Nov 2017,297.2428
1.5,6,0000 1 Nov 2017,298.2818
2.5,6,0000 1 Nov 2017,298.1917
3.5,6,0000 1 Nov 2017,298.2793
4.5,6,0000 1 Nov 2017,298.4704
5.5,6,0000 1 Nov 2017,298.627
6.5,6,0000 1 Nov 2017,298.6533
7.5,6,0000 1 Nov 2017,298.3744
8.5,6,0000 1 Nov 2017,298.0159
9.5,6,0000 1 Nov 2017,297.7586
10.5,6,0000 1 Nov 2017,297.606
1.5,7,0000 1 Nov 2017,298.2531
2.5,7,0000 1 Nov 2017,298.2838
3.5,7,0000 1 Nov 2017,298.5893
4.5,7,0000 1 Nov 2017,298.821
5.5,7,0000 1 Nov 2017,299.0338
6.5,7,0000 1 Nov 2017,299.0491
7.5,7,0000 1 Nov 2017,298.7871
8.5,7,0000 1 Nov 2017,298.3521
9.5,7,0000 1 Nov 2017,297.9454
10.5,7,0000 1 Nov 2017,297.6054
1.5,8,0000 1 Nov 2017,298.1256
2.5,8,0000 1 Nov 2017,298.0499
3.5,8,0000 1 Nov 2017,298.2812
4.5,8,0000 1 Nov 2017,298.5754
5.5,8,0000 1 Nov 2017,298.8508
6.5,8,0000 1 Nov 2017,298.9005
7.5,8,0000 1 Nov 2017,298.7092
8.5,8,0000 1 Nov 2017,298.2374
9.5,8,0000 1 Nov 2017,297.7537
10.5,8,0000 1 Nov 2017,297.4689
1.5,9,0000 1 Nov 2017,298.0646
2.5,9,0000 1 Nov 2017,297.8507
3.5,9,0000 1 Nov 2017,297.9815
4.5,9,0000 1 Nov 2017,298.2183
5.5,9,0000 1 Nov 2017,298.3027
6.5,9,0000 1 Nov 2017,298.251
7.5,9,0000 1 Nov 2017,298.0442
8.5,9,0000 1 Nov 2017,297.8082
9.5,9,0000 1 Nov 2017,297.4785
10.5,9,0000 1 Nov 2017,297.2652
1.5,10,0000 1 Nov 2017,298.1945
2.5,10,0000 1 Nov 2017,298.1246
3.5,10,0000 1 Nov 2017,298.3366
4.5,10,0000 1 Nov 2017,298.5918
5.5,10,0000 1 Nov 2017,298.7702
6.5,10,0000 1 Nov 2017,298.8502
7.5,10,0000 1 Nov 2017,298.7806
8.5,10,0000 1 Nov 2017,298.5162
9.5,10,0000 1 Nov 2017,298.1715
10.5,10,0000 1 Nov 2017,297.9015
1.5,11,0000 1 Nov 2017,298.2055
2.5,11,0000 1 Nov 2017,297.8747
3.5,11,0000 1 Nov 2017,297.7787
4.5,11,0000 1 Nov 2017,298.0041
5.5,11,0000 1 Nov 2017,298.256
6.5,11,0000 1 Nov 2017,298.4427
7.5,11,0000 1 Nov 2017,298.3507
8.5,11,0000 1 Nov 2017,298.1544
9.5,11,0000 1 Nov 2017,297.9156
10.5,11,0000 1 Nov 2017,297.7754
1.5,12,0000 1 Nov 2017,297.9131
2.5,12,0000 1 Nov 2017,297.4886
3.5,12,0000 1 Nov 2017,297.4682
4.5,12,0000 1 Nov 2017,297.7378
5.5,12,0000 1 Nov 2017,297.852
6.5,12,0000 1 Nov 2017,297.6885
7.5,12,0000 1 Nov 2017,297.2859
8.5,12,0000 1 Nov 2017,296.8774
9.5,12,0000 1 Nov 2017,296.5907
10.5,12,0000 1 Nov 2017,296.3988
1.5,13,0000 1 Nov 2017,298.1455
2.5,13,0000 1 Nov 2017,298.0561
3.5,13,0000 1 Nov 2017,298.2065
4.5,13,0000 1 Nov 2017,298.3903
5.5,13,0000 1 Nov 2017,298.6005
6.5,13,0000 1 Nov 2017,298.7058
7.5,13,0000 1 Nov 2017,298.622
8.5,13,0000 1 Nov 2017,298.2954
9.5,13,0000 1 Nov 2017,297.9439
10.5,13,0000 1 Nov 2017,297.7036
1.5,14,0000 1 Nov 2017,298.2646
2.5,14,0000 1 Nov 2017,298.1798
3.5,14,0000 1 Nov 2017,298.3994
4.5,14,0000 1 Nov 2017,298.7123
5.5,14,0000 1 Nov 2017,298.9388
6.5,14,0000 1 Nov 2017,298.9278
7.5,14,0000 1 Nov 2017,298.6929
8.5,14,0000 1 Nov 2017,298.3539
9.5,14,0000 1 Nov 2017,297.9769
10.5,14,0000 1 Nov 2017,297.718
1.5,15,0000 1 Nov 2017,297.9931
2.5,15,0000 1 Nov 2017,298.0016
3.5,15,0000 1 Nov 2017,298.26
4.5,15,0000 1 Nov 2017,298.6447
5.5,15,0000 1 Nov 2017,298.9324
6.5,15,0000 1 Nov 2017,299.1006
7.5,15,0000 1 Nov 2017,298.9911
8.5,15,0000 1 Nov 2017,298.6189
9.5,15,0000 1 Nov 2017,298.2895
10.5,15,0000 1 Nov 2017,298.0013
1.5,16,0000 1 Nov 2017,298.0609
2.5,16,0000 1 Nov 2017,298.0895
3.5,16,0000 1 Nov 2017,298.4113
4.5,16,0000 1 Nov 2017,298.7597
5.5,16,0000 1 Nov 2017,298.7505
6.5,16,0000 1 Nov 2017,298.6206
7.5,16,0000 1 Nov 2017,298.3037
8.5,16,0000 1 Nov 2017,297.9497
9.5,16,0000 1 Nov 2017,297.4532
10.5,16,0000 1 Nov 2017,297.1671
1.5,17,0000 1 Nov 2017,298.1292
2.5,17,0000 1 Nov 2017,297.9315
3.5,17,0000 1 Nov 2017,298.0753
4.5,17,0000 1 Nov 2017,298.2366
5.5,17,0000 1 Nov 2017,298.312
6.5,17,0000 1 Nov 2017,298.1658
7.5,17,0000 1 Nov 2017,297.8121
8.5,17,0000 1 Nov 2017,297.3748
9.5,17,0000 1 Nov 2017,296.9321
10.5,17,0000 1 Nov 2017,296.5401
1.5,18,0000 1 Nov 2017,298.2921
2.5,18,0000 1 Nov 2017,298.0938
3.5,18,0000 1 Nov 2017,298.2076
4.5,18,0000 1 Nov 2017,298.3438
5.5,18,0000 1 Nov 2017,298.5451
6.5,18,0000 1 Nov 2017,298.5375
7.5,18,0000 1 Nov 2017,298.3187
8.5,18,0000 1 Nov 2017,298.0601
9.5,18,0000 1 Nov 2017,297.8101
10.5,18,0000 1 Nov 2017,297.7751
1.5,19,0000 1 Nov 2017,298.301
2.5,19,0000 1 Nov 2017,298.1237
3.5,19,0000 1 Nov 2017,298.2606
4.5,19,0000 1 Nov 2017,298.5146
5.5,19,0000 1 Nov 2017,298.7905
6.5,19,0000 1 Nov 2017,298.8934
7.5,19,0000 1 Nov 2017,298.744
8.5,19,0000 1 Nov 2017,298.3111
9.5,19,0000 1 Nov 2017,297.8777
10.5,19,0000 1 Nov 2017,297.6262
1.5,20,0000 1 Nov 2017,298.1367
2.5,20,0000 1 Nov 2017,297.9408
3.5,20,0000 1 Nov 2017,298.0353
4.5,20,0000 1 Nov 2017,298.257
5.5,20,0000 1 Nov 2017,298.3732
6.5,20,0000 1 Nov 2017,298.4258
7.5,20,0000 1 Nov 2017,298.2448
8.5,20,0000 1 Nov 2017,297.8958
9.5,20,0000 1 Nov 2017,297.4793
10.5,20,0000 1 Nov 2017,297.2502
1.5,1,0000 1 Dec 2017,298.3174
2.5,1,0000 1 Dec 2017,298.2695
3.5,1,0000 1 Dec 2017,298.3006
4.5,1,0000 1 Dec 2017,298.2496
5.5,1,0000 1 Dec 2017,298.1522
6.5,1,0000 1 Dec 2017,297.8239
7.5,1,0000 1 Dec 2017,297.2701
8.5,1,0000 1 Dec 2017,296.65
9.5,1,0000 1 Dec 2017,296.2017
10.5,1,0000 1 Dec 2017,296.0273
1.5,2,0000 1 Dec 2017,298.2428
2.5,2,0000 1 Dec 2017,298.2594
3.5,2,0000 1 Dec 2017,298.5376
4.5,2,0000 1 Dec 2017,298.7108
5.5,2,0000 1 Dec 2017,298.6499
6.5,2,0000 1 Dec 2017,298.2355
7.5,2,0000 1 Dec 2017,297.6512
8.5,2,0000 1 Dec 2017,297.1451
9.5,2,0000 1 Dec 2017,296.8723
10.5,2,0000 1 Dec 2017,296.7639
1.5,3,0000 1 Dec 2017,298.4248
2.5,3,0000 1 Dec 2017,298.485
3.5,3,0000 1 Dec 2017,298.5776
4.5,3,0000 1 Dec 2017,298.6434
5.5,3,0000 1 Dec 2017,298.5344
6.5,3,0000 1 Dec 2017,298.2906
7.5,3,0000 1 Dec 2017,297.8795
8.5,3,0000 1 Dec 2017,297.4686
9.5,3,0000 1 Dec 2017,297.2516
10.5,3,0000 1 Dec 2017,297.1212
1.5,4,0000 1 Dec 2017,298.2298
2.5,4,0000 1 Dec 2017,298.2642
3.5,4,0000 1 Dec 2017,298.5654
4.5,4,0000 1 Dec 2017,298.7526
5.5,4,0000 1 Dec 2017,298.8421
6.5,4,0000 1 Dec 2017,298.6091
7.5,4,0000 1 Dec 2017,298.23
8.5,4,0000 1 Dec 2017,297.8175
9.5,4,0000 1 Dec 2017,297.6277
10.5,4,0000 1 Dec 2017,297.637
1.5,5,0000 1 Dec 2017,298.2658
2.5,5,0000 1 Dec 2017,298.4068
3.5,5,0000 1 Dec 2017,298.7192
4.5,5,0000 1 Dec 2017,298.9568
5.5,5,0000 1 Dec 2017,298.946
6.5,5,0000 1 Dec 2017,298.6723
7.5,5,0000 1 Dec 2017,298.1258
8.5,5,0000 1 Dec 2017,297.589
9.5,5,0000 1 Dec 2017,297.2064
10.5,5,0000 1 Dec 2017,297.0414
1.5,6,0000 1 Dec 2017,298.1897
2.5,6,0000 1 Dec 2017,298.2146
3.5,6,0000 1 Dec 2017,298.4361
4.5,6,0000 1 Dec 2017,298.6205
5.5,6,0000 1 Dec 2017,298.6252
6.5,6,0000 1 Dec 2017,298.4328
7.5,6,0000 1 Dec 2017,298.0425
8.5,6,0000 1 Dec 2017,297.7191
9.5,6,0000 1 Dec 2017,297.634
10.5,6,0000 1 Dec 2017,297.7158
1.5,7,0000 1 Dec 2017,298.1841
2.5,7,0000 1 Dec 2017,298.2477
3.5,7,0000 1 Dec 2017,298.4432
4.5,7,0000 1 Dec 2017,298.6364
5.5,7,0000 1 Dec 2017,298.6265
6.5,7,0000 1 Dec 2017,298.4563
7.5,7,0000 1 Dec 2017,298.0609
8.5,7,0000 1 Dec 2017,297.6551
9.5,7,0000 1 Dec 2017,297.38
10.5,7,0000 1 Dec 2017,297.2991
1.5,8,0000 1 Dec 2017,298.398
2.5,8,0000 1 Dec 2017,298.4381
3.5,8,0000 1 Dec 2017,298.6798
4.5,8,0000 1 Dec 2017,298.8858
5.5,8,0000 1 Dec 2017,298.9856
6.5,8,0000 1 Dec 2017,298.8077
7.5,8,0000 1 Dec 2017,298.3749
8.5,8,0000 1 Dec 2017,297.9967
9.5,8,0000 1 Dec 2017,297.8072
10.5,8,0000 1 Dec 2017,297.8588
1.5,9,0000 1 Dec 2017,298.1678
2.5,9,0000 1 Dec 2017,298.2487
3.5,9,0000 1 Dec 2017,298.5951
4.5,9,0000 1 Dec 2017,298.8743
5.5,9,0000 1 Dec 2017,298.8829
6.5,9,0000 1 Dec 2017,298.4929
7.5,9,0000 1 Dec 2017,297.84
8.5,9,0000 1 Dec 2017,297.236
9.5,9,0000 1 Dec 2017,296.9065
10.5,9,0000 1 Dec 2017,296.8527
1.5,10,0000 1 Dec 2017,298.1612
2.5,10,0000 1 Dec 2017,298.1559
3.5,10,0000 1 Dec 2017,298.5059
4.5,10,0000 1 Dec 2017,298.8743
5.5,10,0000 1 Dec 2017,299.0496
6.5,10,0000 1 Dec 2017,298.9635
7.5,10,0000 1 Dec 2017,298.7313
8.5,10,0000 1 Dec 2017,298.5173
9.5,10,0000 1 Dec 2017,298.3763
10.5,10,0000 1 Dec 2017,298.3447
1.5,11,0000 1 Dec 2017,298.3426
2.5,11,0000 1 Dec 2017,298.3499
3.5,11,0000 1 Dec 2017,298.2936
4.5,11,0000 1 Dec 2017,298.3087
5.5,11,0000 1 Dec 2017,298.2346
6.5,11,0000 1 Dec 2017,298.1839
7.5,11,0000 1 Dec 2017,297.9424
8.5,11,0000 1 Dec 2017,297.719
9.5,11,0000 1 Dec 2017,297.4695
10.5,11,0000 1 Dec 2017,297.2962
1.5,12,0000 1 Dec 2017,298.1789
2.5,12,0000 1 Dec 2017,298.17
3.5,12,0000 1 Dec 2017,298.3146
4.5,12,0000 1 Dec 2017,298.4037
5.5,12,0000 1 Dec 2017,298.3405
6.5,12,0000 1 Dec 2017,298.084
7.5,12,0000 1 Dec 2017,297.7672
8.5,12,0000 1 Dec 2017,297.3925
9.5,12,0000 1 Dec 2017,297.156
10.5,12,0000 1 Dec 2017,297.0757
1.5,13,0000 1 Dec 2017,298.4502
2.5,13,0000 1 Dec 2017,298.623
3.5,13,0000 1 Dec 2017,298.8858
4.5,13,0000 1 Dec 2017,298.9687
5.5,13,0000 1 Dec 2017,298.8299
6.5,13,0000 1 Dec 2017,298.2191
7.5,13,0000 1 Dec 2017,297.4082
8.5,13,0000 1 Dec 2017,296.7949
9.5,13,0000 1 Dec 2017,296.5524
10.5,13,0000 1 Dec 2017,296.6129
1.5,14,0000 1 Dec 2017,298.4575
2.5,14,0000 1 Dec 2017,298.5007
3.5,14,0000 1 Dec 2017,298.6504
4.5,14,0000 1 Dec 2017,298.7569
5.5,14,0000 1 Dec 2017,298.7862
6.5,14,0000 1 Dec 2017,298.5836
7.5,14,0000 1 Dec 2017,298.1463
8.5,14,0000 1 Dec 2017,297.644
9.5,14,0000 1 Dec 2017,297.1828
10.5,14,0000 1 Dec 2017,296.8402
1.5,15,0000 1 Dec 2017,297.8973
2.5,15,0000 1 Dec 2017,297.901
3.5,15,0000 1 Dec 2017,298.1205
4.5,15,0000 1 Dec 2017,298.3406
5.5,15,0000 1 Dec 2017,298.3521
6.5,15,0000 1 Dec 2017,297.9558
7.5,15,0000 1 Dec 2017,297.4248
8.5,15,0000 1 Dec 2017,297.0183
9.5,15,0000 1 Dec 2017,296.8108
10.5,15,0000 1 Dec 2017,296.6956
1.5,16,0000 1 Dec 2017,298.0711
2.5,16,0000 1 Dec 2017,298.1184
3.5,16,0000 1 Dec 2017,298.3206
4.5,16,0000 1 Dec 2017,298.4896
5.5,16,0000 1 Dec 2017,298.5244
6.5,16,0000 1 Dec 2017,298.2462
7.5,16,0000 1 Dec 2017,297.7626
8.5,16,0000 1 Dec 2017,297.2899
9.5,16,0000 1 Dec 2017,297.0183
10.5,16,0000 1 Dec 2017,296.9453
1.5,17,0000 1 Dec 2017,298.1771
2.5,17,0000 1 Dec 2017,298.2319
3.5,17,0000 1 Dec 2017,298.5139
4.5,17,0000 1 Dec 2017,298.7499
5.5,17,0000 1 Dec 2017,298.7772
6.5,17,0000 1 Dec 2017,298.3748
7.5,17,0000 1 Dec 2017,297.7886
8.5,17,0000 1 Dec 2017,297.149
9.5,17,0000 1 Dec 2017,296.7318
10.5,17,0000 1 Dec 2017,296.6018
1.5,18,0000 1 Dec 2017,298.282
2.5,18,0000 1 Dec 2017,298.3731
3.5,18,0000 1 Dec 2017,298.4948
4.5,18,0000 1 Dec 2017,298.459
5.5,18,0000 1 Dec 2017,298.3824
6.5,18,0000 1 Dec 2017,297.9369
7.5,18,0000 1 Dec 2017,297.2729
8.5,18,0000 1 Dec 2017,296.5718
9.5,18,0000 1 Dec 2017,296.1826
10.5,18,0000 1 Dec 2017,295.9969
1.5,19,0000 1 Dec 2017,298.3374
2.5,19,0000 1 Dec 2017,298.4247
3.5,19,0000 1 Dec 2017,298.5811
4.5,19,0000 1 Dec 2017,298.8093
5.5,19,0000 1 Dec 2017,298.903
6.5,19,0000 1 Dec 2017,298.7005
7.5,19,0000 1 Dec 2017,298.2866
8.5,19,0000 1 Dec 2017,297.8975
9.5,19,0000 1 Dec 2017,297.6293
10.5,19,0000 1 Dec 2017,297.4174
1.5,20,0000 1 Dec 2017,298.3636
2.5,20,0000 1 Dec 2017,298.4389
3.5,20,0000 1 Dec 2017,298.6525
4.5,20,0000 1 Dec 2017,298.8279
5.5,20,0000 1 Dec 2017,298.7757
6.5,20,0000 1 Dec 2017,298.3928
7.5,20,0000 1 Dec 2017,297.8021
8.5,20,0000 1 Dec 2017,297.2966
9.5,20,0000 1 Dec 2017,297.0255
10.5,20,0000 1 Dec 2017,296.8829
1.5,1,0000 1 Jan 2018,298.2771
2.5,1,0000 1 Jan 2018,298.4038
3.5,1,0000 1 Jan 2018,298.6972
4.5,1,0000 1 Jan 2018,298.9196
5.5,1,0000 1 Jan 2018,298.8268
6.5,1,0000 1 Jan 2018,298.5118
7.5,1,0000 1 Jan 2018,298.1808
8.5,1,0000 1 Jan 2018,297.9918
9.5,1,0000 1 Jan 2018,297.9557
10.5,1,0000 1 Jan 2018,297.9852
1.5,2,0000 1 Jan 2018,298.4023
2.5,2,0000 1 Jan 2018,298.4765
3.5,2,0000 1 Jan 2018,298.6449
4.5,2,0000 1 Jan 2018,298.7787
5.5,2,0000 1 Jan 2018,298.6248
6.5,2,0000 1 Jan 2018,298.1931
7.5,2,0000 1 Jan 2018,297.7762
8.5,2,0000 1 Jan 2018,297.4907
9.5,2,0000 1 Jan 2018,297.4697
10.5,2,0000 1 Jan 2018,297.4287
1.5,3,0000 1 Jan 2018,298.6556
2.5,3,0000 1 Jan 2018,298.8322
3.5,3,0000 1 Jan 2018,299.0864
4.5,3,0000 1 Jan 2018,299.1115
5.5,3,0000 1 Jan 2018,299.004
6.5,3,0000 1 Jan 2018,298.708
7.5,3,0000 1 Jan 2018,298.3907
8.5,3,0000 1 Jan 2018,298.1985
9.5,3,0000 1 Jan 2018,298.1349
10.5,3,0000 1 Jan 2018,298.1132
1.5,4,0000 1 Jan 2018,298.4384
2.5,4,0000 1 Jan 2018,298.5476
3.5,4,0000 1 Jan 2018,298.7798
4.5,4,0000 1 Jan 2018,298.8301
5.5,4,0000 1 Jan 2018,298.7575
6.5,4,0000 1 Jan 2018,298.5025
7.5,4,0000 1 Jan 2018,298.1522
8.5,4,0000 1 Jan 2018,297.8742
9.5,4,0000 1 Jan 2018,297.7733
10.5,4,0000 1 Jan 2018,297.7212
1.5,5,0000 1 Jan 2018,298.5098
2.5,5,0000 1 Jan 2018,298.608
3.5,5,0000 1 Jan 2018,298.7657
4.5,5,0000 1 Jan 2018,298.6982
5.5,5,0000 1 Jan 2018,298.4271
6.5,5,0000 1 Jan 2018,298.0902
7.5,5,0000 1 Jan 2018,297.7737
8.5,5,0000 1 Jan 2018,297.644
9.5,5,0000 1 Jan 2018,297.5465
10.5,5,0000 1 Jan 2018,297.4633
1.5,6,0000 1 Jan 2018,298.3463
2.5,6,0000 1 Jan 2018,298.3777
3.5,6,0000 1 Jan 2018,298.5576
4.5,6,0000 1 Jan 2018,298.7637
5.5,6,0000 1 Jan 2018,298.7064
6.5,6,0000 1 Jan 2018,298.352
7.5,6,0000 1 Jan 2018,297.9644
8.5,6,0000 1 Jan 2018,297.7902
9.5,6,0000 1 Jan 2018,297.7856
10.5,6,0000 1 Jan 2018,297.8694
1.5,7,0000 1 Jan 2018,298.3651
2.5,7,0000 1 Jan 2018,298.5381
3.5,7,0000 1 Jan 2018,298.8493
4.5,7,0000 1 Jan 2018,299.0444
5.5,7,0000 1 Jan 2018,298.9136
6.5,7,0000 1 Jan 2018,298.5374
7.5,7,0000 1 Jan 2018,298.155
8.5,7,0000 1 Jan 2018,297.9048
9.5,7,0000 1 Jan 2018,297.7759
10.5,7,0000 1 Jan 2018,297.6802
1.5,8,0000 1 Jan 2018,298.5303
2.5,8,0000 1 Jan 2018,298.716
3.5,8,0000 1 Jan 2018,298.9237
4.5,8,0000 1 Jan 2018,299.0519
5.5,8,0000 1 Jan 2018,298.9721
6.5,8,0000 1 Jan 2018,298.7094
7.5,8,0000 1 Jan 2018,298.4599
8.5,8,0000 1 Jan 2018,298.3041
9.5,8,0000 1 Jan 2018,298.3664
10.5,8,0000 1 Jan 2018,298.379
1.5,9,0000 1 Jan 2018,298.4585
2.5,9,0000 1 Jan 2018,298.6204
3.5,9,0000 1 Jan 2018,298.86
4.5,9,0000 1 Jan 2018,298.8293
5.5,9,0000 1 Jan 2018,298.5169
6.5,9,0000 1 Jan 2018,298.0529
7.5,9,0000 1 Jan 2018,297.7336
8.5,9,0000 1 Jan 2018,297.617
9.5,9,0000 1 Jan 2018,297.6451
10.5,9,0000 1 Jan 2018,297.6938
1.5,10,0000 1 Jan 2018,298.2742
2.5,10,0000 1 Jan 2018,298.3334
3.5,10,0000 1 Jan 2018,298.4915
4.5,10,0000 1 Jan 2018,298.5472
5.5,10,0000 1 Jan 2018,298.2234
6.5,10,0000 1 Jan 2018,297.6719
7.5,10,0000 1 Jan 2018,297.2076
8.5,10,0000 1 Jan 2018,297.018
9.5,10,0000 1 Jan 2018,297.0225
10.5,10,0000 1 Jan 2018,297.0153
1.5,11,0000 1 Jan 2018,298.7736
2.5,11,0000 1 Jan 2018,299.0318
3.5,11,0000 1 Jan 2018,299.1976
4.5,11,0000 1 Jan 2018,299.1856
5.5,11,0000 1 Jan 2018,298.8432
6.5,11,0000 1 Jan 2018,298.3794
7.5,11,0000 1 Jan 2018,298.0145
8.5,11,0000 1 Jan 2018,297.8686
9.5,11,0000 1 Jan 2018,297.7147
10.5,11,0000 1 Jan 2018,297.6004
1.5,12,0000 1 Jan 2018,298.4532
2.5,12,0000 1 Jan 2018,298.5658
3.5,12,0000 1 Jan 2018,298.7225
4.5,12,0000 1 Jan 2018,298.552
5.5,12,0000 1 Jan 2018,298.0984
6.5,12,0000 1 Jan 2018,297.5066
7.5,12,0000 1 Jan 2018,297.1138
8.5,12,0000 1 Jan 2018,296.9706
9.5,12,0000 1 Jan 2018,296.9486
10.5,12,0000 1 Jan 2018,296.8908
1.5,13,0000 1 Jan 2018,298.3734
2.5,13,0000 1 Jan 2018,298.5535
3.5,13,0000 1 Jan 2018,298.8232
4.5,13,0000 1 Jan 2018,298.9939
5.5,13,0000 1 Jan 2018,298.8974
6.5,13,0000 1 Jan 2018,298.6819
7.5,13,0000 1 Jan 2018,298.4094
8.5,13,0000 1 Jan 2018,298.2109
9.5,13,0000 1 Jan 2018,298.1045
10.5,13,0000 1 Jan 2018,298.0262
1.5,14,0000 1 Jan 2018,298.3927
2.5,14,0000 1 Jan 2018,298.4561
3.5,14,0000 1 Jan 2018,298.6183
4.5,14,0000 1 Jan 2018,298.6797
5.5,14,0000 1 Jan 2018,298.5947
6.5,14,0000 1 Jan 2018,298.3217
7.5,14,0000 1 Jan 2018,298.1026
8.5,14,0000 1 Jan 2018,297.9594
9.5,14,0000 1 Jan 2018,297.9196
10.5,14,0000 1 Jan 2018,297.8885
1.5,15,0000 1 Jan 2018,298.4501
2.5,15,0000 1 Jan 2018,298.5533
3.5,15,0000 1 Jan 2018,298.737
4.5,15,0000 1 Jan 2018,298.8862
5.5,15,0000 1 Jan 2018,298.8097
6.5,15,0000 1 Jan 2018,298.5536
7.5,15,0000 1 Jan 2018,298.3118
