L,MON,LDC_SST_COLA_CESM1,LDC_SST_COLA_CESM1_ONETWO,LDC_SST_COLA_CESM1_THREE,LDC_SST_COLA_CESM1_FOUR
10.5,0000 1 Mar 2001,25.14296,22.97836,24.38149,27.14786
1.5,0000 1 Apr 2001,27.69493,23.85067,26.98985,28.59382
2.5,0000 1 Apr 2001,27.63758,22.60795,26.33819,28.84466
3.5,0000 1 Apr 2001,27.16685,21.4011,25.39193,28.84347
4.5,0000 1 Apr 2001,26.49261,20.50104,24.59148,28.58448
5.5,0000 1 Apr 2001,25.9433,20.1608,24.14642,28.2356
6.5,0000 1 Apr 2001,25.73564,20.36737,24.05869,28.0186
7.5,0000 1 Apr 2001,25.82541,20.99048,24.23873,28.05456
8.5,0000 1 Apr 2001,26.01188,21.9999,24.63151,28.16525
9.5,0000 1 Apr 2001,26.22119,23.31524,25.18648,28.22206
10.5,0000 1 Apr 2001,26.53615,24.59179,25.85426,28.2535
1.5,0000 1 May 2001,27.19547,21.71309,25.63163,28.58659
2.5,0000 1 May 2001,26.49883,20.54029,24.38532,28.55256
3.5,0000 1 May 2001,25.57431,19.7333,23.35932,28.19475
4.5,0000 1 May 2001,24.8797,19.54526,22.91927,27.66662
5.5,0000 1 May 2001,24.61568,19.87865,22.91485,27.25667
6.5,0000 1 May 2001,24.65235,20.54965,23.15629,27.11604
7.5,0000 1 May 2001,24.82064,21.58353,23.62965,27.14122
8.5,0000 1 May 2001,25.08617,22.90555,24.30495,27.21152
9.5,0000 1 May 2001,25.53213,24.21204,25.06557,27.35454
10.5,0000 1 May 2001,26.1502,25.04232,25.83958,27.60739
1.5,0000 1 Jun 2001,26.58964,20.57713,24.5726,28.6849
2.5,0000 1 Jun 2001,25.69657,19.8359,23.4361,28.41106
3.5,0000 1 Jun 2001,24.98056,19.58006,22.83801,27.98747
4.5,0000 1 Jun 2001,24.81133,19.81926,22.91485,27.67476
5.5,0000 1 Jun 2001,24.92415,20.46988,23.26436,27.59946
6.5,0000 1 Jun 2001,25.14159,21.51013,23.79094,27.68812
7.5,0000 1 Jun 2001,25.40819,22.88104,24.46049,27.80426
8.5,0000 1 Jun 2001,25.79938,24.25673,25.21745,27.92498
9.5,0000 1 Jun 2001,26.41616,25.1641,26.04996,28.12677
10.5,0000 1 Jun 2001,27.16246,25.32243,26.79326,28.46148
1.5,0000 1 Jul 2001,26.75842,20.22604,24.64625,28.84569
2.5,0000 1 Jul 2001,26.25851,20.05169,24.03583,28.71709
3.5,0000 1 Jul 2001,26.04764,20.21304,23.92004,28.63087
4.5,0000 1 Jul 2001,26.16645,20.84218,24.26572,28.61674
5.5,0000 1 Jul 2001,26.37923,21.87472,24.79209,28.64499
6.5,0000 1 Jul 2001,26.60507,23.20618,25.39882,28.67275
7.5,0000 1 Jul 2001,26.95406,24.5088,26.0674,28.7306
8.5,0000 1 Jul 2001,27.46959,25.33567,26.81655,28.84094
9.5,0000 1 Jul 2001,28.08109,25.5349,27.51355,29.02755
10.5,0000 1 Jul 2001,28.59382,25.17458,27.91877,29.20419
1.5,0000 1 Aug 2001,26.16082,19.67708,24.01559,28.57105
2.5,0000 1 Aug 2001,25.66921,19.98172,23.55393,28.33874
3.5,0000 1 Aug 2001,25.52328,20.54393,23.58281,28.22031
4.5,0000 1 Aug 2001,25.65609,21.42197,24.01841,28.21781
5.5,0000 1 Aug 2001,25.85403,22.62659,24.67599,28.22112
6.5,0000 1 Aug 2001,26.22225,23.94221,25.46351,28.279
7.5,0000 1 Aug 2001,26.83192,24.81758,26.31141,28.4535
8.5,0000 1 Aug 2001,27.56606,25.05652,27.05849,28.75097
9.5,0000 1 Aug 2001,28.18469,24.75231,27.48555,29.0414
10.5,0000 1 Aug 2001,28.49695,24.20979,27.52153,29.21679
1.5,0000 1 Sep 2001,26.12367,19.75297,24.16282,28.5899
2.5,0000 1 Sep 2001,25.86064,20.45358,24.01522,28.39242
3.5,0000 1 Sep 2001,25.72193,21.31879,24.09249,28.32127
4.5,0000 1 Sep 2001,25.77966,22.40973,24.54881,28.24283
5.5,0000 1 Sep 2001,26.04464,23.52738,25.23874,28.20602
6.5,0000 1 Sep 2001,26.60448,24.33345,26.06997,28.31914
7.5,0000 1 Sep 2001,27.33111,24.57257,26.82343,28.59121
8.5,0000 1 Sep 2001,27.9421,24.32848,27.23531,28.89703
9.5,0000 1 Sep 2001,28.17323,23.80067,27.15137,29.06213
10.5,0000 1 Sep 2001,28.02058,23.10819,26.73429,29.05024
1.5,0000 1 Oct 2001,26.42661,20.64113,24.70577,28.62499
2.5,0000 1 Oct 2001,26.22141,21.58398,24.74033,28.4855
3.5,0000 1 Oct 2001,26.11023,22.49327,24.92606,28.36401
4.5,0000 1 Oct 2001,26.2492,23.33367,25.35856,28.33578
5.5,0000 1 Oct 2001,26.71414,24.01086,26.03851,28.45188
6.5,0000 1 Oct 2001,27.37916,24.2973,26.73447,28.71647
7.5,0000 1 Oct 2001,27.94457,24.10945,27.13083,28.98113
8.5,0000 1 Oct 2001,28.21036,23.53919,27.05903,29.18306
9.5,0000 1 Oct 2001,28.02265,22.79701,26.61603,29.20947
10.5,0000 1 Oct 2001,27.5912,22.19101,26.15073,29.1076
1.5,0000 1 Nov 2001,26.42653,21.28988,24.92756,28.62598
2.5,0000 1 Nov 2001,26.14227,22.32556,24.96665,28.41126
3.5,0000 1 Nov 2001,26.10322,23.09342,25.13161,28.36125
4.5,0000 1 Nov 2001,26.55754,23.49489,25.7272,28.48023
5.5,0000 1 Nov 2001,27.26569,23.54204,26.42809,28.75653
6.5,0000 1 Nov 2001,27.87552,23.29334,26.8648,29.05516
7.5,0000 1 Nov 2001,28.1017,22.82923,26.75661,29.25551
8.5,0000 1 Nov 2001,27.83068,22.1726,26.24568,29.22426
9.5,0000 1 Nov 2001,27.29406,21.56662,25.68122,28.9912
10.5,0000 1 Nov 2001,26.86945,21.25881,25.30493,28.75361
1.5,0000 1 Dec 2001,26.43942,22.40215,25.24767,28.4639
2.5,0000 1 Dec 2001,26.47981,23.26698,25.56681,28.38955
3.5,0000 1 Dec 2001,26.74492,23.42561,25.91237,28.46889
4.5,0000 1 Dec 2001,27.29783,23.03322,26.31464,28.71397
5.5,0000 1 Dec 2001,27.80289,22.46943,26.58483,28.97786
6.5,0000 1 Dec 2001,27.90242,21.9151,26.40791,29.08849
7.5,0000 1 Dec 2001,27.49023,21.35706,25.82232,28.92585
8.5,0000 1 Dec 2001,26.79227,20.8642,25.11907,28.53795
9.5,0000 1 Dec 2001,26.2254,20.69502,24.64194,28.16573
10.5,0000 1 Dec 2001,26.07059,20.91517,24.52213,28.02125
1.5,0000 1 Jan 2002,26.78575,23.71073,25.92191,28.54487
2.5,0000 1 Jan 2002,27.05301,24.05707,26.33488,28.54687
3.5,0000 1 Jan 2002,27.41764,23.47252,26.45518,28.7122
4.5,0000 1 Jan 2002,27.6885,22.36585,26.28547,28.92045
5.5,0000 1 Jan 2002,27.48349,21.31437,25.71231,28.92992
6.5,0000 1 Jan 2002,26.76916,20.48971,24.88141,28.60024
7.5,0000 1 Jan 2002,25.91376,19.97359,24.0956,28.02181
8.5,0000 1 Jan 2002,25.30111,19.86282,23.63564,27.50061
9.5,0000 1 Jan 2002,25.11174,20.22497,23.54112,27.26646
10.5,0000 1 Jan 2002,25.17922,20.9145,23.72463,27.28533
1.5,0000 1 Feb 2002,27.4751,24.80931,26.82179,28.79358
2.5,0000 1 Feb 2002,27.96339,24.4392,27.21605,28.99131
3.5,0000 1 Feb 2002,28.28683,23.30582,27.19297,29.16021
4.5,0000 1 Feb 2002,28.24541,22.1168,26.69875,29.205
5.5,0000 1 Feb 2002,27.67143,21.20037,25.86374,29.01515
6.5,0000 1 Feb 2002,26.82887,20.61909,25.0323,28.60509
7.5,0000 1 Feb 2002,26.16917,20.47379,24.52995,28.18435
8.5,0000 1 Feb 2002,25.96326,20.79476,24.42867,27.96747
9.5,0000 1 Feb 2002,26.05829,21.47017,24.6134,27.97082
10.5,0000 1 Feb 2002,26.23582,22.45638,25.01336,28.03365
1.5,0000 1 Mar 2002,27.89552,25.0103,27.29941,28.90567
2.5,0000 1 Mar 2002,28.07642,23.68353,27.02384,29.09825
3.5,0000 1 Mar 2002,27.76438,22.03877,26.13538,29.13182
4.5,0000 1 Mar 2002,26.92792,20.68557,24.95521,28.82835
5.5,0000 1 Mar 2002,25.8863,19.90899,23.9417,28.20501
6.5,0000 1 Mar 2002,25.10846,19.7335,23.38527,27.54732
7.5,0000 1 Mar 2002,24.84599,20.07195,23.27407,27.17029
8.5,0000 1 Mar 2002,24.89638,20.72786,23.46264,27.09063
9.5,0000 1 Mar 2002,25.06147,21.73725,23.88979,27.09922
10.5,0000 1 Mar 2002,25.28456,23.02156,24.50799,27.10329
1.5,0000 1 Apr 2002,28.14825,24.03139,27.27577,29.13696
2.5,0000 1 Apr 2002,27.95029,22.5351,26.50229,29.22894
3.5,0000 1 Apr 2002,27.2592,21.14205,25.34963,29.06662
4.5,0000 1 Apr 2002,26.37802,20.25584,24.40293,28.61777
5.5,0000 1 Apr 2002,25.71546,20.03104,23.90992,28.10754
6.5,0000 1 Apr 2002,25.49546,20.34652,23.87129,27.78896
7.5,0000 1 Apr 2002,25.60588,21.04821,24.10522,27.76131
8.5,0000 1 Apr 2002,25.79978,22.13048,24.55859,27.84589
9.5,0000 1 Apr 2002,26.05247,23.47065,25.16964,27.92674
10.5,0000 1 Apr 2002,26.42339,24.72131,25.82306,28.0474
1.5,0000 1 May 2002,27.58241,22.04296,25.83281,29.1478
2.5,0000 1 May 2002,26.92254,20.79486,24.72614,28.98031
3.5,0000 1 May 2002,26.06894,19.90903,23.82516,28.58532
4.5,0000 1 May 2002,25.44396,19.65766,23.45237,28.1014
5.5,0000 1 May 2002,25.24817,20.02198,23.498,27.77693
6.5,0000 1 May 2002,25.40457,20.83037,23.85197,27.74243
7.5,0000 1 May 2002,25.7307,21.98278,24.39632,27.92826
8.5,0000 1 May 2002,26.08569,23.36642,25.09426,28.11789
9.5,0000 1 May 2002,26.55324,24.70189,25.8526,28.29189
10.5,0000 1 May 2002,27.13215,25.59618,26.63744,28.46733
1.5,0000 1 Jun 2002,27.25146,21.1768,25.09406,29.18195
2.5,0000 1 Jun 2002,26.49943,20.3125,24.13994,28.9269
3.5,0000 1 Jun 2002,25.91741,19.98162,23.7519,28.61368
4.5,0000 1 Jun 2002,25.74316,20.2249,23.84874,28.37934
5.5,0000 1 Jun 2002,25.86308,20.97806,24.18774,28.3151
6.5,0000 1 Jun 2002,26.20255,22.15465,24.72995,28.42294
7.5,0000 1 Jun 2002,26.60705,23.59826,25.42828,28.57474
8.5,0000 1 Jun 2002,27.06572,24.93227,26.16628,28.70264
9.5,0000 1 Jun 2002,27.57898,25.84489,26.91728,28.82954
10.5,0000 1 Jun 2002,28.11478,26.08223,27.59373,28.98505
1.5,0000 1 Jul 2002,26.85902,20.18553,24.70778,29.03332
2.5,0000 1 Jul 2002,26.23072,20.0251,24.03498,28.82069
3.5,0000 1 Jul 2002,26.00591,20.20436,23.96981,28.70642
4.5,0000 1 Jul 2002,26.22469,20.85052,24.33835,28.74991
5.5,0000 1 Jul 2002,26.58738,21.90775,24.90912,28.8618
6.5,0000 1 Jul 2002,26.9451,23.33325,25.61513,28.93137
7.5,0000 1 Jul 2002,27.34777,24.72529,26.39039,28.98247
8.5,0000 1 Jul 2002,27.84065,25.63693,27.18394,29.04239
9.5,0000 1 Jul 2002,28.37497,25.86059,27.84722,29.17542
10.5,0000 1 Jul 2002,28.79775,25.49549,28.19203,29.27679
1.5,0000 1 Aug 2002,27.11593,20.34614,24.96685,29.19481
2.5,0000 1 Aug 2002,26.89295,20.60526,24.79971,29.15953
3.5,0000 1 Aug 2002,26.92536,21.20308,24.97118,29.18009
4.5,0000 1 Aug 2002,27.09949,22.13034,25.36408,29.18756
5.5,0000 1 Aug 2002,27.25297,23.36273,25.88846,29.11575
6.5,0000 1 Aug 2002,27.49989,24.59844,26.5118,29.04265
7.5,0000 1 Aug 2002,27.92827,25.45704,27.25696,29.05507
8.5,0000 1 Aug 2002,28.43551,25.67159,27.89321,29.17429
9.5,0000 1 Aug 2002,28.8233,25.27541,28.18037,29.31956
10.5,0000 1 Aug 2002,28.92294,24.46513,27.96903,29.39429
1.5,0000 1 Sep 2002,27.47176,20.52139,25.40405,29.39151
2.5,0000 1 Sep 2002,27.41775,21.31722,25.47951,29.35794
3.5,0000 1 Sep 2002,27.39705,22.16865,25.69168,29.26427
4.5,0000 1 Sep 2002,27.41395,23.19452,26.039,29.12384
5.5,0000 1 Sep 2002,27.55206,24.21664,26.56063,28.98353
6.5,0000 1 Sep 2002,27.87357,24.86322,27.18818,28.94799
7.5,0000 1 Sep 2002,28.33085,24.88187,27.72001,29.05814
8.5,0000 1 Sep 2002,28.69992,24.4128,27.87662,29.23847
9.5,0000 1 Sep 2002,28.74039,23.65512,27.55919,29.32398
10.5,0000 1 Sep 2002,28.39957,22.87056,26.9291,29.26025
1.5,0000 1 Oct 2002,27.81828,21.36496,25.93268,29.43362
2.5,0000 1 Oct 2002,27.60424,22.22171,25.95626,29.33492
3.5,0000 1 Oct 2002,27.3517,23.01956,26.04502,29.09151
4.5,0000 1 Oct 2002,27.29641,23.72324,26.30184,28.86412
5.5,0000 1 Oct 2002,27.52405,24.00581,26.70486,28.77065
6.5,0000 1 Oct 2002,27.91269,23.76243,27.03685,28.8873
7.5,0000 1 Oct 2002,28.16174,23.11314,27.02186,29.07462
8.5,0000 1 Oct 2002,28.02057,22.30371,26.52754,29.14646
9.5,0000 1 Oct 2002,27.467,21.52833,25.76438,28.94379
10.5,0000 1 Oct 2002,26.77524,20.97009,25.08234,28.54199
1.5,0000 1 Nov 2002,27.86869,22.64588,26.38999,29.39149
2.5,0000 1 Nov 2002,27.431,23.34297,26.23908,29.05117
3.5,0000 1 Nov 2002,27.11245,23.7639,26.13535,28.77071
4.5,0000 1 Nov 2002,27.13566,23.79297,26.28262,28.6104
5.5,0000 1 Nov 2002,27.42136,23.37353,26.51697,28.64412
6.5,0000 1 Nov 2002,27.58193,22.60757,26.4333,28.75133
7.5,0000 1 Nov 2002,27.33148,21.70629,25.86685,28.72852
8.5,0000 1 Nov 2002,26.67085,20.87873,25.00991,28.36992
9.5,0000 1 Nov 2002,25.90542,20.29072,24.24923,27.81816
10.5,0000 1 Nov 2002,25.37158,20.16356,23.81073,27.39316
1.5,0000 1 Dec 2002,27.78073,23.38987,26.59533,29.17514
2.5,0000 1 Dec 2002,27.46891,23.87722,26.51346,28.89962
3.5,0000 1 Dec 2002,27.38515,23.75961,26.47199,28.70213
4.5,0000 1 Dec 2002,27.54587,23.09576,26.43888,28.71062
5.5,0000 1 Dec 2002,27.57677,22.11018,26.11747,28.81639
6.5,0000 1 Dec 2002,27.10865,21.12647,25.38393,28.73163
7.5,0000 1 Dec 2002,26.18411,20.25545,24.35712,28.1869
8.5,0000 1 Dec 2002,25.20642,19.70897,23.48666,27.39805
9.5,0000 1 Dec 2002,24.5492,19.64541,22.96916,26.77417
10.5,0000 1 Dec 2002,24.37237,20.03308,22.87024,26.57526
1.5,0000 1 Jan 2003,27.66131,24.08679,26.60946,28.99443
2.5,0000 1 Jan 2003,27.60153,24.00894,26.61733,28.8483
3.5,0000 1 Jan 2003,27.62989,23.27668,26.44589,28.83996
4.5,0000 1 Jan 2003,27.47351,21.99307,25.91762,28.84904
5.5,0000 1 Jan 2003,26.83174,20.67372,24.93199,28.60182
6.5,0000 1 Jan 2003,25.79437,19.74335,23.78563,27.96389
7.5,0000 1 Jan 2003,24.75359,19.27725,22.88636,27.12917
8.5,0000 1 Jan 2003,24.09235,19.3514,22.47579,26.50866
9.5,0000 1 Jan 2003,23.89619,19.83555,22.44075,26.28083
10.5,0000 1 Jan 2003,24.03552,20.56913,22.72629,26.29142
1.5,0000 1 Feb 2003,27.35431,23.71929,26.5033,28.7377
2.5,0000 1 Feb 2003,27.30514,23.00303,26.15617,28.72256
3.5,0000 1 Feb 2003,27.05923,21.65957,25.45007,28.72141
4.5,0000 1 Feb 2003,26.43079,20.29846,24.43493,28.44841
5.5,0000 1 Feb 2003,25.48459,19.32796,23.39811,27.73359
6.5,0000 1 Feb 2003,24.47023,18.94146,22.56796,26.87237
7.5,0000 1 Feb 2003,23.77631,19.07535,22.12453,26.27495
8.5,0000 1 Feb 2003,23.60021,19.56841,22.10659,26.1333
9.5,0000 1 Feb 2003,23.80718,20.35915,22.45169,26.23654
10.5,0000 1 Feb 2003,24.17342,21.50937,23.07572,26.39509
1.5,0000 1 Mar 2003,27.83944,23.32456,26.69456,29.09975
2.5,0000 1 Mar 2003,27.57226,22.12284,26.04547,29.04908
3.5,0000 1 Mar 2003,26.83541,20.80546,24.94232,28.77405
4.5,0000 1 Mar 2003,25.80622,19.6981,23.74663,28.09929
5.5,0000 1 Mar 2003,24.72937,19.1357,22.83201,27.16801
6.5,0000 1 Mar 2003,23.95161,19.16286,22.3247,26.43172
7.5,0000 1 Mar 2003,23.66227,19.62486,22.22306,26.15421
8.5,0000 1 Mar 2003,23.76685,20.40416,22.47836,26.19284
9.5,0000 1 Mar 2003,24.07317,21.55617,23.05528,26.28153
10.5,0000 1 Mar 2003,24.45201,22.96445,23.84947,26.32539
1.5,0000 1 Apr 2003,27.35763,22.00646,25.91897,28.90249
2.5,0000 1 Apr 2003,26.65303,20.7054,24.80344,28.65491
3.5,0000 1 Apr 2003,25.59416,19.67877,23.53805,28.02217
4.5,0000 1 Apr 2003,24.52817,19.13086,22.57966,27.16615
5.5,0000 1 Apr 2003,23.74993,19.12968,22.08222,26.40736
6.5,0000 1 Apr 2003,23.52507,19.58977,22.04802,26.10455
7.5,0000 1 Apr 2003,23.74674,20.39513,22.41212,26.17999
8.5,0000 1 Apr 2003,24.15748,21.58148,23.08865,26.36872
9.5,0000 1 Apr 2003,24.59476,23.0498,23.92619,26.55868
10.5,0000 1 Apr 2003,25.11975,24.44739,24.78335,26.79447
1.5,0000 1 May 2003,26.45095,20.58107,24.69652,28.54255
2.5,0000 1 May 2003,25.4304,19.65609,23.43368,28.0452
3.5,0000 1 May 2003,24.39735,19.181,22.43722,27.31474
4.5,0000 1 May 2003,23.78353,19.14433,22.07576,26.66635
5.5,0000 1 May 2003,23.64442,19.57348,22.17228,26.32606
6.5,0000 1 May 2003,23.84754,20.37113,22.58551,26.32237
7.5,0000 1 May 2003,24.18886,21.52082,23.18117,26.46839
8.5,0000 1 May 2003,24.59224,22.94225,23.94744,26.63388
9.5,0000 1 May 2003,25.09031,24.33755,24.76402,26.83175
10.5,0000 1 May 2003,25.75006,25.28124,25.6288,27.14072
1.5,0000 1 Jun 2003,26.0346,19.50548,24.04808,28.36665
2.5,0000 1 Jun 2003,24.94447,19.01675,22.91761,27.73279
3.5,0000 1 Jun 2003,24.09477,19.02563,22.2271,27.11172
4.5,0000 1 Jun 2003,23.84092,19.41831,22.1798,26.73842
5.5,0000 1 Jun 2003,23.96638,20.18498,22.54527,26.61773
6.5,0000 1 Jun 2003,24.24087,21.28946,23.14125,26.64014
7.5,0000 1 Jun 2003,24.59906,22.69672,23.92163,26.7354
8.5,0000 1 Jun 2003,25.08695,24.05517,24.74644,26.89545
9.5,0000 1 Jun 2003,25.73133,24.94465,25.57374,27.18657
10.5,0000 1 Jun 2003,26.45719,25.02541,26.27765,27.57893
1.5,0000 1 Jul 2003,26.01771,19.9067,24.21357,28.38562
2.5,0000 1 Jul 2003,25.00652,19.82881,23.27866,27.80766
3.5,0000 1 Jul 2003,24.55061,20.06934,22.93501,27.4555
4.5,0000 1 Jul 2003,24.64748,20.65419,23.16471,27.35487
5.5,0000 1 Jul 2003,24.91628,21.67744,23.70032,27.38498
6.5,0000 1 Jul 2003,25.17883,23.07233,24.40434,27.41755
7.5,0000 1 Jul 2003,25.57008,24.4368,25.18883,27.51047
8.5,0000 1 Jul 2003,26.19394,25.30946,26.03549,27.72686
9.5,0000 1 Jul 2003,26.95168,25.43731,26.79562,28.10778
10.5,0000 1 Jul 2003,27.62364,24.93674,27.20785,28.55732
1.5,0000 1 Aug 2003,26.0352,20.06362,24.31573,28.40482
2.5,0000 1 Aug 2003,25.50992,20.32793,23.78378,28.16976
3.5,0000 1 Aug 2003,25.37043,20.78592,23.74122,28.1321
4.5,0000 1 Aug 2003,25.56953,21.62207,24.13873,28.16606
5.5,0000 1 Aug 2003,25.8281,22.83244,24.7748,28.15047
6.5,0000 1 Aug 2003,26.17471,24.16115,25.52115,28.14392
7.5,0000 1 Aug 2003,26.69797,25.0608,26.29932,28.26795
8.5,0000 1 Aug 2003,27.35743,25.16524,26.99036,28.53227
9.5,0000 1 Aug 2003,27.91382,24.57494,27.30165,28.84874
10.5,0000 1 Aug 2003,28.09345,23.58661,27.05942,29.06953
1.5,0000 1 Sep 2003,26.55472,20.60997,24.73677,28.80553
2.5,0000 1 Sep 2003,26.39351,21.16391,24.66194,28.77231
3.5,0000 1 Sep 2003,26.33705,21.92258,24.79714,28.77759
4.5,0000 1 Sep 2003,26.36424,22.91275,25.18311,28.71967
5.5,0000 1 Sep 2003,26.57842,24.0127,25.78474,28.66524
6.5,0000 1 Sep 2003,27.05803,24.8382,26.52623,28.70619
7.5,0000 1 Sep 2003,27.71141,24.9787,27.20191,28.90165
8.5,0000 1 Sep 2003,28.27668,24.50854,27.52365,29.15998
9.5,0000 1 Sep 2003,28.47908,23.68713,27.34435,29.34003
10.5,0000 1 Sep 2003,28.19522,22.80812,26.75662,29.33155
1.5,0000 1 Oct 2003,26.89743,21.02227,25.23469,28.9259
2.5,0000 1 Oct 2003,26.59821,21.78627,25.08457,28.84561
3.5,0000 1 Oct 2003,26.39986,22.59671,25.16403,28.71714
4.5,0000 1 Oct 2003,26.49937,23.41655,25.57827,28.58722
5.5,0000 1 Oct 2003,26.90554,23.99639,26.22481,28.57587
6.5,0000 1 Oct 2003,27.48208,24.0507,26.78518,28.76238
7.5,0000 1 Oct 2003,27.91379,23.58703,26.96898,29.01306
8.5,0000 1 Oct 2003,27.92514,22.7936,26.6122,29.13013
9.5,0000 1 Oct 2003,27.4851,21.89405,25.89517,28.97746
10.5,0000 1 Oct 2003,26.8411,21.18236,25.19015,28.60801
1.5,0000 1 Nov 2003,27.14498,22.12277,25.74046,29.12759
2.5,0000 1 Nov 2003,26.97304,23.04684,25.83076,28.99469
3.5,0000 1 Nov 2003,26.9549,23.70411,26.03699,28.88631
4.5,0000 1 Nov 2003,27.30289,23.95857,26.51943,28.89624
5.5,0000 1 Nov 2003,27.84402,23.79417,27.01107,29.03749
6.5,0000 1 Nov 2003,28.25458,23.3271,27.17068,29.23742
7.5,0000 1 Nov 2003,28.24864,22.64361,26.81547,29.33946
8.5,0000 1 Nov 2003,27.74069,21.87304,26.08775,29.17566
9.5,0000 1 Nov 2003,26.97736,21.21901,25.31028,28.78239
10.5,0000 1 Nov 2003,26.36,20.9353,24.75452,28.3966
1.5,0000 1 Dec 2003,26.90729,23.27448,25.95923,28.71239
2.5,0000 1 Dec 2003,26.67818,24.07804,25.98285,28.50939
3.5,0000 1 Dec 2003,26.79804,24.1634,26.12418,28.49205
4.5,0000 1 Dec 2003,27.30799,23.67686,26.43444,28.65869
5.5,0000 1 Dec 2003,27.67991,22.82057,26.49095,28.85527
6.5,0000 1 Dec 2003,27.48743,21.85664,25.95595,28.9054
7.5,0000 1 Dec 2003,26.76473,20.90289,25.02046,28.5758
8.5,0000 1 Dec 2003,25.87712,20.18293,24.12337,27.96619
9.5,0000 1 Dec 2003,25.24447,19.99013,23.57787,27.42404
10.5,0000 1 Dec 2003,25.06836,20.25798,23.43404,27.23684
1.5,0000 1 Jan 2004,27.29009,23.8476,26.37596,28.95598
2.5,0000 1 Jan 2004,27.68792,24.07593,26.80354,29.05524
3.5,0000 1 Jan 2004,28.15154,23.67094,27.14918,29.20735
4.5,0000 1 Jan 2004,28.46966,22.87852,27.1363,29.36924
5.5,0000 1 Jan 2004,28.26428,22.04644,26.56919,29.38113
6.5,0000 1 Jan 2004,27.51203,21.24018,25.6028,29.1214
7.5,0000 1 Jan 2004,26.57693,20.56591,24.67432,28.59578
8.5,0000 1 Jan 2004,25.91051,20.29218,24.15067,28.10717
9.5,0000 1 Jan 2004,25.72355,20.54933,24.05491,27.87945
10.5,0000 1 Jan 2004,25.83307,21.20317,24.27694,27.91225
1.5,0000 1 Feb 2004,27.27978,24.33292,26.64492,28.68857
2.5,0000 1 Feb 2004,27.63938,23.64287,26.76216,28.85477
3.5,0000 1 Feb 2004,27.81299,22.46317,26.45676,29.07729
4.5,0000 1 Feb 2004,27.50278,21.25956,25.65273,29.09895
5.5,0000 1 Feb 2004,26.66032,20.41452,24.60662,28.75513
6.5,0000 1 Feb 2004,25.67472,19.94267,23.69441,28.10436
7.5,0000 1 Feb 2004,24.99349,19.82923,23.23838,27.4952
8.5,0000 1 Feb 2004,24.84124,20.16288,23.2256,27.2135
9.5,0000 1 Feb 2004,24.93989,20.84785,23.47322,27.21484
10.5,0000 1 Feb 2004,25.15485,21.8909,23.95794,27.2704
1.5,0000 1 Mar 2004,27.76287,23.70281,27.00055,28.90405
2.5,0000 1 Mar 2004,28.04285,22.73851,26.82762,29.13377
3.5,0000 1 Mar 2004,27.88873,21.48567,26.12202,29.22212
4.5,0000 1 Mar 2004,27.20287,20.46992,25.13477,28.96325
5.5,0000 1 Mar 2004,26.22219,19.88713,24.16187,28.39178
6.5,0000 1 Mar 2004,25.3652,19.74545,23.53065,27.75138
7.5,0000 1 Mar 2004,24.99234,20.01204,23.28735,27.39562
8.5,0000 1 Mar 2004,24.9691,20.63401,23.42778,27.29873
9.5,0000 1 Mar 2004,25.09781,21.65274,23.82909,27.27697
10.5,0000 1 Mar 2004,25.26542,22.96348,24.44354,27.20303
1.5,0000 1 Apr 2004,27.99375,22.76323,26.77735,29.07433
2.5,0000 1 Apr 2004,27.81639,21.60166,26.02699,29.23017
3.5,0000 1 Apr 2004,27.17636,20.58936,25.03255,29.07419
4.5,0000 1 Apr 2004,26.38328,19.96516,24.28689,28.62843
5.5,0000 1 Apr 2004,25.77159,19.87285,23.88824,28.12599
6.5,0000 1 Apr 2004,25.58527,20.2476,23.84654,27.87589
7.5,0000 1 Apr 2004,25.71627,21.0042,24.09187,27.92834
8.5,0000 1 Apr 2004,25.95384,22.09841,24.54551,28.11632
9.5,0000 1 Apr 2004,26.20774,23.45781,25.16598,28.2587
10.5,0000 1 Apr 2004,26.56293,24.74035,25.846,28.37465
1.5,0000 1 May 2004,27.30955,21.32034,25.44812,29.08799
2.5,0000 1 May 2004,26.39487,20.31518,24.16063,28.84715
3.5,0000 1 May 2004,25.35829,19.57652,23.10788,28.28672
4.5,0000 1 May 2004,24.74845,19.39856,22.78751,27.68057
5.5,0000 1 May 2004,24.64495,19.75977,22.91369,27.34299
6.5,0000 1 May 2004,24.8739,20.51564,23.29695,27.40256
7.5,0000 1 May 2004,25.22143,21.66058,23.8819,27.62987
8.5,0000 1 May 2004,25.58803,23.09017,24.64674,27.8355
9.5,0000 1 May 2004,26.06068,24.47368,25.44273,28.00396
10.5,0000 1 May 2004,26.66043,25.36253,26.21659,28.22299
1.5,0000 1 Jun 2004,26.8509,20.44614,24.59377,29.02425
2.5,0000 1 Jun 2004,25.84521,19.79798,23.44322,28.65698
3.5,0000 1 Jun 2004,25.13428,19.57644,22.97248,28.20725
4.5,0000 1 Jun 2004,25.00199,19.86719,23.10554,27.93058
5.5,0000 1 Jun 2004,25.19269,20.60382,23.54521,27.86769
6.5,0000 1 Jun 2004,25.456,21.75961,24.11108,27.92315
7.5,0000 1 Jun 2004,25.70826,23.1631,24.76101,27.94585
8.5,0000 1 Jun 2004,26.03166,24.45812,25.4213,27.96869
