M,L,MON,LDC_SST_NCEP_CFSv2
7,7.5,0000 1 Feb 2000,26.15837
8,7.5,0000 1 Feb 2000,27.35808
9,7.5,0000 1 Feb 2000,25.47398
10,7.5,0000 1 Feb 2000,25.56795
11,7.5,0000 1 Feb 2000,26.16402
12,7.5,0000 1 Feb 2000,25.8622
13,7.5,0000 1 Feb 2000,25.78432
14,7.5,0000 1 Feb 2000,26.69271
15,7.5,0000 1 Feb 2000,26.22091
16,7.5,0000 1 Feb 2000,25.94644
17,7.5,0000 1 Feb 2000,26.44258
18,7.5,0000 1 Feb 2000,26.31722
19,7.5,0000 1 Feb 2000,26.70212
20,7.5,0000 1 Feb 2000,25.95425
21,7.5,0000 1 Feb 2000,25.99304
22,7.5,0000 1 Feb 2000,25.8202
23,7.5,0000 1 Feb 2000,26.16046
24,7.5,0000 1 Feb 2000,26.31212
1,8.5,0000 1 Feb 2000,25.59568
2,8.5,0000 1 Feb 2000,27.19848
3,8.5,0000 1 Feb 2000,26.22375
4,8.5,0000 1 Feb 2000,25.59995
5,8.5,0000 1 Feb 2000,25.62229
6,8.5,0000 1 Feb 2000,25.59508
7,8.5,0000 1 Feb 2000,26.07199
8,8.5,0000 1 Feb 2000,27.49932
9,8.5,0000 1 Feb 2000,25.75043
10,8.5,0000 1 Feb 2000,25.64476
11,8.5,0000 1 Feb 2000,26.26586
12,8.5,0000 1 Feb 2000,26.0865
13,8.5,0000 1 Feb 2000,25.74815
14,8.5,0000 1 Feb 2000,26.9476
15,8.5,0000 1 Feb 2000,26.18991
16,8.5,0000 1 Feb 2000,25.91776
17,8.5,0000 1 Feb 2000,26.66796
18,8.5,0000 1 Feb 2000,26.19622
19,8.5,0000 1 Feb 2000,26.8316
20,8.5,0000 1 Feb 2000,25.92783
21,8.5,0000 1 Feb 2000,26.06414
22,8.5,0000 1 Feb 2000,25.99523
23,8.5,0000 1 Feb 2000,26.36747
24,8.5,0000 1 Feb 2000,26.64955
1,1.5,0000 1 Mar 2000,26.82597
2,1.5,0000 1 Mar 2000,26.99619
3,1.5,0000 1 Mar 2000,27.03753
4,1.5,0000 1 Mar 2000,26.84688
5,1.5,0000 1 Mar 2000,26.77913
6,1.5,0000 1 Mar 2000,26.79951
7,1.5,0000 1 Mar 2000,26.88482
8,1.5,0000 1 Mar 2000,26.78818
9,1.5,0000 1 Mar 2000,26.98885
10,1.5,0000 1 Mar 2000,26.81387
11,1.5,0000 1 Mar 2000,26.78787
12,1.5,0000 1 Mar 2000,26.92635
13,1.5,0000 1 Mar 2000,26.59413
14,1.5,0000 1 Mar 2000,26.64305
15,1.5,0000 1 Mar 2000,26.87061
16,1.5,0000 1 Mar 2000,26.68652
17,1.5,0000 1 Mar 2000,26.56703
18,1.5,0000 1 Mar 2000,26.6189
19,1.5,0000 1 Mar 2000,26.58718
20,1.5,0000 1 Mar 2000,26.78215
21,1.5,0000 1 Mar 2000,27.074
22,1.5,0000 1 Mar 2000,26.88166
23,1.5,0000 1 Mar 2000,26.95931
24,1.5,0000 1 Mar 2000,26.98666
1,2.5,0000 1 Mar 2000,27.40544
2,2.5,0000 1 Mar 2000,27.44584
3,2.5,0000 1 Mar 2000,27.65172
4,2.5,0000 1 Mar 2000,27.43237
5,2.5,0000 1 Mar 2000,27.18345
6,2.5,0000 1 Mar 2000,27.3628
7,2.5,0000 1 Mar 2000,27.47488
8,2.5,0000 1 Mar 2000,27.28562
9,2.5,0000 1 Mar 2000,27.45124
10,2.5,0000 1 Mar 2000,27.23406
11,2.5,0000 1 Mar 2000,27.2228
12,2.5,0000 1 Mar 2000,27.45847
13,2.5,0000 1 Mar 2000,26.99667
14,2.5,0000 1 Mar 2000,27.1087
15,2.5,0000 1 Mar 2000,27.50075
16,2.5,0000 1 Mar 2000,27.28374
17,2.5,0000 1 Mar 2000,26.84298
18,2.5,0000 1 Mar 2000,26.98163
19,2.5,0000 1 Mar 2000,26.96738
20,2.5,0000 1 Mar 2000,27.08872
21,2.5,0000 1 Mar 2000,27.53849
22,2.5,0000 1 Mar 2000,27.22555
23,2.5,0000 1 Mar 2000,27.27058
24,2.5,0000 1 Mar 2000,27.40244
1,3.5,0000 1 Mar 2000,27.47137
2,3.5,0000 1 Mar 2000,27.21045
3,3.5,0000 1 Mar 2000,27.81001
4,3.5,0000 1 Mar 2000,27.53346
5,3.5,0000 1 Mar 2000,27.04191
6,3.5,0000 1 Mar 2000,27.37318
7,3.5,0000 1 Mar 2000,27.57893
8,3.5,0000 1 Mar 2000,27.32553
9,3.5,0000 1 Mar 2000,27.35803
10,3.5,0000 1 Mar 2000,27.20537
11,3.5,0000 1 Mar 2000,27.32417
12,3.5,0000 1 Mar 2000,27.43871
13,3.5,0000 1 Mar 2000,26.87498
14,3.5,0000 1 Mar 2000,27.06102
15,3.5,0000 1 Mar 2000,27.63828
16,3.5,0000 1 Mar 2000,27.35387
17,3.5,0000 1 Mar 2000,26.72519
18,3.5,0000 1 Mar 2000,26.87736
19,3.5,0000 1 Mar 2000,26.9125
20,3.5,0000 1 Mar 2000,26.99837
21,3.5,0000 1 Mar 2000,27.46623
22,3.5,0000 1 Mar 2000,27.09152
23,3.5,0000 1 Mar 2000,27.07362
24,3.5,0000 1 Mar 2000,27.41899
1,4.5,0000 1 Mar 2000,27.10951
2,4.5,0000 1 Mar 2000,26.56594
3,4.5,0000 1 Mar 2000,27.50992
4,4.5,0000 1 Mar 2000,27.12977
5,4.5,0000 1 Mar 2000,26.50516
6,4.5,0000 1 Mar 2000,26.9955
7,4.5,0000 1 Mar 2000,27.12474
8,4.5,0000 1 Mar 2000,26.77134
9,4.5,0000 1 Mar 2000,26.77924
10,4.5,0000 1 Mar 2000,26.66145
11,4.5,0000 1 Mar 2000,26.98148
12,4.5,0000 1 Mar 2000,26.80123
13,4.5,0000 1 Mar 2000,26.36661
14,4.5,0000 1 Mar 2000,26.57131
15,4.5,0000 1 Mar 2000,27.06597
16,4.5,0000 1 Mar 2000,26.89285
17,4.5,0000 1 Mar 2000,26.38025
18,4.5,0000 1 Mar 2000,26.47769
19,4.5,0000 1 Mar 2000,26.35436
20,4.5,0000 1 Mar 2000,26.3651
21,4.5,0000 1 Mar 2000,26.82055
22,4.5,0000 1 Mar 2000,26.63014
23,4.5,0000 1 Mar 2000,26.59851
24,4.5,0000 1 Mar 2000,27.0662
1,5.5,0000 1 Mar 2000,26.83448
2,5.5,0000 1 Mar 2000,25.98071
3,5.5,0000 1 Mar 2000,27.20331
4,5.5,0000 1 Mar 2000,26.68797
5,5.5,0000 1 Mar 2000,26.13003
6,5.5,0000 1 Mar 2000,26.60449
7,5.5,0000 1 Mar 2000,26.45982
8,5.5,0000 1 Mar 2000,26.25401
9,5.5,0000 1 Mar 2000,26.26457
10,5.5,0000 1 Mar 2000,26.01091
11,5.5,0000 1 Mar 2000,26.65524
12,5.5,0000 1 Mar 2000,26.10604
13,5.5,0000 1 Mar 2000,25.80572
14,5.5,0000 1 Mar 2000,26.01837
15,5.5,0000 1 Mar 2000,26.21543
16,5.5,0000 1 Mar 2000,26.33054
17,5.5,0000 1 Mar 2000,26.0773
18,5.5,0000 1 Mar 2000,26.10953
19,5.5,0000 1 Mar 2000,25.80478
20,5.5,0000 1 Mar 2000,25.78942
21,5.5,0000 1 Mar 2000,26.14421
22,5.5,0000 1 Mar 2000,26.13702
23,5.5,0000 1 Mar 2000,26.27133
24,5.5,0000 1 Mar 2000,26.63086
1,6.5,0000 1 Mar 2000,26.83355
2,6.5,0000 1 Mar 2000,25.72584
3,6.5,0000 1 Mar 2000,27.10385
4,6.5,0000 1 Mar 2000,26.52509
5,6.5,0000 1 Mar 2000,25.9224
6,6.5,0000 1 Mar 2000,26.46797
7,6.5,0000 1 Mar 2000,26.15858
8,6.5,0000 1 Mar 2000,25.9457
9,6.5,0000 1 Mar 2000,26.06681
10,6.5,0000 1 Mar 2000,25.55998
11,6.5,0000 1 Mar 2000,26.50241
12,6.5,0000 1 Mar 2000,25.66239
13,6.5,0000 1 Mar 2000,25.4139
14,6.5,0000 1 Mar 2000,25.76441
15,6.5,0000 1 Mar 2000,25.57931
16,6.5,0000 1 Mar 2000,26.06057
17,6.5,0000 1 Mar 2000,25.91231
18,6.5,0000 1 Mar 2000,26.05762
19,6.5,0000 1 Mar 2000,25.61385
20,6.5,0000 1 Mar 2000,25.40225
21,6.5,0000 1 Mar 2000,25.7336
22,6.5,0000 1 Mar 2000,25.89049
23,6.5,0000 1 Mar 2000,26.21143
24,6.5,0000 1 Mar 2000,26.55185
1,7.5,0000 1 Mar 2000,27.11473
2,7.5,0000 1 Mar 2000,25.94598
3,7.5,0000 1 Mar 2000,27.21106
4,7.5,0000 1 Mar 2000,26.77199
5,7.5,0000 1 Mar 2000,26.09469
6,7.5,0000 1 Mar 2000,26.64966
7,7.5,0000 1 Mar 2000,26.24394
8,7.5,0000 1 Mar 2000,26.08412
9,7.5,0000 1 Mar 2000,26.13285
10,7.5,0000 1 Mar 2000,25.51917
11,7.5,0000 1 Mar 2000,26.64624
12,7.5,0000 1 Mar 2000,25.76245
13,7.5,0000 1 Mar 2000,25.35738
14,7.5,0000 1 Mar 2000,25.83816
15,7.5,0000 1 Mar 2000,25.51846
16,7.5,0000 1 Mar 2000,26.29445
17,7.5,0000 1 Mar 2000,26.05297
18,7.5,0000 1 Mar 2000,26.2042
19,7.5,0000 1 Mar 2000,25.7313
20,7.5,0000 1 Mar 2000,25.48809
21,7.5,0000 1 Mar 2000,25.72753
22,7.5,0000 1 Mar 2000,26.01224
23,7.5,0000 1 Mar 2000,26.30825
24,7.5,0000 1 Mar 2000,26.78697
1,8.5,0000 1 Mar 2000,27.43306
2,8.5,0000 1 Mar 2000,26.49954
3,8.5,0000 1 Mar 2000,27.36673
4,8.5,0000 1 Mar 2000,27.26834
5,8.5,0000 1 Mar 2000,26.38723
6,8.5,0000 1 Mar 2000,27.21935
7,8.5,0000 1 Mar 2000,26.53912
8,8.5,0000 1 Mar 2000,26.6655
9,8.5,0000 1 Mar 2000,26.3972
10,8.5,0000 1 Mar 2000,25.71542
11,8.5,0000 1 Mar 2000,27.03944
12,8.5,0000 1 Mar 2000,26.10144
13,8.5,0000 1 Mar 2000,25.56112
14,8.5,0000 1 Mar 2000,26.1651
15,8.5,0000 1 Mar 2000,25.90699
16,8.5,0000 1 Mar 2000,26.79696
17,8.5,0000 1 Mar 2000,26.29458
18,8.5,0000 1 Mar 2000,26.43564
19,8.5,0000 1 Mar 2000,26.05083
20,8.5,0000 1 Mar 2000,25.87128
21,8.5,0000 1 Mar 2000,26.13243
22,8.5,0000 1 Mar 2000,26.40816
23,8.5,0000 1 Mar 2000,26.77439
24,8.5,0000 1 Mar 2000,27.31172
1,1.5,0000 1 Apr 2000,27.27676
2,1.5,0000 1 Apr 2000,27.4196
3,1.5,0000 1 Apr 2000,27.287
4,1.5,0000 1 Apr 2000,27.22844
5,1.5,0000 1 Apr 2000,27.14568
6,1.5,0000 1 Apr 2000,27.42682
7,1.5,0000 1 Apr 2000,27.60671
8,1.5,0000 1 Apr 2000,27.57546
9,1.5,0000 1 Apr 2000,27.51343
10,1.5,0000 1 Apr 2000,27.68549
11,1.5,0000 1 Apr 2000,27.65165
12,1.5,0000 1 Apr 2000,27.64577
13,1.5,0000 1 Apr 2000,27.29097
14,1.5,0000 1 Apr 2000,27.35849
15,1.5,0000 1 Apr 2000,27.11236
16,1.5,0000 1 Apr 2000,27.27732
17,1.5,0000 1 Apr 2000,27.1639
18,1.5,0000 1 Apr 2000,27.27517
19,1.5,0000 1 Apr 2000,27.38696
20,1.5,0000 1 Apr 2000,27.35724
21,1.5,0000 1 Apr 2000,27.19715
22,1.5,0000 1 Apr 2000,27.31638
23,1.5,0000 1 Apr 2000,27.29772
24,1.5,0000 1 Apr 2000,27.42159
1,2.5,0000 1 Apr 2000,27.11145
2,2.5,0000 1 Apr 2000,27.31032
3,2.5,0000 1 Apr 2000,27.2426
4,2.5,0000 1 Apr 2000,27.26645
5,2.5,0000 1 Apr 2000,27.07676
6,2.5,0000 1 Apr 2000,27.3073
7,2.5,0000 1 Apr 2000,27.40156
8,2.5,0000 1 Apr 2000,27.53159
9,2.5,0000 1 Apr 2000,27.35411
10,2.5,0000 1 Apr 2000,27.79595
11,2.5,0000 1 Apr 2000,27.68556
12,2.5,0000 1 Apr 2000,27.62836
13,2.5,0000 1 Apr 2000,27.17303
14,2.5,0000 1 Apr 2000,27.34017
15,2.5,0000 1 Apr 2000,26.91525
16,2.5,0000 1 Apr 2000,27.2198
17,2.5,0000 1 Apr 2000,27.0052
18,2.5,0000 1 Apr 2000,27.11354
19,2.5,0000 1 Apr 2000,27.16978
20,2.5,0000 1 Apr 2000,27.15114
21,2.5,0000 1 Apr 2000,26.84495
22,2.5,0000 1 Apr 2000,27.08811
23,2.5,0000 1 Apr 2000,27.00834
24,2.5,0000 1 Apr 2000,27.34838
1,3.5,0000 1 Apr 2000,26.54464
2,3.5,0000 1 Apr 2000,26.5659
3,3.5,0000 1 Apr 2000,26.68587
4,3.5,0000 1 Apr 2000,26.79286
5,3.5,0000 1 Apr 2000,26.68491
6,3.5,0000 1 Apr 2000,26.69308
7,3.5,0000 1 Apr 2000,26.84007
8,3.5,0000 1 Apr 2000,27.18215
9,3.5,0000 1 Apr 2000,26.82573
10,3.5,0000 1 Apr 2000,27.60238
11,3.5,0000 1 Apr 2000,27.41322
12,3.5,0000 1 Apr 2000,27.23824
13,3.5,0000 1 Apr 2000,26.6922
14,3.5,0000 1 Apr 2000,26.96861
15,3.5,0000 1 Apr 2000,26.34076
16,3.5,0000 1 Apr 2000,26.75931
17,3.5,0000 1 Apr 2000,26.55967
18,3.5,0000 1 Apr 2000,26.69695
19,3.5,0000 1 Apr 2000,26.71964
20,3.5,0000 1 Apr 2000,26.71479
21,3.5,0000 1 Apr 2000,26.28605
22,3.5,0000 1 Apr 2000,26.48895
23,3.5,0000 1 Apr 2000,26.53128
24,3.5,0000 1 Apr 2000,27.11454
1,4.5,0000 1 Apr 2000,26.10276
2,4.5,0000 1 Apr 2000,25.86599
3,4.5,0000 1 Apr 2000,26.12761
4,4.5,0000 1 Apr 2000,26.25498
5,4.5,0000 1 Apr 2000,26.25331
6,4.5,0000 1 Apr 2000,26.11462
7,4.5,0000 1 Apr 2000,26.4081
8,4.5,0000 1 Apr 2000,26.92605
9,4.5,0000 1 Apr 2000,26.46642
10,4.5,0000 1 Apr 2000,27.31029
11,4.5,0000 1 Apr 2000,26.97708
12,4.5,0000 1 Apr 2000,27.04694
13,4.5,0000 1 Apr 2000,26.23458
14,4.5,0000 1 Apr 2000,26.71732
15,4.5,0000 1 Apr 2000,25.82506
16,4.5,0000 1 Apr 2000,26.31485
17,4.5,0000 1 Apr 2000,26.22561
18,4.5,0000 1 Apr 2000,26.38381
19,4.5,0000 1 Apr 2000,26.44718
20,4.5,0000 1 Apr 2000,26.28515
21,4.5,0000 1 Apr 2000,25.95541
22,4.5,0000 1 Apr 2000,26.13202
23,4.5,0000 1 Apr 2000,26.28187
24,4.5,0000 1 Apr 2000,26.9432
1,5.5,0000 1 Apr 2000,25.96548
2,5.5,0000 1 Apr 2000,25.53917
3,5.5,0000 1 Apr 2000,25.85365
4,5.5,0000 1 Apr 2000,26.03443
5,5.5,0000 1 Apr 2000,26.0641
6,5.5,0000 1 Apr 2000,25.91665
7,5.5,0000 1 Apr 2000,26.13934
8,5.5,0000 1 Apr 2000,26.7594
9,5.5,0000 1 Apr 2000,26.5055
10,5.5,0000 1 Apr 2000,27.43118
11,5.5,0000 1 Apr 2000,26.74544
12,5.5,0000 1 Apr 2000,27.14469
13,5.5,0000 1 Apr 2000,25.96
14,5.5,0000 1 Apr 2000,26.91991
15,5.5,0000 1 Apr 2000,25.61818
16,5.5,0000 1 Apr 2000,25.87053
17,5.5,0000 1 Apr 2000,26.11612
18,5.5,0000 1 Apr 2000,26.31111
19,5.5,0000 1 Apr 2000,26.50482
20,5.5,0000 1 Apr 2000,26.24079
21,5.5,0000 1 Apr 2000,25.84957
22,5.5,0000 1 Apr 2000,26.06151
23,5.5,0000 1 Apr 2000,26.12832
24,5.5,0000 1 Apr 2000,27.16077
1,6.5,0000 1 Apr 2000,26.20922
2,6.5,0000 1 Apr 2000,25.64573
3,6.5,0000 1 Apr 2000,25.96713
4,6.5,0000 1 Apr 2000,26.18346
5,6.5,0000 1 Apr 2000,26.1997
6,6.5,0000 1 Apr 2000,25.96319
7,6.5,0000 1 Apr 2000,26.10725
8,6.5,0000 1 Apr 2000,26.77851
9,6.5,0000 1 Apr 2000,26.77879
10,6.5,0000 1 Apr 2000,27.82932
11,6.5,0000 1 Apr 2000,26.86681
12,6.5,0000 1 Apr 2000,27.59316
13,6.5,0000 1 Apr 2000,25.93877
14,6.5,0000 1 Apr 2000,27.37981
15,6.5,0000 1 Apr 2000,25.75061
16,6.5,0000 1 Apr 2000,25.76222
17,6.5,0000 1 Apr 2000,26.26344
18,6.5,0000 1 Apr 2000,26.43799
19,6.5,0000 1 Apr 2000,26.6585
20,6.5,0000 1 Apr 2000,26.4226
21,6.5,0000 1 Apr 2000,25.97194
22,6.5,0000 1 Apr 2000,26.46937
23,6.5,0000 1 Apr 2000,26.19547
24,6.5,0000 1 Apr 2000,27.46243
1,7.5,0000 1 Apr 2000,26.77083
2,7.5,0000 1 Apr 2000,25.94405
3,7.5,0000 1 Apr 2000,26.26422
4,7.5,0000 1 Apr 2000,26.63821
5,7.5,0000 1 Apr 2000,26.69006
6,7.5,0000 1 Apr 2000,26.28327
7,7.5,0000 1 Apr 2000,26.28077
8,7.5,0000 1 Apr 2000,27.07609
9,7.5,0000 1 Apr 2000,27.05238
10,7.5,0000 1 Apr 2000,28.34464
11,7.5,0000 1 Apr 2000,27.50497
12,7.5,0000 1 Apr 2000,28.10403
13,7.5,0000 1 Apr 2000,26.23335
14,7.5,0000 1 Apr 2000,27.99067
15,7.5,0000 1 Apr 2000,26.21307
16,7.5,0000 1 Apr 2000,25.77939
17,7.5,0000 1 Apr 2000,26.54043
18,7.5,0000 1 Apr 2000,26.82514
19,7.5,0000 1 Apr 2000,27.0533
20,7.5,0000 1 Apr 2000,26.86213
21,7.5,0000 1 Apr 2000,26.46372
22,7.5,0000 1 Apr 2000,26.93195
23,7.5,0000 1 Apr 2000,26.62287
24,7.5,0000 1 Apr 2000,28.02383
1,8.5,0000 1 Apr 2000,27.57632
2,8.5,0000 1 Apr 2000,26.3931
3,8.5,0000 1 Apr 2000,26.75444
4,8.5,0000 1 Apr 2000,27.15105
5,8.5,0000 1 Apr 2000,27.18845
6,8.5,0000 1 Apr 2000,26.76195
7,8.5,0000 1 Apr 2000,26.72547
8,8.5,0000 1 Apr 2000,27.5263
9,8.5,0000 1 Apr 2000,27.40533
10,8.5,0000 1 Apr 2000,28.55707
11,8.5,0000 1 Apr 2000,28.29948
12,8.5,0000 1 Apr 2000,28.4568
13,8.5,0000 1 Apr 2000,26.83567
14,8.5,0000 1 Apr 2000,28.34869
15,8.5,0000 1 Apr 2000,26.73992
16,8.5,0000 1 Apr 2000,26.03419
17,8.5,0000 1 Apr 2000,26.97562
18,8.5,0000 1 Apr 2000,27.26459
19,8.5,0000 1 Apr 2000,27.37561
20,8.5,0000 1 Apr 2000,27.39782
21,8.5,0000 1 Apr 2000,27.13915
22,8.5,0000 1 Apr 2000,27.49895
23,8.5,0000 1 Apr 2000,27.3926
24,8.5,0000 1 Apr 2000,28.21959
1,1.5,0000 1 May 2000,27.26904
2,1.5,0000 1 May 2000,27.20629
3,1.5,0000 1 May 2000,27.18113
4,1.5,0000 1 May 2000,27.29782
5,1.5,0000 1 May 2000,27.25897
6,1.5,0000 1 May 2000,27.39915
7,1.5,0000 1 May 2000,27.16047
8,1.5,0000 1 May 2000,27.13721
9,1.5,0000 1 May 2000,27.07283
10,1.5,0000 1 May 2000,27.18146
11,1.5,0000 1 May 2000,27.11551
12,1.5,0000 1 May 2000,27.077
13,1.5,0000 1 May 2000,27.20488
14,1.5,0000 1 May 2000,27.15352
15,1.5,0000 1 May 2000,27.05704
16,1.5,0000 1 May 2000,26.99912
17,1.5,0000 1 May 2000,27.08019
18,1.5,0000 1 May 2000,26.86778
19,1.5,0000 1 May 2000,26.93858
20,1.5,0000 1 May 2000,27.10775
21,1.5,0000 1 May 2000,27.07371
22,1.5,0000 1 May 2000,26.92852
23,1.5,0000 1 May 2000,26.88836
24,1.5,0000 1 May 2000,26.8892
1,2.5,0000 1 May 2000,26.79885
2,2.5,0000 1 May 2000,26.64272
3,2.5,0000 1 May 2000,26.74794
4,2.5,0000 1 May 2000,26.81865
5,2.5,0000 1 May 2000,26.73188
6,2.5,0000 1 May 2000,26.91218
7,2.5,0000 1 May 2000,26.6485
8,2.5,0000 1 May 2000,26.69926
9,2.5,0000 1 May 2000,26.36157
10,2.5,0000 1 May 2000,26.6777
11,2.5,0000 1 May 2000,26.6289
12,2.5,0000 1 May 2000,26.30867
13,2.5,0000 1 May 2000,26.77996
14,2.5,0000 1 May 2000,26.56567
15,2.5,0000 1 May 2000,26.43799
16,2.5,0000 1 May 2000,26.37719
17,2.5,0000 1 May 2000,26.45686
18,2.5,0000 1 May 2000,26.37322
19,2.5,0000 1 May 2000,26.3792
20,2.5,0000 1 May 2000,26.7494
21,2.5,0000 1 May 2000,26.56067
22,2.5,0000 1 May 2000,26.44384
23,2.5,0000 1 May 2000,26.22825
24,2.5,0000 1 May 2000,26.35292
1,3.5,0000 1 May 2000,26.28154
2,3.5,0000 1 May 2000,26.05004
3,3.5,0000 1 May 2000,26.57962
4,3.5,0000 1 May 2000,26.25909
5,3.5,0000 1 May 2000,26.18075
6,3.5,0000 1 May 2000,26.2267
7,3.5,0000 1 May 2000,26.09148
8,3.5,0000 1 May 2000,26.39646
9,3.5,0000 1 May 2000,25.78207
10,3.5,0000 1 May 2000,26.10278
11,3.5,0000 1 May 2000,26.36527
12,3.5,0000 1 May 2000,25.69761
13,3.5,0000 1 May 2000,26.39763
14,3.5,0000 1 May 2000,26.03028
15,3.5,0000 1 May 2000,25.87786
16,3.5,0000 1 May 2000,25.97947
17,3.5,0000 1 May 2000,25.78089
18,3.5,0000 1 May 2000,25.89938
19,3.5,0000 1 May 2000,25.94165
20,3.5,0000 1 May 2000,26.39849
21,3.5,0000 1 May 2000,25.83767
22,3.5,0000 1 May 2000,25.90256
23,3.5,0000 1 May 2000,25.47145
24,3.5,0000 1 May 2000,25.80886
1,4.5,0000 1 May 2000,26.08898
2,4.5,0000 1 May 2000,25.95321
3,4.5,0000 1 May 2000,26.78812
4,4.5,0000 1 May 2000,25.97899
5,4.5,0000 1 May 2000,25.95196
6,4.5,0000 1 May 2000,25.76254
7,4.5,0000 1 May 2000,25.71208
8,4.5,0000 1 May 2000,26.37618
9,4.5,0000 1 May 2000,25.49034
10,4.5,0000 1 May 2000,25.75795
11,4.5,0000 1 May 2000,26.36658
12,4.5,0000 1 May 2000,25.49036
13,4.5,0000 1 May 2000,26.29546
14,4.5,0000 1 May 2000,25.7878
15,4.5,0000 1 May 2000,25.50818
16,4.5,0000 1 May 2000,25.78925
17,4.5,0000 1 May 2000,25.50853
18,4.5,0000 1 May 2000,25.68143
19,4.5,0000 1 May 2000,25.79574
20,4.5,0000 1 May 2000,26.2228
21,4.5,0000 1 May 2000,25.38116
22,4.5,0000 1 May 2000,25.63069
23,4.5,0000 1 May 2000,25.0321
24,4.5,0000 1 May 2000,25.53095
1,5.5,0000 1 May 2000,26.08487
2,5.5,0000 1 May 2000,26.10157
3,5.5,0000 1 May 2000,27.27424
4,5.5,0000 1 May 2000,25.89337
5,5.5,0000 1 May 2000,25.93425
6,5.5,0000 1 May 2000,25.6302
7,5.5,0000 1 May 2000,25.78556
8,5.5,0000 1 May 2000,26.60173
9,5.5,0000 1 May 2000,25.5497
10,5.5,0000 1 May 2000,25.76786
11,5.5,0000 1 May 2000,26.71109
12,5.5,0000 1 May 2000,25.62328
13,5.5,0000 1 May 2000,26.48602
14,5.5,0000 1 May 2000,25.87219
15,5.5,0000 1 May 2000,25.43085
16,5.5,0000 1 May 2000,25.93168
17,5.5,0000 1 May 2000,25.68682
18,5.5,0000 1 May 2000,25.756
19,5.5,0000 1 May 2000,25.87777
20,5.5,0000 1 May 2000,26.20659
21,5.5,0000 1 May 2000,25.32065
22,5.5,0000 1 May 2000,25.60489
23,5.5,0000 1 May 2000,24.97136
24,5.5,0000 1 May 2000,25.55698
1,6.5,0000 1 May 2000,26.62928
2,6.5,0000 1 May 2000,26.59455
3,6.5,0000 1 May 2000,27.86241
4,6.5,0000 1 May 2000,26.3938
5,6.5,0000 1 May 2000,26.28803
6,6.5,0000 1 May 2000,25.9541
7,6.5,0000 1 May 2000,26.25279
8,6.5,0000 1 May 2000,26.99102
9,6.5,0000 1 May 2000,25.9393
10,6.5,0000 1 May 2000,26.1216
11,6.5,0000 1 May 2000,27.05169
12,6.5,0000 1 May 2000,25.86087
13,6.5,0000 1 May 2000,26.92925
14,6.5,0000 1 May 2000,26.1639
15,6.5,0000 1 May 2000,25.73211
16,6.5,0000 1 May 2000,26.28493
17,6.5,0000 1 May 2000,26.21799
18,6.5,0000 1 May 2000,26.09594
19,6.5,0000 1 May 2000,26.0161
20,6.5,0000 1 May 2000,26.5056
21,6.5,0000 1 May 2000,25.51972
22,6.5,0000 1 May 2000,26.12422
23,6.5,0000 1 May 2000,25.36309
24,6.5,0000 1 May 2000,25.92197
1,7.5,0000 1 May 2000,27.14225
2,7.5,0000 1 May 2000,27.04912
3,7.5,0000 1 May 2000,28.19952
4,7.5,0000 1 May 2000,27.16609
5,7.5,0000 1 May 2000,26.76317
6,7.5,0000 1 May 2000,26.44907
7,7.5,0000 1 May 2000,26.7384
8,7.5,0000 1 May 2000,27.33294
9,7.5,0000 1 May 2000,26.66605
10,7.5,0000 1 May 2000,26.61882
11,7.5,0000 1 May 2000,27.56535
12,7.5,0000 1 May 2000,26.20811
13,7.5,0000 1 May 2000,27.45944
14,7.5,0000 1 May 2000,26.49165
15,7.5,0000 1 May 2000,26.35962
16,7.5,0000 1 May 2000,26.91439
17,7.5,0000 1 May 2000,26.77807
18,7.5,0000 1 May 2000,26.53086
19,7.5,0000 1 May 2000,26.26529
20,7.5,0000 1 May 2000,27.06831
21,7.5,0000 1 May 2000,25.77946
22,7.5,0000 1 May 2000,26.73049
23,7.5,0000 1 May 2000,25.88322
24,7.5,0000 1 May 2000,26.46179
1,8.5,0000 1 May 2000,27.44037
2,8.5,0000 1 May 2000,27.55887
3,8.5,0000 1 May 2000,28.358
4,8.5,0000 1 May 2000,27.82431
5,8.5,0000 1 May 2000,27.18192
6,8.5,0000 1 May 2000,26.95096
7,8.5,0000 1 May 2000,27.08127
8,8.5,0000 1 May 2000,27.65731
9,8.5,0000 1 May 2000,27.30909
10,8.5,0000 1 May 2000,26.92116
11,8.5,0000 1 May 2000,28.04972
12,8.5,0000 1 May 2000,26.50161
13,8.5,0000 1 May 2000,27.80902
14,8.5,0000 1 May 2000,26.79539
15,8.5,0000 1 May 2000,26.85865
16,8.5,0000 1 May 2000,27.47802
17,8.5,0000 1 May 2000,27.15681
18,8.5,0000 1 May 2000,27.00435
19,8.5,0000 1 May 2000,26.50454
20,8.5,0000 1 May 2000,27.59991
21,8.5,0000 1 May 2000,26.14646
22,8.5,0000 1 May 2000,27.37071
23,8.5,0000 1 May 2000,26.51812
24,8.5,0000 1 May 2000,26.85036
1,1.5,0000 1 Jun 2000,26.3873
2,1.5,0000 1 Jun 2000,26.49627
3,1.5,0000 1 Jun 2000,26.48789
4,1.5,0000 1 Jun 2000,26.65791
5,1.5,0000 1 Jun 2000,26.02407
6,1.5,0000 1 Jun 2000,26.06068
